account_id,customer_id,account_type,balance,currency,status,opened_date,last_transaction_date
ACC00000286,CUST000134,SAVINGS,83118.20,USD,PENDING,2027-05-13,2026-02-15
ACC00000287,CUST000953,INVESTMENT,66989.36,EUR,ACTIVE,2025-01-13,2026-02-03
ACC00000288,CUST000035,CHECKING,38135.96,EUR,ACTIVE,2027-06-05,2026-02-07
ACC00000289,CUST000744,CREDIT,7418.92,USD,SUSPENDED,2027-10-31,2025-12-27
ACC00000290,CUST000961,SAVINGS,71630.41,CNY,SUSPENDED,2024-09-18,2025-12-27
ACC00000291,CUST000418,INVESTMENT,25442.38,AUD,SUSPENDED,2024-01-24,2026-02-19
ACC00000292,CUST000498,SAVINGS,56246.43,AUD,SUSPENDED,2026-06-04,2026-01-02
ACC00000293,CUST000858,CHECKING,30219.20,JPY,PENDING,2024-04-06,2025-12-25
ACC00000294,CUST000566,SAVINGS,47789.22,CNY,ACTIVE,2027-07-23,2026-02-01
ACC00000295,CUST000533,CHECKING,81356.31,JPY,PENDING,2027-03-19,2026-02-19
ACC00000296,CUST000629,CREDIT,71379.47,CAD,PENDING,2026-10-02,2026-02-19
ACC00000297,CUST000579,INVESTMENT,16138.80,USD,CLOSED,2024-09-11,2026-01-13
ACC00000298,CUST000663,CREDIT,77241.49,EUR,PENDING,2025-02-20,2026-02-04
ACC00000299,CUST000377,CHECKING,62943.89,CAD,PENDING,2026-08-07,2026-01-20
ACC00000300,CUST000795,INVESTMENT,80730.06,CAD,ACTIVE,2026-09-05,2026-01-16
ACC00000301,CUST000890,INVESTMENT,96283.19,EUR,ACTIVE,2025-01-09,2026-01-27
ACC00000302,CUST000796,CHECKING,35947.92,JPY,SUSPENDED,2024-05-07,2026-01-22
ACC00000303,CUST000689,CREDIT,42256.37,CNY,SUSPENDED,2026-07-15,2026-01-18
ACC00000304,CUST000826,LOAN,9335.90,AUD,SUSPENDED,2026-05-22,2026-02-12
ACC00000305,CUST000608,CHECKING,43245.55,GBP,CLOSED,2026-04-05,2026-02-10
ACC00000306,CUST000758,INVESTMENT,5499.21,CNY,SUSPENDED,2025-01-05,2026-01-07
ACC00000307,CUST000588,CHECKING,27120.94,CHF,SUSPENDED,2026-03-17,2025-12-26
ACC00000308,CUST000008,SAVINGS,61606.46,GBP,ACTIVE,2027-05-01,2026-02-03
ACC00000309,CUST000045,SAVINGS,54734.72,CHF,CLOSED,2025-02-14,2026-02-02
ACC00000310,CUST000269,LOAN,13084.91,CHF,PENDING,2026-04-23,2026-02-07
ACC00000311,CUST000577,CHECKING,11670.85,JPY,CLOSED,2024-09-03,2026-01-09
ACC00000312,CUST000930,INVESTMENT,10401.50,JPY,CLOSED,2025-08-10,2025-12-26
ACC00000313,CUST000219,SAVINGS,105.19,CNY,ACTIVE,2026-06-06,2026-02-10
ACC00000314,CUST000588,SAVINGS,86708.33,GBP,ACTIVE,2026-01-18,2026-02-21
ACC00000315,CUST000492,INVESTMENT,60930.08,EUR,CLOSED,2025-12-05,2026-01-29
ACC00000316,CUST000743,CREDIT,91345.75,JPY,SUSPENDED,2027-06-28,2026-01-10
ACC00000317,CUST000748,INVESTMENT,83183.68,CAD,CLOSED,2025-08-16,2026-02-15
ACC00000318,CUST000749,INVESTMENT,42459.84,CNY,CLOSED,2024-02-13,2025-12-26
ACC00000319,CUST000732,SAVINGS,93389.07,CNY,ACTIVE,2025-08-09,2026-02-02
ACC00000320,CUST000951,SAVINGS,80121.85,CAD,PENDING,2027-01-28,2026-01-06
ACC00000321,CUST000206,CREDIT,59395.71,EUR,ACTIVE,2025-01-04,2026-01-14
ACC00000322,CUST000402,LOAN,39219.27,CHF,SUSPENDED,2025-03-08,2026-02-06
ACC00000323,CUST000851,SAVINGS,64870.04,CNY,SUSPENDED,2026-07-14,2025-12-28
ACC00000324,CUST000126,LOAN,4398.70,JPY,ACTIVE,2024-04-29,2026-01-04
ACC00000325,CUST000506,CREDIT,81450.46,CAD,CLOSED,2027-04-26,2026-02-16
ACC00000326,CUST000322,SAVINGS,35195.97,USD,ACTIVE,2025-03-11,2026-01-24
ACC00000327,CUST000099,CREDIT,49207.13,USD,ACTIVE,2025-12-22,2026-02-06
ACC00000328,CUST000495,CREDIT,89972.21,CHF,CLOSED,2025-02-07,2026-02-03
ACC00000329,CUST000521,INVESTMENT,49283.24,USD,ACTIVE,2026-03-27,2026-01-31
ACC00000330,CUST000656,CHECKING,10046.97,GBP,SUSPENDED,2027-05-20,2025-12-23
ACC00000331,CUST000602,CHECKING,1453.70,CNY,ACTIVE,2026-10-24,2025-12-31
ACC00000332,CUST000682,CHECKING,56493.25,EUR,SUSPENDED,2025-03-23,2026-01-06
ACC00000333,CUST000024,SAVINGS,53009.67,CHF,ACTIVE,2026-09-29,2025-12-30
ACC00000334,CUST000931,CHECKING,90804.72,USD,CLOSED,2025-04-12,2026-01-13
ACC00000335,CUST000994,CREDIT,55761.40,CNY,CLOSED,2026-12-25,2026-01-02
ACC00000336,CUST000560,CHECKING,49001.53,CHF,CLOSED,2026-06-28,2026-02-09
ACC00000337,CUST000774,SAVINGS,2917.05,AUD,PENDING,2027-01-07,2026-01-11
ACC00000338,CUST000097,CHECKING,97350.75,AUD,SUSPENDED,2025-05-06,2026-02-09
ACC00000339,CUST000798,INVESTMENT,56825.22,GBP,PENDING,2027-12-01,2025-12-29
ACC00000340,CUST000294,SAVINGS,13231.29,GBP,CLOSED,2027-12-24,2026-02-12
ACC00000341,CUST000703,CHECKING,34668.97,CNY,SUSPENDED,2024-08-04,2026-01-24
ACC00000342,CUST000820,SAVINGS,52215.42,GBP,CLOSED,2024-07-21,2025-12-24
ACC00000343,CUST000781,LOAN,54434.07,EUR,ACTIVE,2027-06-08,2026-01-10
ACC00000344,CUST000559,INVESTMENT,24188.44,JPY,ACTIVE,2025-02-08,2026-01-20
ACC00000345,CUST000927,SAVINGS,89029.68,JPY,SUSPENDED,2025-01-31,2026-01-15
ACC00000346,CUST000195,CREDIT,52694.12,CHF,PENDING,2025-11-25,2026-01-06
ACC00000347,CUST000894,SAVINGS,88151.81,USD,ACTIVE,2026-11-04,2026-02-20
ACC00000348,CUST000288,CHECKING,94723.79,USD,ACTIVE,2027-10-26,2026-02-18
ACC00000349,CUST000446,CHECKING,93725.52,EUR,SUSPENDED,2025-04-29,2026-02-08
ACC00000350,CUST000093,INVESTMENT,23486.06,GBP,CLOSED,2026-07-15,2026-02-13
ACC00000351,CUST000804,CREDIT,88020.79,CHF,SUSPENDED,2028-01-01,2026-01-19
ACC00000352,CUST000175,CHECKING,31379.69,USD,SUSPENDED,2024-10-09,2025-12-26
ACC00000353,CUST000397,INVESTMENT,91501.53,AUD,ACTIVE,2026-04-18,2026-02-17
ACC00000354,CUST000326,INVESTMENT,58688.89,USD,PENDING,2024-08-01,2026-02-07
ACC00000355,CUST000497,CREDIT,22401.97,CHF,SUSPENDED,2027-11-05,2026-02-03
ACC00000356,CUST000738,INVESTMENT,50611.99,CHF,CLOSED,2026-11-18,2025-12-29
ACC00000357,CUST000672,SAVINGS,52271.49,GBP,ACTIVE,2026-06-01,2026-02-11
ACC00000358,CUST000645,SAVINGS,20643.37,USD,CLOSED,2027-07-03,2026-01-13
ACC00000359,CUST000759,CREDIT,38807.46,EUR,SUSPENDED,2025-06-11,2025-12-31
ACC00000360,CUST000514,CHECKING,73883.33,JPY,SUSPENDED,2027-02-15,2026-01-28
ACC00000361,CUST000807,LOAN,16389.85,JPY,ACTIVE,2026-02-27,2026-02-19
ACC00000362,CUST000606,CHECKING,46712.00,EUR,CLOSED,2026-12-08,2025-12-27
ACC00000363,CUST000043,LOAN,88850.42,AUD,CLOSED,2025-06-26,2026-02-21
ACC00000364,CUST000557,SAVINGS,56241.86,CHF,ACTIVE,2027-06-12,2026-02-19
ACC00000365,CUST000429,CREDIT,74604.40,AUD,ACTIVE,2026-01-14,2025-12-24
ACC00000366,CUST000509,INVESTMENT,3744.34,JPY,SUSPENDED,2026-11-20,2026-02-15
ACC00000367,CUST000584,SAVINGS,1105.57,USD,ACTIVE,2024-10-28,2026-02-20
ACC00000368,CUST000116,INVESTMENT,4492.46,CNY,SUSPENDED,2027-06-03,2026-01-11
ACC00000369,CUST001000,CHECKING,31926.11,CAD,SUSPENDED,2027-03-18,2026-01-03
ACC00000370,CUST000170,CREDIT,23290.75,GBP,SUSPENDED,2025-11-13,2026-01-25
ACC00000371,CUST000751,SAVINGS,6530.27,AUD,PENDING,2027-05-23,2025-12-30
ACC00000372,CUST000746,INVESTMENT,64805.75,GBP,ACTIVE,2026-08-17,2026-02-19
ACC00000373,CUST000678,CHECKING,33459.94,USD,SUSPENDED,2027-03-09,2026-02-20
ACC00000374,CUST000295,INVESTMENT,4505.71,JPY,CLOSED,2026-08-11,2026-02-15
ACC00000375,CUST000530,LOAN,55763.53,CNY,ACTIVE,2027-07-22,2026-02-16
ACC00000376,CUST000247,INVESTMENT,15502.23,USD,PENDING,2025-05-21,2026-01-29
ACC00000377,CUST000131,INVESTMENT,73831.00,GBP,PENDING,2026-06-22,2026-01-10
ACC00000378,CUST000563,CHECKING,11987.74,AUD,ACTIVE,2024-11-15,2025-12-28
ACC00000379,CUST000117,INVESTMENT,24610.46,JPY,ACTIVE,2025-11-11,2026-01-16
ACC00000380,CUST000494,SAVINGS,79063.50,GBP,PENDING,2027-05-11,2025-12-25
ACC00000381,CUST000078,SAVINGS,88188.15,AUD,PENDING,2025-08-17,2026-01-25
ACC00000382,CUST000724,CREDIT,94188.97,CHF,CLOSED,2024-10-05,2026-02-19
ACC00000383,CUST000946,CREDIT,95073.89,GBP,CLOSED,2024-11-13,2026-02-13
ACC00000384,CUST000624,SAVINGS,48192.41,JPY,PENDING,2025-10-30,2026-02-03
ACC00000385,CUST000655,CREDIT,89089.16,EUR,ACTIVE,2024-04-27,2026-01-06
ACC00000386,CUST000918,CHECKING,18972.83,GBP,PENDING,2024-11-07,2026-01-16
ACC00000387,CUST000959,SAVINGS,57588.56,JPY,PENDING,2026-07-09,2026-01-31
ACC00000388,CUST000489,CREDIT,11889.66,CHF,CLOSED,2026-01-19,2026-02-17
ACC00000389,CUST000337,INVESTMENT,44955.70,CAD,SUSPENDED,2027-02-25,2026-02-15
ACC00000390,CUST000758,CHECKING,12874.02,USD,CLOSED,2025-08-25,2026-01-01
ACC00000391,CUST000061,CHECKING,9979.47,JPY,ACTIVE,2025-04-09,2026-01-13
ACC00000392,CUST000797,SAVINGS,68897.05,CAD,ACTIVE,2027-05-17,2026-01-10
ACC00000393,CUST000481,CHECKING,83664.72,CHF,PENDING,2027-04-08,2026-02-09
ACC00000394,CUST000550,INVESTMENT,19199.91,CNY,ACTIVE,2024-05-29,2025-12-28
ACC00000395,CUST000325,CREDIT,23986.30,JPY,PENDING,2027-03-26,2026-02-11
ACC00000396,CUST000322,LOAN,20113.86,CAD,SUSPENDED,2027-03-30,2026-02-05
ACC00000397,CUST000684,INVESTMENT,32963.77,AUD,CLOSED,2026-03-29,2026-02-19
ACC00000398,CUST000148,SAVINGS,57145.05,CNY,SUSPENDED,2024-07-07,2026-02-16
ACC00000399,CUST000513,LOAN,31689.85,CAD,SUSPENDED,2026-08-16,2026-01-26
ACC00000400,CUST000722,INVESTMENT,88696.50,CHF,ACTIVE,2027-07-16,2026-01-14
ACC00000401,CUST000229,INVESTMENT,26029.91,USD,CLOSED,2026-04-01,2026-01-11
ACC00000402,CUST000104,CHECKING,26042.94,CAD,PENDING,2025-08-30,2026-02-08
ACC00000403,CUST000092,CHECKING,8084.17,AUD,PENDING,2024-08-05,2026-02-08
ACC00000404,CUST000572,CREDIT,92975.18,JPY,PENDING,2026-04-16,2026-01-14
ACC00000405,CUST000349,CHECKING,38317.33,EUR,CLOSED,2025-07-13,2026-01-08
ACC00000406,CUST000878,CHECKING,67195.90,JPY,ACTIVE,2027-08-11,2026-02-15
ACC00000407,CUST000350,CREDIT,63762.09,GBP,SUSPENDED,2024-02-08,2026-01-13
ACC00000408,CUST000256,LOAN,16955.61,USD,CLOSED,2026-04-29,2026-01-14
ACC00000409,CUST000175,LOAN,70642.22,GBP,CLOSED,2024-09-07,2026-02-15
ACC00000410,CUST000936,SAVINGS,45405.41,CNY,SUSPENDED,2025-02-19,2026-01-29
ACC00000411,CUST000417,CHECKING,6746.13,CAD,PENDING,2026-08-12,2026-01-23
ACC00000412,CUST000469,INVESTMENT,71257.80,CNY,CLOSED,2026-05-17,2026-01-09
ACC00000413,CUST000392,CREDIT,86797.14,JPY,ACTIVE,2024-10-07,2026-01-13
ACC00000414,CUST000374,INVESTMENT,22991.40,EUR,ACTIVE,2027-08-30,2026-02-19
ACC00000415,CUST000629,SAVINGS,88618.57,JPY,ACTIVE,2027-11-15,2026-01-27
ACC00000416,CUST000962,LOAN,23618.75,AUD,CLOSED,2024-02-14,2026-02-18
ACC00000417,CUST000815,LOAN,51626.03,EUR,PENDING,2024-08-17,2026-01-10
ACC00000418,CUST000060,CREDIT,23076.53,GBP,CLOSED,2026-01-23,2026-02-14
ACC00000419,CUST000958,SAVINGS,92961.62,AUD,CLOSED,2027-12-31,2026-02-12
ACC00000420,CUST000196,CREDIT,96022.65,EUR,CLOSED,2027-10-21,2025-12-27
ACC00000421,CUST000859,CHECKING,82781.03,GBP,SUSPENDED,2027-10-21,2026-01-03
ACC00000422,CUST000534,SAVINGS,45883.89,CAD,ACTIVE,2026-01-09,2026-01-02
ACC00000423,CUST000406,SAVINGS,4462.91,USD,ACTIVE,2024-01-26,2026-01-12
ACC00000424,CUST000022,INVESTMENT,69392.88,EUR,PENDING,2027-03-04,2026-01-21
ACC00000425,CUST000857,LOAN,58556.41,CHF,PENDING,2025-04-18,2026-01-26
ACC00000426,CUST000125,CREDIT,10878.81,EUR,PENDING,2026-08-15,2026-02-04
ACC00000427,CUST000669,SAVINGS,68747.04,CAD,PENDING,2024-03-18,2026-01-08
ACC00000428,CUST000719,CREDIT,66130.41,AUD,ACTIVE,2024-02-22,2026-01-15
ACC00000429,CUST000432,CREDIT,59688.90,EUR,CLOSED,2027-04-11,2025-12-31
ACC00000430,CUST000147,SAVINGS,35633.00,AUD,PENDING,2025-07-26,2025-12-27
ACC00000431,CUST000290,SAVINGS,39328.33,CHF,CLOSED,2024-09-19,2026-02-21
ACC00000432,CUST000214,CHECKING,46491.58,AUD,PENDING,2024-02-25,2026-01-06
ACC00000433,CUST000697,CREDIT,87757.62,CNY,CLOSED,2027-04-26,2026-02-13
ACC00000434,CUST000345,CHECKING,92019.72,JPY,ACTIVE,2026-05-29,2025-12-23
ACC00000435,CUST000799,CHECKING,12742.78,AUD,SUSPENDED,2026-08-08,2026-01-27
ACC00000436,CUST000254,SAVINGS,77024.38,CAD,ACTIVE,2025-11-05,2026-01-31
ACC00000437,CUST000875,INVESTMENT,73669.16,CHF,SUSPENDED,2027-05-28,2026-02-18
ACC00000438,CUST000504,CHECKING,35064.54,CHF,ACTIVE,2025-02-27,2026-01-09
ACC00000439,CUST000089,CHECKING,36122.38,USD,PENDING,2025-11-07,2026-01-08
ACC00000440,CUST000289,CREDIT,50180.94,CAD,ACTIVE,2027-07-14,2026-01-15
ACC00000441,CUST000400,CREDIT,46188.59,AUD,PENDING,2027-05-01,2026-01-13
ACC00000442,CUST000606,LOAN,49278.01,CHF,ACTIVE,2027-02-10,2026-01-16
ACC00000443,CUST000864,CHECKING,66864.41,CNY,CLOSED,2027-04-30,2026-01-08
ACC00000444,CUST000853,SAVINGS,39414.83,EUR,ACTIVE,2026-12-14,2025-12-24
ACC00000445,CUST000848,CHECKING,14355.91,CAD,PENDING,2024-09-01,2026-01-29
ACC00000446,CUST000583,CREDIT,68195.78,JPY,CLOSED,2027-07-01,2026-01-04
ACC00000447,CUST000346,LOAN,9125.75,GBP,SUSPENDED,2024-08-07,2026-01-29
ACC00000448,CUST000049,INVESTMENT,11489.47,GBP,SUSPENDED,2024-05-29,2025-12-28
ACC00000449,CUST000984,CHECKING,49109.92,CAD,SUSPENDED,2026-03-14,2026-01-26
ACC00000450,CUST000331,CREDIT,79628.96,GBP,SUSPENDED,2027-10-18,2026-01-09
ACC00000451,CUST000133,LOAN,57029.65,CHF,CLOSED,2026-10-17,2026-01-18
ACC00000452,CUST000989,CHECKING,89279.22,CAD,CLOSED,2024-12-19,2026-02-16
ACC00000453,CUST000578,CHECKING,39068.92,GBP,SUSPENDED,2027-01-22,2025-12-29
ACC00000454,CUST000588,SAVINGS,4410.65,USD,SUSPENDED,2026-02-17,2026-02-19
ACC00000455,CUST000432,CHECKING,92589.66,CAD,SUSPENDED,2025-04-28,2026-02-15
ACC00000456,CUST000605,CHECKING,81640.88,USD,CLOSED,2024-12-16,2026-02-02
ACC00000457,CUST000997,INVESTMENT,61378.11,AUD,CLOSED,2025-02-19,2026-01-19
ACC00000458,CUST000076,SAVINGS,31108.11,CHF,CLOSED,2025-08-17,2026-02-15
ACC00000459,CUST000976,LOAN,93330.03,AUD,PENDING,2027-07-22,2026-02-14
ACC00000460,CUST000643,INVESTMENT,92169.62,EUR,PENDING,2027-07-31,2026-02-01
ACC00000461,CUST000451,SAVINGS,72118.38,CNY,PENDING,2026-12-24,2025-12-24
ACC00000462,CUST000017,CHECKING,8024.96,EUR,ACTIVE,2025-01-12,2026-02-07
ACC00000463,CUST000550,SAVINGS,46861.01,CAD,PENDING,2024-03-04,2026-01-06
ACC00000464,CUST000672,LOAN,97279.72,CHF,ACTIVE,2027-01-31,2026-02-18
ACC00000465,CUST000482,CREDIT,97378.04,USD,PENDING,2027-04-01,2026-02-18
ACC00000466,CUST000323,CREDIT,18718.32,AUD,CLOSED,2025-03-20,2026-01-28
ACC00000467,CUST000764,INVESTMENT,42462.30,CNY,SUSPENDED,2026-04-06,2026-01-04
ACC00000468,CUST000918,CHECKING,19010.46,CAD,CLOSED,2025-03-03,2025-12-30
ACC00000469,CUST000011,LOAN,86787.47,GBP,PENDING,2025-06-12,2026-01-07
ACC00000470,CUST000167,SAVINGS,39365.32,GBP,PENDING,2026-04-15,2025-12-25
ACC00000471,CUST000069,LOAN,47420.16,GBP,SUSPENDED,2025-07-23,2026-02-02
ACC00000472,CUST000137,SAVINGS,54325.76,JPY,PENDING,2025-12-02,2026-01-05
ACC00000473,CUST000513,CREDIT,10219.00,CNY,ACTIVE,2024-08-14,2026-01-18
ACC00000474,CUST000390,LOAN,40261.66,EUR,PENDING,2025-10-14,2026-02-14
ACC00000475,CUST000930,INVESTMENT,44550.98,CHF,CLOSED,2027-08-27,2026-02-17
ACC00000476,CUST000779,CHECKING,35759.21,GBP,ACTIVE,2025-01-07,2026-01-18
ACC00000477,CUST000720,SAVINGS,27376.51,CNY,SUSPENDED,2024-04-05,2026-02-07
ACC00000478,CUST000527,CREDIT,25409.16,GBP,CLOSED,2025-08-11,2026-01-15
ACC00000479,CUST000173,LOAN,18506.74,AUD,PENDING,2027-01-18,2026-02-15
ACC00000480,CUST000168,CREDIT,13043.35,CNY,SUSPENDED,2024-09-08,2026-02-12
ACC00000481,CUST000262,CREDIT,73039.88,CAD,PENDING,2025-06-02,2026-01-07
ACC00000482,CUST000665,CHECKING,12423.57,USD,SUSPENDED,2027-06-12,2026-02-19
ACC00000483,CUST000922,INVESTMENT,21623.96,CAD,CLOSED,2024-06-15,2026-01-09
ACC00000484,CUST000584,INVESTMENT,23839.46,CHF,PENDING,2026-02-11,2026-01-13
ACC00000485,CUST000304,SAVINGS,36862.12,CAD,CLOSED,2026-10-29,2026-02-05
ACC00000486,CUST000530,CHECKING,21005.91,JPY,PENDING,2025-12-31,2026-01-23
ACC00000487,CUST000002,CHECKING,33814.80,USD,SUSPENDED,2024-05-26,2026-01-31
ACC00000488,CUST000812,CHECKING,96674.13,AUD,SUSPENDED,2025-05-31,2026-02-19
ACC00000489,CUST000674,INVESTMENT,15431.80,AUD,ACTIVE,2026-08-30,2026-02-18
ACC00000490,CUST000992,CREDIT,29050.84,EUR,ACTIVE,2027-11-07,2026-02-04
ACC00000491,CUST000883,CREDIT,44321.61,AUD,CLOSED,2024-05-10,2026-01-07
ACC00000492,CUST000655,CHECKING,72324.09,USD,SUSPENDED,2024-06-26,2026-02-10
ACC00000493,CUST000760,CHECKING,48363.72,CAD,CLOSED,2028-01-14,2026-01-20
ACC00000494,CUST000737,SAVINGS,20134.76,EUR,SUSPENDED,2027-08-12,2026-01-20
ACC00000495,CUST000220,LOAN,7505.26,CHF,ACTIVE,2027-03-11,2026-02-08
ACC00000496,CUST000866,SAVINGS,48866.51,GBP,PENDING,2026-06-10,2026-01-08
ACC00000497,CUST000095,SAVINGS,18215.08,CHF,ACTIVE,2026-10-20,2026-02-13
ACC00000498,CUST000567,CHECKING,23478.90,CAD,ACTIVE,2027-12-08,2026-01-20
ACC00000499,CUST000606,SAVINGS,6793.06,CHF,SUSPENDED,2025-03-16,2026-01-15
ACC00000500,CUST000537,LOAN,3531.01,AUD,ACTIVE,2024-10-22,2026-01-13
ACC00000501,CUST000818,CHECKING,81989.31,AUD,ACTIVE,2026-02-18,2026-02-05
ACC00000502,CUST000210,CREDIT,19370.96,AUD,PENDING,2027-12-02,2026-02-12
ACC00000503,CUST000319,CREDIT,11921.34,GBP,SUSPENDED,2026-04-01,2026-02-05
ACC00000504,CUST000469,CHECKING,84532.78,AUD,ACTIVE,2027-07-23,2026-02-09
ACC00000505,CUST000329,SAVINGS,54439.43,CHF,CLOSED,2027-06-21,2026-01-24
ACC00000506,CUST000725,CREDIT,44450.67,USD,PENDING,2026-03-02,2026-01-23
ACC00000507,CUST000711,LOAN,99201.15,AUD,SUSPENDED,2024-07-09,2026-02-02
ACC00000508,CUST000885,CREDIT,66392.67,GBP,ACTIVE,2024-05-02,2025-12-23
ACC00000509,CUST000018,SAVINGS,35381.28,JPY,SUSPENDED,2026-07-04,2025-12-24
ACC00000510,CUST000545,INVESTMENT,83264.93,EUR,SUSPENDED,2025-07-07,2026-01-23
ACC00000511,CUST000734,CREDIT,71497.88,JPY,CLOSED,2025-09-17,2026-02-19
ACC00000512,CUST000627,SAVINGS,90553.79,CAD,SUSPENDED,2025-02-14,2026-01-04
ACC00000513,CUST000223,CREDIT,70323.02,JPY,PENDING,2024-07-03,2026-02-13
ACC00000514,CUST000258,INVESTMENT,48260.76,CAD,SUSPENDED,2027-11-09,2026-01-05
ACC00000515,CUST000842,SAVINGS,38940.19,JPY,ACTIVE,2025-12-12,2026-02-19
ACC00000516,CUST000783,INVESTMENT,56695.42,AUD,CLOSED,2024-10-22,2026-02-18
ACC00000517,CUST000177,SAVINGS,3651.63,CNY,ACTIVE,2026-05-19,2026-01-26
ACC00000518,CUST000007,CREDIT,55055.19,CHF,ACTIVE,2025-03-14,2026-02-13
ACC00000519,CUST000136,INVESTMENT,72160.00,GBP,PENDING,2026-07-02,2026-02-19
ACC00000520,CUST000828,SAVINGS,47871.32,CHF,SUSPENDED,2026-12-25,2026-02-16
ACC00000521,CUST000443,INVESTMENT,11183.05,CNY,PENDING,2025-05-03,2026-01-11
ACC00000522,CUST000977,CREDIT,61209.77,GBP,ACTIVE,2027-10-27,2025-12-28
ACC00000523,CUST000333,SAVINGS,89638.12,JPY,PENDING,2027-01-04,2026-01-31
ACC00000524,CUST000590,CREDIT,4730.75,CNY,ACTIVE,2027-10-18,2026-02-15
ACC00000525,CUST000750,SAVINGS,11550.40,EUR,PENDING,2025-04-02,2026-02-07
ACC00000526,CUST000907,CREDIT,17738.31,CHF,SUSPENDED,2025-12-06,2026-02-12
ACC00000527,CUST000119,INVESTMENT,64081.37,CAD,ACTIVE,2025-07-19,2026-01-01
ACC00000528,CUST000417,LOAN,13219.19,EUR,ACTIVE,2024-12-28,2026-01-20
ACC00000529,CUST000657,CREDIT,27722.00,EUR,PENDING,2027-12-21,2026-02-14
ACC00000530,CUST000757,LOAN,21661.17,EUR,ACTIVE,2025-03-02,2026-01-21
ACC00000531,CUST000534,CREDIT,47914.33,USD,SUSPENDED,2026-09-24,2026-02-10
ACC00000532,CUST000090,CHECKING,19500.91,CHF,SUSPENDED,2026-07-09,2026-01-08
ACC00000533,CUST000183,SAVINGS,75933.27,JPY,CLOSED,2025-03-22,2026-02-13
ACC00000534,CUST000948,CREDIT,95402.32,EUR,CLOSED,2024-06-13,2025-12-27
ACC00000535,CUST000043,LOAN,17483.63,CNY,CLOSED,2025-11-10,2026-02-18
ACC00000536,CUST000678,SAVINGS,86975.04,GBP,SUSPENDED,2026-05-29,2026-01-31
ACC00000537,CUST000909,CREDIT,60445.50,CHF,CLOSED,2025-04-13,2026-02-07
ACC00000538,CUST000382,CREDIT,57378.92,CHF,PENDING,2024-01-24,2026-02-18
ACC00000539,CUST000607,CHECKING,60847.09,CHF,PENDING,2027-11-27,2026-02-04
ACC00000540,CUST000424,CREDIT,47984.80,GBP,CLOSED,2027-09-29,2026-01-24
ACC00000541,CUST000797,INVESTMENT,57695.14,CHF,CLOSED,2026-02-10,2026-02-16
ACC00000542,CUST000544,SAVINGS,27981.50,AUD,SUSPENDED,2026-09-17,2026-01-18
ACC00000543,CUST000659,SAVINGS,13565.59,CAD,PENDING,2027-01-25,2026-02-20
ACC00000544,CUST000145,SAVINGS,69214.26,CAD,CLOSED,2024-02-02,2025-12-27
ACC00000545,CUST000169,CHECKING,96846.95,CNY,SUSPENDED,2024-10-16,2026-01-02
ACC00000546,CUST000326,SAVINGS,60344.77,JPY,ACTIVE,2024-07-04,2026-01-06
ACC00000547,CUST000537,INVESTMENT,73872.71,EUR,PENDING,2027-11-22,2026-02-15
ACC00000548,CUST000578,SAVINGS,91636.61,JPY,ACTIVE,2027-05-28,2025-12-25
ACC00000549,CUST000488,SAVINGS,41064.49,CHF,PENDING,2027-10-27,2026-02-09
ACC00000550,CUST000418,INVESTMENT,97660.98,JPY,SUSPENDED,2026-03-29,2026-02-03
ACC00000551,CUST000906,SAVINGS,57956.37,CHF,SUSPENDED,2024-02-16,2026-02-07
ACC00000552,CUST000714,SAVINGS,30797.28,EUR,SUSPENDED,2026-06-17,2026-02-17
ACC00000553,CUST000498,CHECKING,66367.87,USD,PENDING,2027-10-17,2026-01-24
ACC00000554,CUST000215,SAVINGS,14783.79,AUD,PENDING,2027-10-15,2026-02-13
ACC00000555,CUST000878,CHECKING,61763.60,GBP,PENDING,2024-05-14,2026-01-23
ACC00000556,CUST000208,LOAN,35153.59,AUD,SUSPENDED,2026-07-21,2025-12-29
ACC00000557,CUST000013,CREDIT,74790.17,CNY,ACTIVE,2024-05-22,2026-01-05
ACC00000558,CUST000289,CHECKING,45062.04,EUR,ACTIVE,2026-11-25,2026-02-03
ACC00000559,CUST000663,CHECKING,4114.78,GBP,PENDING,2028-01-01,2026-01-10
ACC00000560,CUST000066,LOAN,95269.40,CHF,ACTIVE,2027-11-07,2026-02-01
ACC00000561,CUST000706,CHECKING,93432.13,CNY,ACTIVE,2027-12-19,2026-02-01
ACC00000562,CUST000776,CHECKING,97935.84,CHF,SUSPENDED,2024-05-12,2025-12-30
ACC00000563,CUST000846,LOAN,25130.80,CHF,PENDING,2025-04-13,2025-12-26
ACC00000564,CUST000767,INVESTMENT,11425.48,JPY,SUSPENDED,2027-01-21,2026-01-29
ACC00000565,CUST000418,CHECKING,63226.76,JPY,CLOSED,2026-03-04,2026-01-11
ACC00000566,CUST000803,CHECKING,25568.63,CHF,CLOSED,2024-07-22,2026-02-10
ACC00000567,CUST000746,CREDIT,16831.55,CAD,SUSPENDED,2026-11-18,2026-01-01
ACC00000568,CUST000371,LOAN,19266.47,CHF,PENDING,2025-11-25,2026-02-10
ACC00000569,CUST000656,INVESTMENT,32873.11,USD,CLOSED,2024-06-24,2025-12-24
ACC00000570,CUST000938,CHECKING,16735.94,CHF,SUSPENDED,2027-11-16,2026-01-08
