transaction_id,account_id,transaction_type,amount,currency,transaction_date,description,status
TXN0000004643,ACC00000228,INTEREST,-1798.91,CAD,2026-03-05,INTEREST - Online,REVERSED
TXN0000004644,ACC00000754,DEPOSIT,4322.05,GBP,2025-12-14,TRANSFER - ATM,FAILED
TXN0000004645,ACC00001164,DEPOSIT,-2297.99,CAD,2026-03-02,FEE - ATM,FAILED
TXN0000004646,ACC00001160,FEE,3036.28,USD,2026-03-08,WITHDRAWAL - Branch,PENDING
TXN0000004647,ACC00000487,TRANSFER,9673.50,USD,2026-02-26,PAYMENT - Mobile,PENDING
TXN0000004648,ACC00000374,TRANSFER,-8711.78,JPY,2026-01-21,INTEREST - ATM,COMPLETED
TXN0000004649,ACC00000814,FEE,5898.98,AUD,2026-01-14,TRANSFER - ATM,FAILED
TXN0000004650,ACC00001159,TRANSFER,8426.63,JPY,2025-11-16,TRANSFER - Branch,FAILED
TXN0000004651,ACC00001000,DEPOSIT,-2735.72,EUR,2026-01-20,INTEREST - Branch,COMPLETED
TXN0000004652,ACC00000005,TRANSFER,-3111.59,JPY,2025-11-09,WITHDRAWAL - Mobile,REVERSED
TXN0000004653,ACC00001077,PAYMENT,-9139.89,CAD,2026-01-18,TRANSFER - Online,PENDING
TXN0000004654,ACC00001047,TRANSFER,9000.60,AUD,2026-02-18,WITHDRAWAL - Branch,FAILED
TXN0000004655,ACC00001154,DEPOSIT,5536.12,CHF,2026-03-12,INTEREST - ATM,COMPLETED
TXN0000004656,ACC00000133,TRANSFER,-9981.70,CAD,2026-03-11,TRANSFER - Branch,FAILED
TXN0000004657,ACC00000709,INTEREST,-611.67,AUD,2025-12-29,WITHDRAWAL - ATM,PENDING
TXN0000004658,ACC00000653,TRANSFER,-8245.25,AUD,2026-03-10,PAYMENT - Online,REVERSED
TXN0000004659,ACC00000655,DEPOSIT,9567.19,JPY,2026-03-11,PAYMENT - Branch,REVERSED
TXN0000004660,ACC00001268,FEE,2552.34,EUR,2026-03-27,DEPOSIT - ATM,COMPLETED
TXN0000004661,ACC00000490,FEE,5888.94,EUR,2026-04-20,WITHDRAWAL - Online,PENDING
TXN0000004662,ACC00000253,PAYMENT,2160.60,CNY,2025-12-25,WITHDRAWAL - Online,PENDING
TXN0000004663,ACC00001315,DEPOSIT,-9839.67,EUR,2026-01-10,INTEREST - Online,FAILED
TXN0000004664,ACC00000490,DEPOSIT,7300.90,EUR,2025-12-23,PAYMENT - Branch,COMPLETED
TXN0000004665,ACC00000133,FEE,-6681.28,CAD,2026-02-07,TRANSFER - Branch,REVERSED
TXN0000004666,ACC00000420,INTEREST,2550.20,EUR,2025-12-06,FEE - Online,FAILED
TXN0000004667,ACC00000294,DEPOSIT,6910.82,CNY,2025-12-11,FEE - Branch,COMPLETED
TXN0000004668,ACC00001249,WITHDRAWAL,1728.57,USD,2025-12-17,FEE - Mobile,PENDING
TXN0000004669,ACC00000256,PAYMENT,-905.86,GBP,2026-02-24,WITHDRAWAL - Online,COMPLETED
TXN0000004670,ACC00000403,DEPOSIT,4462.76,AUD,2025-12-20,TRANSFER - Mobile,FAILED
TXN0000004671,ACC00000452,PAYMENT,7813.68,CAD,2026-03-18,PAYMENT - Online,FAILED
TXN0000004672,ACC00000549,INTEREST,-2521.17,CHF,2025-11-18,TRANSFER - Online,REVERSED
TXN0000004673,ACC00000479,FEE,-8888.49,AUD,2026-03-12,INTEREST - ATM,COMPLETED
TXN0000004674,ACC00000811,FEE,1229.49,CAD,2026-03-01,TRANSFER - Mobile,PENDING
TXN0000004675,ACC00001294,TRANSFER,-259.53,CAD,2026-03-25,DEPOSIT - Online,PENDING
TXN0000004676,ACC00000307,INTEREST,-7753.74,CHF,2026-04-18,DEPOSIT - Branch,COMPLETED
TXN0000004677,ACC00000297,TRANSFER,-2188.42,USD,2025-11-15,INTEREST - Online,REVERSED
TXN0000004678,ACC00000985,DEPOSIT,9357.99,GBP,2026-03-09,PAYMENT - Mobile,REVERSED
TXN0000004679,ACC00000057,WITHDRAWAL,2230.32,CAD,2026-01-21,TRANSFER - Online,PENDING
TXN0000004680,ACC00000493,DEPOSIT,3942.61,CAD,2026-03-23,PAYMENT - ATM,FAILED
TXN0000004681,ACC00001496,INTEREST,9037.35,CHF,2025-12-03,TRANSFER - Branch,COMPLETED
TXN0000004682,ACC00000623,INTEREST,4474.78,CNY,2026-04-16,INTEREST - ATM,FAILED
TXN0000004683,ACC00000662,WITHDRAWAL,8028.72,AUD,2026-02-21,WITHDRAWAL - Mobile,PENDING
TXN0000004684,ACC00000984,FEE,-8619.62,GBP,2025-12-11,TRANSFER - Online,FAILED
TXN0000004685,ACC00000470,INTEREST,9812.89,GBP,2026-01-05,PAYMENT - Online,REVERSED
TXN0000004686,ACC00000444,TRANSFER,-9281.30,EUR,2026-02-17,TRANSFER - ATM,FAILED
TXN0000004687,ACC00000088,DEPOSIT,4062.26,GBP,2026-04-04,INTEREST - Branch,PENDING
TXN0000004688,ACC00000286,PAYMENT,3523.38,USD,2026-01-31,TRANSFER - Mobile,PENDING
TXN0000004689,ACC00000621,FEE,5001.91,JPY,2026-04-15,INTEREST - ATM,COMPLETED
TXN0000004690,ACC00000339,FEE,4778.41,GBP,2025-12-25,TRANSFER - Branch,COMPLETED
TXN0000004691,ACC00000399,PAYMENT,-4726.42,CAD,2026-02-16,WITHDRAWAL - Branch,REVERSED
TXN0000004692,ACC00001256,INTEREST,6465.94,CAD,2026-04-16,PAYMENT - ATM,COMPLETED
TXN0000004693,ACC00001140,TRANSFER,-5092.00,EUR,2026-01-20,WITHDRAWAL - ATM,COMPLETED
TXN0000004694,ACC00001204,PAYMENT,-1740.62,CNY,2026-04-07,DEPOSIT - Online,COMPLETED
TXN0000004695,ACC00000932,DEPOSIT,1362.01,USD,2025-11-18,TRANSFER - Online,COMPLETED
TXN0000004696,ACC00000545,PAYMENT,4745.69,CNY,2026-04-15,DEPOSIT - ATM,FAILED
TXN0000004697,ACC00001127,PAYMENT,5598.70,CNY,2026-03-07,FEE - Mobile,PENDING
TXN0000004698,ACC00000810,DEPOSIT,-6461.98,JPY,2026-02-22,DEPOSIT - Mobile,FAILED
TXN0000004699,ACC00000465,WITHDRAWAL,-1616.86,USD,2025-12-29,WITHDRAWAL - Online,PENDING
TXN0000004700,ACC00001281,DEPOSIT,-5556.19,CAD,2026-04-09,WITHDRAWAL - ATM,FAILED
TXN0000004701,ACC00000680,INTEREST,9348.34,CHF,2026-03-31,PAYMENT - Mobile,REVERSED
TXN0000004702,ACC00001058,DEPOSIT,-753.21,AUD,2025-11-23,PAYMENT - Online,COMPLETED
TXN0000004703,ACC00001185,WITHDRAWAL,2222.77,USD,2025-12-19,FEE - Mobile,REVERSED
TXN0000004704,ACC00001181,INTEREST,-6025.16,CNY,2025-11-02,TRANSFER - Mobile,REVERSED
TXN0000004705,ACC00001452,WITHDRAWAL,3272.52,EUR,2026-04-06,FEE - ATM,COMPLETED
TXN0000004706,ACC00000195,FEE,5023.61,AUD,2026-03-17,WITHDRAWAL - ATM,COMPLETED
TXN0000004707,ACC00001473,FEE,8282.09,GBP,2025-11-24,DEPOSIT - Online,PENDING
TXN0000004708,ACC00000426,DEPOSIT,1061.22,EUR,2026-03-25,FEE - ATM,FAILED
TXN0000004709,ACC00001496,TRANSFER,6440.88,CHF,2025-12-28,WITHDRAWAL - ATM,COMPLETED
TXN0000004710,ACC00000608,INTEREST,-6201.07,AUD,2026-01-20,TRANSFER - Branch,REVERSED
TXN0000004711,ACC00000925,WITHDRAWAL,81.14,CHF,2026-01-30,INTEREST - Online,COMPLETED
TXN0000004712,ACC00000781,INTEREST,673.42,CHF,2026-02-25,PAYMENT - Mobile,FAILED
TXN0000004713,ACC00001293,PAYMENT,-769.84,USD,2026-02-17,PAYMENT - Online,FAILED
TXN0000004714,ACC00001335,DEPOSIT,-2432.57,EUR,2026-02-10,WITHDRAWAL - Online,COMPLETED
TXN0000004715,ACC00000699,DEPOSIT,7124.75,JPY,2026-02-09,FEE - Mobile,FAILED
TXN0000004716,ACC00000930,TRANSFER,-9886.03,USD,2026-03-23,FEE - Online,FAILED
TXN0000004717,ACC00000596,WITHDRAWAL,-7954.46,CNY,2026-04-18,PAYMENT - Branch,PENDING
TXN0000004718,ACC00000352,PAYMENT,-9777.11,USD,2026-02-06,PAYMENT - Branch,PENDING
TXN0000004719,ACC00000022,INTEREST,-6797.08,GBP,2026-02-05,INTEREST - ATM,REVERSED
TXN0000004720,ACC00000756,TRANSFER,-739.47,CAD,2026-03-15,PAYMENT - Branch,PENDING
TXN0000004721,ACC00000753,WITHDRAWAL,-4651.37,USD,2026-03-14,WITHDRAWAL - Online,COMPLETED
TXN0000004722,ACC00000280,PAYMENT,5685.36,USD,2026-03-05,TRANSFER - Online,COMPLETED
TXN0000004723,ACC00001149,FEE,-1692.56,CNY,2025-11-29,WITHDRAWAL - ATM,REVERSED
TXN0000004724,ACC00000064,WITHDRAWAL,-5563.96,CHF,2025-11-14,FEE - ATM,REVERSED
TXN0000004725,ACC00001282,DEPOSIT,7922.38,AUD,2026-04-02,INTEREST - Branch,COMPLETED
TXN0000004726,ACC00001495,FEE,-5090.94,JPY,2025-12-18,WITHDRAWAL - Online,PENDING
TXN0000004727,ACC00000510,WITHDRAWAL,-9232.39,EUR,2025-12-11,DEPOSIT - Mobile,FAILED
TXN0000004728,ACC00000686,DEPOSIT,-8729.08,CAD,2025-11-22,FEE - Online,FAILED
TXN0000004729,ACC00001147,WITHDRAWAL,-4856.65,CHF,2025-10-30,FEE - Branch,REVERSED
TXN0000004730,ACC00000764,INTEREST,-2830.25,USD,2026-03-16,TRANSFER - Branch,PENDING
TXN0000004731,ACC00001006,INTEREST,1347.15,JPY,2026-02-22,INTEREST - Mobile,PENDING
TXN0000004732,ACC00001489,FEE,1499.36,EUR,2025-11-27,TRANSFER - Online,PENDING
TXN0000004733,ACC00000930,INTEREST,-2324.01,USD,2025-11-29,FEE - Mobile,PENDING
TXN0000004734,ACC00001087,PAYMENT,-1067.60,USD,2025-11-05,WITHDRAWAL - ATM,REVERSED
TXN0000004735,ACC00001469,INTEREST,5873.48,JPY,2026-04-09,FEE - Branch,COMPLETED
TXN0000004736,ACC00000050,TRANSFER,-8558.24,USD,2025-12-30,DEPOSIT - Online,FAILED
TXN0000004737,ACC00001075,PAYMENT,-9503.83,CNY,2026-03-11,FEE - Online,FAILED
TXN0000004738,ACC00000853,PAYMENT,-4257.69,CAD,2026-01-18,WITHDRAWAL - Mobile,COMPLETED
TXN0000004739,ACC00001399,TRANSFER,-853.82,GBP,2026-02-25,FEE - Mobile,COMPLETED
TXN0000004740,ACC00001359,DEPOSIT,4656.35,CNY,2025-12-26,DEPOSIT - Mobile,COMPLETED
TXN0000004741,ACC00000235,PAYMENT,-3320.81,USD,2026-03-11,WITHDRAWAL - Online,REVERSED
TXN0000004742,ACC00000192,WITHDRAWAL,4856.76,USD,2025-11-08,WITHDRAWAL - Mobile,REVERSED
TXN0000004743,ACC00001000,WITHDRAWAL,-2551.47,EUR,2026-02-21,DEPOSIT - Branch,PENDING
TXN0000004744,ACC00000762,DEPOSIT,-8631.31,JPY,2025-11-01,WITHDRAWAL - Branch,PENDING
TXN0000004745,ACC00000332,WITHDRAWAL,5735.35,EUR,2026-01-19,PAYMENT - Online,PENDING
TXN0000004746,ACC00001261,PAYMENT,-2761.55,USD,2026-01-18,FEE - Online,REVERSED
TXN0000004747,ACC00001182,PAYMENT,-7318.45,CAD,2026-02-03,FEE - ATM,PENDING
TXN0000004748,ACC00000296,FEE,-5598.63,CAD,2026-02-21,DEPOSIT - Mobile,REVERSED
TXN0000004749,ACC00000250,DEPOSIT,1251.20,CNY,2026-02-13,PAYMENT - Mobile,PENDING
TXN0000004750,ACC00000978,FEE,-823.13,CNY,2025-11-07,DEPOSIT - Mobile,PENDING
TXN0000004751,ACC00000887,FEE,8747.05,GBP,2026-02-28,WITHDRAWAL - Online,REVERSED
TXN0000004752,ACC00000808,FEE,-3980.16,GBP,2025-12-21,INTEREST - Mobile,COMPLETED
TXN0000004753,ACC00000163,WITHDRAWAL,-5414.04,JPY,2025-11-18,PAYMENT - ATM,REVERSED
TXN0000004754,ACC00001044,PAYMENT,-580.33,EUR,2026-03-31,INTEREST - Mobile,COMPLETED
TXN0000004755,ACC00000355,DEPOSIT,-4875.99,CHF,2025-10-30,INTEREST - ATM,REVERSED
TXN0000004756,ACC00000256,WITHDRAWAL,-3935.89,GBP,2026-01-26,WITHDRAWAL - ATM,REVERSED
TXN0000004757,ACC00000107,DEPOSIT,6796.45,EUR,2026-01-01,FEE - Online,COMPLETED
TXN0000004758,ACC00000694,FEE,-8571.68,USD,2026-04-15,INTEREST - ATM,PENDING
TXN0000004759,ACC00001178,FEE,6660.45,USD,2026-04-12,FEE - ATM,COMPLETED
TXN0000004760,ACC00000048,PAYMENT,-253.62,CAD,2026-01-27,WITHDRAWAL - Online,FAILED
TXN0000004761,ACC00000863,WITHDRAWAL,4598.95,USD,2025-11-08,INTEREST - Branch,PENDING
TXN0000004762,ACC00001333,DEPOSIT,9423.13,EUR,2026-03-15,WITHDRAWAL - ATM,FAILED
TXN0000004763,ACC00000310,PAYMENT,-4224.97,CHF,2026-01-23,FEE - ATM,FAILED
TXN0000004764,ACC00000710,DEPOSIT,4228.42,CHF,2025-11-24,TRANSFER - ATM,FAILED
TXN0000004765,ACC00001293,FEE,2627.31,USD,2026-03-15,TRANSFER - Branch,REVERSED
TXN0000004766,ACC00000377,WITHDRAWAL,2791.02,GBP,2025-11-06,PAYMENT - ATM,FAILED
TXN0000004767,ACC00000544,PAYMENT,8429.11,CAD,2026-01-26,TRANSFER - Online,COMPLETED
TXN0000004768,ACC00000489,WITHDRAWAL,4226.59,AUD,2026-01-25,DEPOSIT - Online,REVERSED
TXN0000004769,ACC00000041,INTEREST,-9460.57,CAD,2025-12-15,INTEREST - Mobile,FAILED
TXN0000004770,ACC00000740,PAYMENT,3348.91,CAD,2025-11-02,WITHDRAWAL - Branch,REVERSED
TXN0000004771,ACC00001438,INTEREST,6954.89,CNY,2026-02-06,PAYMENT - Branch,REVERSED
TXN0000004772,ACC00001380,FEE,8808.52,CHF,2026-04-14,FEE - Mobile,PENDING
TXN0000004773,ACC00001135,PAYMENT,-1151.98,EUR,2025-10-26,WITHDRAWAL - Mobile,COMPLETED
TXN0000004774,ACC00000129,TRANSFER,4801.29,EUR,2025-12-15,TRANSFER - Online,COMPLETED
TXN0000004775,ACC00000919,TRANSFER,-1441.94,JPY,2026-03-31,INTEREST - ATM,COMPLETED
TXN0000004776,ACC00000567,PAYMENT,-4109.48,CAD,2025-11-12,PAYMENT - Online,FAILED
TXN0000004777,ACC00000057,DEPOSIT,1036.65,CAD,2025-10-24,TRANSFER - ATM,COMPLETED
TXN0000004778,ACC00000298,PAYMENT,-5835.95,EUR,2025-12-22,INTEREST - Online,REVERSED
TXN0000004779,ACC00000180,FEE,5813.79,GBP,2026-03-19,INTEREST - Mobile,REVERSED
TXN0000004780,ACC00000793,FEE,-6411.34,CNY,2025-11-27,PAYMENT - ATM,COMPLETED
TXN0000004781,ACC00001175,DEPOSIT,-1365.21,USD,2026-02-28,WITHDRAWAL - Mobile,FAILED
TXN0000004782,ACC00000657,FEE,-8323.20,EUR,2026-03-15,DEPOSIT - Online,COMPLETED
TXN0000004783,ACC00001419,INTEREST,2411.09,JPY,2026-01-04,INTEREST - Mobile,PENDING
TXN0000004784,ACC00000393,TRANSFER,-1554.70,CHF,2025-10-31,FEE - Branch,FAILED
TXN0000004785,ACC00000286,TRANSFER,-6459.58,USD,2026-03-29,FEE - Mobile,REVERSED
TXN0000004786,ACC00001243,PAYMENT,-4170.05,JPY,2025-12-17,INTEREST - Online,REVERSED
TXN0000004787,ACC00000947,TRANSFER,-6319.90,CNY,2026-02-17,TRANSFER - Branch,REVERSED
TXN0000004788,ACC00000036,INTEREST,4789.53,GBP,2026-01-13,DEPOSIT - ATM,FAILED
TXN0000004789,ACC00000842,WITHDRAWAL,2843.75,GBP,2026-02-26,PAYMENT - Branch,COMPLETED
TXN0000004790,ACC00000898,TRANSFER,-8621.60,CHF,2026-04-05,TRANSFER - Branch,COMPLETED
TXN0000004791,ACC00000923,DEPOSIT,775.30,JPY,2025-12-14,PAYMENT - ATM,COMPLETED
TXN0000004792,ACC00000199,WITHDRAWAL,-4901.60,CAD,2026-03-25,INTEREST - Online,PENDING
TXN0000004793,ACC00000493,FEE,-3587.33,CAD,2026-01-05,PAYMENT - Online,FAILED
TXN0000004794,ACC00000504,INTEREST,-7174.30,AUD,2026-03-20,WITHDRAWAL - ATM,PENDING
TXN0000004795,ACC00000932,FEE,-92.11,USD,2026-04-13,DEPOSIT - Online,PENDING
TXN0000004796,ACC00001352,FEE,1961.42,CHF,2026-02-27,FEE - ATM,FAILED
TXN0000004797,ACC00000593,DEPOSIT,6712.42,CAD,2026-02-17,WITHDRAWAL - Branch,REVERSED
TXN0000004798,ACC00001412,TRANSFER,-4130.71,CNY,2025-12-31,FEE - Mobile,FAILED
TXN0000004799,ACC00000428,INTEREST,-7026.67,AUD,2025-11-17,FEE - Branch,FAILED
TXN0000004800,ACC00000379,WITHDRAWAL,-2675.68,JPY,2025-12-04,PAYMENT - Mobile,REVERSED
TXN0000004801,ACC00001499,WITHDRAWAL,-4261.66,EUR,2025-12-03,DEPOSIT - Branch,REVERSED
TXN0000004802,ACC00001417,DEPOSIT,6912.40,GBP,2025-12-05,FEE - Branch,FAILED
TXN0000004803,ACC00001205,INTEREST,-2848.24,AUD,2026-01-09,TRANSFER - ATM,PENDING
TXN0000004804,ACC00000675,WITHDRAWAL,7359.68,JPY,2025-12-16,FEE - Branch,PENDING
TXN0000004805,ACC00000193,INTEREST,5989.22,CNY,2026-03-04,FEE - Online,PENDING
TXN0000004806,ACC00000619,FEE,-4716.22,GBP,2026-03-22,PAYMENT - ATM,COMPLETED
TXN0000004807,ACC00001167,INTEREST,-7205.66,CAD,2025-12-09,WITHDRAWAL - ATM,REVERSED
TXN0000004808,ACC00001287,PAYMENT,-308.05,USD,2026-03-24,INTEREST - ATM,REVERSED
TXN0000004809,ACC00000343,FEE,8325.42,EUR,2025-11-13,WITHDRAWAL - Branch,REVERSED
TXN0000004810,ACC00001077,WITHDRAWAL,-6100.48,CAD,2026-01-05,WITHDRAWAL - Branch,FAILED
TXN0000004811,ACC00000373,WITHDRAWAL,-6208.51,USD,2025-12-08,INTEREST - Online,COMPLETED
TXN0000004812,ACC00000733,PAYMENT,1058.62,CAD,2025-12-29,TRANSFER - Mobile,PENDING
TXN0000004813,ACC00000630,DEPOSIT,-2735.17,CAD,2025-12-21,TRANSFER - Online,FAILED
TXN0000004814,ACC00001161,FEE,-3746.42,EUR,2026-01-16,FEE - Mobile,COMPLETED
TXN0000004815,ACC00000908,DEPOSIT,8736.17,USD,2025-12-06,WITHDRAWAL - Online,FAILED
TXN0000004816,ACC00001269,INTEREST,-6919.17,AUD,2025-12-30,WITHDRAWAL - ATM,COMPLETED
TXN0000004817,ACC00000951,WITHDRAWAL,-4334.59,GBP,2025-10-24,INTEREST - Mobile,REVERSED
TXN0000004818,ACC00000172,DEPOSIT,2323.92,CHF,2025-12-07,DEPOSIT - ATM,REVERSED
TXN0000004819,ACC00001220,TRANSFER,5764.17,USD,2025-10-26,INTEREST - Online,REVERSED
TXN0000004820,ACC00000561,DEPOSIT,-6403.07,CNY,2025-12-31,FEE - Mobile,REVERSED
TXN0000004821,ACC00000018,INTEREST,-8316.10,USD,2026-03-03,DEPOSIT - ATM,COMPLETED
TXN0000004822,ACC00001199,INTEREST,8793.66,USD,2025-12-16,INTEREST - Branch,REVERSED
TXN0000004823,ACC00000959,PAYMENT,-9260.56,JPY,2026-03-29,WITHDRAWAL - Mobile,REVERSED
TXN0000004824,ACC00000702,DEPOSIT,-3283.97,EUR,2026-04-17,INTEREST - Mobile,COMPLETED
TXN0000004825,ACC00001093,INTEREST,-3232.01,JPY,2025-12-29,DEPOSIT - Mobile,PENDING
TXN0000004826,ACC00001366,WITHDRAWAL,-8568.13,CAD,2026-02-13,PAYMENT - Online,COMPLETED
TXN0000004827,ACC00001497,FEE,2716.44,CNY,2025-11-14,DEPOSIT - Mobile,REVERSED
TXN0000004828,ACC00000218,DEPOSIT,-16.40,USD,2026-01-09,DEPOSIT - Mobile,PENDING
TXN0000004829,ACC00000820,WITHDRAWAL,1386.91,USD,2026-01-06,PAYMENT - ATM,REVERSED
TXN0000004830,ACC00000822,INTEREST,-4866.54,GBP,2026-03-17,INTEREST - Mobile,COMPLETED
TXN0000004831,ACC00000153,WITHDRAWAL,5418.96,CNY,2026-03-18,PAYMENT - Online,FAILED
TXN0000004832,ACC00000801,INTEREST,3957.11,AUD,2026-02-01,TRANSFER - Branch,COMPLETED
TXN0000004833,ACC00001146,DEPOSIT,2568.70,EUR,2026-04-18,TRANSFER - Mobile,COMPLETED
TXN0000004834,ACC00000312,PAYMENT,-5499.90,JPY,2026-01-23,TRANSFER - Branch,REVERSED
TXN0000004835,ACC00000179,INTEREST,-5137.54,GBP,2025-11-09,WITHDRAWAL - ATM,FAILED
TXN0000004836,ACC00001312,TRANSFER,9909.05,JPY,2026-03-07,INTEREST - Branch,COMPLETED
TXN0000004837,ACC00001132,WITHDRAWAL,-8210.20,USD,2026-03-27,INTEREST - ATM,COMPLETED
TXN0000004838,ACC00000997,INTEREST,4410.21,AUD,2026-01-04,FEE - Online,COMPLETED
TXN0000004839,ACC00000070,DEPOSIT,9973.03,USD,2026-02-06,INTEREST - Online,REVERSED
TXN0000004840,ACC00000273,DEPOSIT,-8285.68,AUD,2026-04-11,TRANSFER - Branch,COMPLETED
TXN0000004841,ACC00001454,WITHDRAWAL,6043.42,CHF,2026-02-10,FEE - Branch,REVERSED
TXN0000004842,ACC00000148,WITHDRAWAL,4485.24,EUR,2025-12-26,PAYMENT - ATM,FAILED
TXN0000004843,ACC00001180,WITHDRAWAL,-5348.32,JPY,2025-12-23,TRANSFER - ATM,FAILED
TXN0000004844,ACC00000165,PAYMENT,8497.26,EUR,2026-01-15,DEPOSIT - Mobile,PENDING
TXN0000004845,ACC00000783,TRANSFER,-831.75,USD,2026-01-28,WITHDRAWAL - Mobile,FAILED
TXN0000004846,ACC00000454,DEPOSIT,3327.88,USD,2025-11-16,FEE - Mobile,COMPLETED
TXN0000004847,ACC00000908,WITHDRAWAL,6842.80,USD,2025-11-21,PAYMENT - Mobile,COMPLETED
TXN0000004848,ACC00001444,TRANSFER,3242.84,CHF,2025-10-29,DEPOSIT - Branch,FAILED
TXN0000004849,ACC00000540,INTEREST,-7642.54,GBP,2025-10-24,FEE - Mobile,REVERSED
TXN0000004850,ACC00000943,FEE,9854.67,GBP,2025-12-16,INTEREST - Mobile,FAILED
TXN0000004851,ACC00000248,FEE,1492.17,CNY,2025-11-22,DEPOSIT - Online,PENDING
TXN0000004852,ACC00000831,FEE,912.42,JPY,2026-04-01,TRANSFER - Mobile,REVERSED
TXN0000004853,ACC00000714,WITHDRAWAL,-9241.97,GBP,2026-03-31,DEPOSIT - ATM,COMPLETED
TXN0000004854,ACC00000997,FEE,8918.35,AUD,2025-10-27,DEPOSIT - Online,COMPLETED
TXN0000004855,ACC00001464,INTEREST,4213.52,CAD,2025-12-08,WITHDRAWAL - ATM,REVERSED
TXN0000004856,ACC00001261,TRANSFER,4135.02,USD,2026-04-22,INTEREST - ATM,COMPLETED
TXN0000004857,ACC00000535,WITHDRAWAL,-105.89,CNY,2026-01-15,INTEREST - Online,PENDING
TXN0000004858,ACC00000636,FEE,6158.92,GBP,2026-04-06,PAYMENT - ATM,REVERSED
TXN0000004859,ACC00000959,DEPOSIT,7250.07,JPY,2025-12-11,PAYMENT - Mobile,FAILED
TXN0000004860,ACC00000692,DEPOSIT,7911.31,CNY,2026-02-12,WITHDRAWAL - Branch,COMPLETED
TXN0000004861,ACC00000108,FEE,-128.19,CAD,2025-10-30,FEE - Branch,PENDING
TXN0000004862,ACC00000972,TRANSFER,2425.00,USD,2026-03-21,DEPOSIT - Mobile,PENDING
TXN0000004863,ACC00000205,TRANSFER,1120.47,CNY,2025-11-30,PAYMENT - Mobile,PENDING
TXN0000004864,ACC00001031,PAYMENT,-8521.03,USD,2026-03-23,DEPOSIT - Mobile,PENDING
TXN0000004865,ACC00000247,DEPOSIT,-5670.31,JPY,2026-04-17,TRANSFER - Online,PENDING
TXN0000004866,ACC00000194,WITHDRAWAL,1593.35,USD,2026-02-20,INTEREST - Branch,COMPLETED
TXN0000004867,ACC00000546,WITHDRAWAL,-9050.65,JPY,2026-01-15,DEPOSIT - Mobile,COMPLETED
TXN0000004868,ACC00000218,FEE,-550.30,USD,2026-01-20,DEPOSIT - Mobile,FAILED
TXN0000004869,ACC00001395,WITHDRAWAL,-9924.11,AUD,2026-01-22,INTEREST - ATM,PENDING
TXN0000004870,ACC00000330,TRANSFER,3896.68,GBP,2026-02-17,FEE - Online,COMPLETED
TXN0000004871,ACC00000108,PAYMENT,-3031.66,CAD,2025-11-22,WITHDRAWAL - Mobile,PENDING
TXN0000004872,ACC00000780,FEE,638.37,JPY,2025-12-09,TRANSFER - Mobile,COMPLETED
TXN0000004873,ACC00001366,INTEREST,4287.61,CAD,2025-12-15,PAYMENT - ATM,PENDING
TXN0000004874,ACC00000452,WITHDRAWAL,2904.46,CAD,2025-12-08,INTEREST - Branch,PENDING
TXN0000004875,ACC00000409,WITHDRAWAL,1507.44,GBP,2026-02-09,PAYMENT - Branch,REVERSED
TXN0000004876,ACC00001144,TRANSFER,9048.23,GBP,2026-01-17,TRANSFER - Branch,PENDING
TXN0000004877,ACC00001217,INTEREST,-8375.62,EUR,2026-01-25,TRANSFER - ATM,REVERSED
TXN0000004878,ACC00000290,PAYMENT,-1875.85,CNY,2025-12-11,INTEREST - Mobile,FAILED
TXN0000004879,ACC00000228,INTEREST,-6083.20,CAD,2025-11-13,TRANSFER - Branch,REVERSED
TXN0000004880,ACC00000354,TRANSFER,6431.91,USD,2026-03-01,DEPOSIT - Mobile,FAILED
TXN0000004881,ACC00000002,DEPOSIT,8250.77,CNY,2026-04-11,FEE - ATM,PENDING
TXN0000004882,ACC00000674,WITHDRAWAL,3967.27,USD,2026-03-16,TRANSFER - Mobile,REVERSED
TXN0000004883,ACC00000595,DEPOSIT,-3451.42,CAD,2026-01-14,DEPOSIT - Branch,REVERSED
TXN0000004884,ACC00000392,DEPOSIT,8420.65,CAD,2026-02-05,TRANSFER - Mobile,COMPLETED
TXN0000004885,ACC00000503,DEPOSIT,2041.85,GBP,2026-02-19,WITHDRAWAL - Online,REVERSED
TXN0000004886,ACC00001469,INTEREST,9229.07,JPY,2025-12-25,WITHDRAWAL - ATM,COMPLETED
TXN0000004887,ACC00000810,WITHDRAWAL,-4873.90,JPY,2026-03-06,TRANSFER - Mobile,REVERSED
TXN0000004888,ACC00000442,FEE,4644.80,CHF,2026-03-06,WITHDRAWAL - ATM,COMPLETED
TXN0000004889,ACC00001219,WITHDRAWAL,-4286.38,GBP,2026-04-13,FEE - Online,FAILED
TXN0000004890,ACC00000639,FEE,-2648.78,USD,2026-01-28,PAYMENT - ATM,COMPLETED
TXN0000004891,ACC00000302,FEE,8933.84,JPY,2026-01-07,WITHDRAWAL - Mobile,FAILED
TXN0000004892,ACC00001184,FEE,-9996.56,AUD,2026-01-05,FEE - Branch,FAILED
TXN0000004893,ACC00000383,WITHDRAWAL,6612.43,GBP,2026-03-14,WITHDRAWAL - ATM,FAILED
TXN0000004894,ACC00001053,PAYMENT,72.33,CAD,2025-11-28,INTEREST - ATM,REVERSED
TXN0000004895,ACC00001300,DEPOSIT,-5686.64,JPY,2025-10-30,TRANSFER - Branch,PENDING
