balance_id,account_id,balance_date,opening_balance,closing_balance,currency
BAL0000005472,ACC00000183,2026-01-11,45501.29,45386.80,USD
BAL0000005473,ACC00000183,2026-01-10,45386.80,45734.18,USD
BAL0000005474,ACC00000183,2026-01-09,45734.18,45767.02,USD
BAL0000005475,ACC00000183,2026-01-08,45767.02,46544.92,USD
BAL0000005476,ACC00000183,2026-01-07,46544.92,46063.17,USD
BAL0000005477,ACC00000183,2026-01-06,46063.17,46557.25,USD
BAL0000005478,ACC00000183,2026-01-05,46557.25,46770.52,USD
BAL0000005479,ACC00000183,2026-01-04,46770.52,45851.71,USD
BAL0000005480,ACC00000183,2026-01-03,45851.71,46797.05,USD
BAL0000005481,ACC00000183,2026-01-02,46797.05,47024.00,USD
BAL0000005482,ACC00000183,2026-01-01,47024.00,47411.19,USD
BAL0000005483,ACC00000183,2025-12-31,47411.19,47322.90,USD
BAL0000005484,ACC00000183,2025-12-30,47322.90,46379.29,USD
BAL0000005485,ACC00000183,2025-12-29,46379.29,46287.91,USD
BAL0000005486,ACC00000183,2025-12-28,46287.91,46425.75,USD
BAL0000005487,ACC00000183,2025-12-27,46425.75,47060.00,USD
BAL0000005488,ACC00000183,2025-12-26,47060.00,46271.50,USD
BAL0000005489,ACC00000183,2025-12-25,46271.50,46774.39,USD
BAL0000005490,ACC00000183,2025-12-24,46774.39,46827.08,USD
BAL0000005491,ACC00000184,2026-01-22,37038.36,37300.02,CHF
BAL0000005492,ACC00000184,2026-01-21,37300.02,37329.67,CHF
BAL0000005493,ACC00000184,2026-01-20,37329.67,37598.67,CHF
BAL0000005494,ACC00000184,2026-01-19,37598.67,36843.49,CHF
BAL0000005495,ACC00000184,2026-01-18,36843.49,37317.78,CHF
BAL0000005496,ACC00000184,2026-01-17,37317.78,38246.02,CHF
BAL0000005497,ACC00000184,2026-01-16,38246.02,39160.04,CHF
BAL0000005498,ACC00000184,2026-01-15,39160.04,39491.69,CHF
BAL0000005499,ACC00000184,2026-01-14,39491.69,39061.50,CHF
BAL0000005500,ACC00000184,2026-01-13,39061.50,39738.50,CHF
BAL0000005501,ACC00000184,2026-01-12,39738.50,39798.43,CHF
BAL0000005502,ACC00000184,2026-01-11,39798.43,39886.32,CHF
BAL0000005503,ACC00000184,2026-01-10,39886.32,39350.48,CHF
BAL0000005504,ACC00000184,2026-01-09,39350.48,40320.08,CHF
BAL0000005505,ACC00000184,2026-01-08,40320.08,39856.78,CHF
BAL0000005506,ACC00000184,2026-01-07,39856.78,40589.54,CHF
BAL0000005507,ACC00000184,2026-01-06,40589.54,40149.75,CHF
BAL0000005508,ACC00000184,2026-01-05,40149.75,39299.58,CHF
BAL0000005509,ACC00000184,2026-01-04,39299.58,39798.29,CHF
BAL0000005510,ACC00000184,2026-01-03,39798.29,39732.62,CHF
BAL0000005511,ACC00000184,2026-01-02,39732.62,40396.32,CHF
BAL0000005512,ACC00000184,2026-01-01,40396.32,40625.34,CHF
BAL0000005513,ACC00000184,2025-12-31,40625.34,40183.17,CHF
BAL0000005514,ACC00000184,2025-12-30,40183.17,39865.67,CHF
BAL0000005515,ACC00000184,2025-12-29,39865.67,38979.09,CHF
BAL0000005516,ACC00000184,2025-12-28,38979.09,39381.04,CHF
BAL0000005517,ACC00000184,2025-12-27,39381.04,40333.63,CHF
BAL0000005518,ACC00000184,2025-12-26,40333.63,39489.85,CHF
BAL0000005519,ACC00000184,2025-12-25,39489.85,38800.90,CHF
BAL0000005520,ACC00000184,2025-12-24,38800.90,38920.24,CHF
BAL0000005521,ACC00000185,2026-01-22,89194.06,88444.28,CNY
BAL0000005522,ACC00000185,2026-01-21,88444.28,88875.54,CNY
BAL0000005523,ACC00000185,2026-01-20,88875.54,88026.48,CNY
BAL0000005524,ACC00000185,2026-01-19,88026.48,87419.03,CNY
BAL0000005525,ACC00000185,2026-01-18,87419.03,88356.08,CNY
BAL0000005526,ACC00000185,2026-01-17,88356.08,88138.96,CNY
BAL0000005527,ACC00000185,2026-01-16,88138.96,89085.47,CNY
BAL0000005528,ACC00000185,2026-01-15,89085.47,88855.20,CNY
BAL0000005529,ACC00000185,2026-01-14,88855.20,89820.91,CNY
BAL0000005530,ACC00000185,2026-01-13,89820.91,88901.94,CNY
BAL0000005531,ACC00000185,2026-01-12,88901.94,89873.18,CNY
BAL0000005532,ACC00000185,2026-01-11,89873.18,90417.58,CNY
BAL0000005533,ACC00000185,2026-01-10,90417.58,90459.02,CNY
BAL0000005534,ACC00000185,2026-01-09,90459.02,90070.84,CNY
BAL0000005535,ACC00000185,2026-01-08,90070.84,89510.65,CNY
BAL0000005536,ACC00000185,2026-01-07,89510.65,89010.73,CNY
BAL0000005537,ACC00000185,2026-01-06,89010.73,88709.02,CNY
BAL0000005538,ACC00000185,2026-01-05,88709.02,87852.14,CNY
BAL0000005539,ACC00000185,2026-01-04,87852.14,87134.61,CNY
BAL0000005540,ACC00000185,2026-01-03,87134.61,87163.16,CNY
BAL0000005541,ACC00000185,2026-01-02,87163.16,86839.92,CNY
BAL0000005542,ACC00000185,2026-01-01,86839.92,87001.38,CNY
BAL0000005543,ACC00000185,2025-12-31,87001.38,86237.32,CNY
BAL0000005544,ACC00000185,2025-12-30,86237.32,85660.14,CNY
BAL0000005545,ACC00000185,2025-12-29,85660.14,85153.70,CNY
BAL0000005546,ACC00000185,2025-12-28,85153.70,84538.53,CNY
BAL0000005547,ACC00000185,2025-12-27,84538.53,84383.44,CNY
BAL0000005548,ACC00000185,2025-12-26,84383.44,84042.54,CNY
BAL0000005549,ACC00000185,2025-12-25,84042.54,84966.06,CNY
BAL0000005550,ACC00000185,2025-12-24,84966.06,85436.96,CNY
BAL0000005551,ACC00000186,2026-01-22,81437.85,80686.22,CHF
BAL0000005552,ACC00000186,2026-01-21,80686.22,80337.11,CHF
BAL0000005553,ACC00000186,2026-01-20,80337.11,80650.37,CHF
BAL0000005554,ACC00000186,2026-01-19,80650.37,80738.91,CHF
BAL0000005555,ACC00000186,2026-01-18,80738.91,80198.29,CHF
BAL0000005556,ACC00000186,2026-01-17,80198.29,80410.06,CHF
BAL0000005557,ACC00000186,2026-01-16,80410.06,81233.55,CHF
BAL0000005558,ACC00000186,2026-01-15,81233.55,81744.08,CHF
BAL0000005559,ACC00000186,2026-01-14,81744.08,82250.93,CHF
BAL0000005560,ACC00000186,2026-01-13,82250.93,81813.71,CHF
BAL0000005561,ACC00000186,2026-01-12,81813.71,81175.94,CHF
BAL0000005562,ACC00000186,2026-01-11,81175.94,80752.54,CHF
BAL0000005563,ACC00000186,2026-01-10,80752.54,80411.00,CHF
BAL0000005564,ACC00000186,2026-01-09,80411.00,79760.42,CHF
BAL0000005565,ACC00000186,2026-01-08,79760.42,80489.16,CHF
BAL0000005566,ACC00000186,2026-01-07,80489.16,79984.77,CHF
BAL0000005567,ACC00000186,2026-01-06,79984.77,80957.44,CHF
BAL0000005568,ACC00000186,2026-01-05,80957.44,81365.92,CHF
BAL0000005569,ACC00000186,2026-01-04,81365.92,81776.19,CHF
BAL0000005570,ACC00000186,2026-01-03,81776.19,82745.67,CHF
BAL0000005571,ACC00000186,2026-01-02,82745.67,81795.49,CHF
BAL0000005572,ACC00000186,2026-01-01,81795.49,81594.31,CHF
BAL0000005573,ACC00000186,2025-12-31,81594.31,80950.91,CHF
BAL0000005574,ACC00000186,2025-12-30,80950.91,80939.19,CHF
BAL0000005575,ACC00000186,2025-12-29,80939.19,81462.82,CHF
BAL0000005576,ACC00000186,2025-12-28,81462.82,82022.59,CHF
BAL0000005577,ACC00000186,2025-12-27,82022.59,82136.99,CHF
BAL0000005578,ACC00000186,2025-12-26,82136.99,81921.03,CHF
BAL0000005579,ACC00000186,2025-12-25,81921.03,81307.69,CHF
BAL0000005580,ACC00000186,2025-12-24,81307.69,80947.17,CHF
BAL0000005581,ACC00000187,2026-01-22,97610.28,97274.71,GBP
BAL0000005582,ACC00000187,2026-01-21,97274.71,97745.51,GBP
BAL0000005583,ACC00000187,2026-01-20,97745.51,97656.12,GBP
BAL0000005584,ACC00000187,2026-01-19,97656.12,98356.70,GBP
BAL0000005585,ACC00000187,2026-01-18,98356.70,98425.81,GBP
BAL0000005586,ACC00000187,2026-01-17,98425.81,97632.41,GBP
BAL0000005587,ACC00000187,2026-01-16,97632.41,97613.37,GBP
BAL0000005588,ACC00000187,2026-01-15,97613.37,98187.62,GBP
BAL0000005589,ACC00000187,2026-01-14,98187.62,98947.38,GBP
BAL0000005590,ACC00000187,2026-01-13,98947.38,98911.44,GBP
BAL0000005591,ACC00000187,2026-01-12,98911.44,98879.08,GBP
BAL0000005592,ACC00000187,2026-01-11,98879.08,98994.19,GBP
BAL0000005593,ACC00000187,2026-01-10,98994.19,98744.61,GBP
BAL0000005594,ACC00000187,2026-01-09,98744.61,98760.01,GBP
BAL0000005595,ACC00000187,2026-01-08,98760.01,98989.05,GBP
BAL0000005596,ACC00000187,2026-01-07,98989.05,99303.60,GBP
BAL0000005597,ACC00000187,2026-01-06,99303.60,99364.28,GBP
BAL0000005598,ACC00000187,2026-01-05,99364.28,99635.55,GBP
BAL0000005599,ACC00000187,2026-01-04,99635.55,98658.75,GBP
BAL0000005600,ACC00000187,2026-01-03,98658.75,99016.21,GBP
BAL0000005601,ACC00000187,2026-01-02,99016.21,98496.20,GBP
BAL0000005602,ACC00000187,2026-01-01,98496.20,98981.23,GBP
BAL0000005603,ACC00000187,2025-12-31,98981.23,99623.12,GBP
BAL0000005604,ACC00000187,2025-12-30,99623.12,100488.92,GBP
BAL0000005605,ACC00000187,2025-12-29,100488.92,100825.47,GBP
BAL0000005606,ACC00000187,2025-12-28,100825.47,101377.37,GBP
BAL0000005607,ACC00000187,2025-12-27,101377.37,100657.30,GBP
BAL0000005608,ACC00000187,2025-12-26,100657.30,100401.59,GBP
BAL0000005609,ACC00000187,2025-12-25,100401.59,101153.42,GBP
BAL0000005610,ACC00000187,2025-12-24,101153.42,100804.91,GBP
BAL0000005611,ACC00000188,2026-01-22,24822.97,25403.14,AUD
BAL0000005612,ACC00000188,2026-01-21,25403.14,24706.43,AUD
BAL0000005613,ACC00000188,2026-01-20,24706.43,25132.25,AUD
BAL0000005614,ACC00000188,2026-01-19,25132.25,25538.61,AUD
BAL0000005615,ACC00000188,2026-01-18,25538.61,24875.26,AUD
BAL0000005616,ACC00000188,2026-01-17,24875.26,24393.54,AUD
BAL0000005617,ACC00000188,2026-01-16,24393.54,23748.43,AUD
BAL0000005618,ACC00000188,2026-01-15,23748.43,23849.52,AUD
BAL0000005619,ACC00000188,2026-01-14,23849.52,22853.32,AUD
BAL0000005620,ACC00000188,2026-01-13,22853.32,22058.67,AUD
BAL0000005621,ACC00000188,2026-01-12,22058.67,21822.54,AUD
BAL0000005622,ACC00000188,2026-01-11,21822.54,21136.35,AUD
BAL0000005623,ACC00000188,2026-01-10,21136.35,21250.01,AUD
BAL0000005624,ACC00000188,2026-01-09,21250.01,20879.35,AUD
BAL0000005625,ACC00000188,2026-01-08,20879.35,20271.17,AUD
BAL0000005626,ACC00000188,2026-01-07,20271.17,20842.36,AUD
BAL0000005627,ACC00000188,2026-01-06,20842.36,20468.64,AUD
BAL0000005628,ACC00000188,2026-01-05,20468.64,20896.40,AUD
BAL0000005629,ACC00000188,2026-01-04,20896.40,21219.46,AUD
BAL0000005630,ACC00000188,2026-01-03,21219.46,21221.61,AUD
BAL0000005631,ACC00000188,2026-01-02,21221.61,20956.55,AUD
BAL0000005632,ACC00000188,2026-01-01,20956.55,20153.01,AUD
BAL0000005633,ACC00000188,2025-12-31,20153.01,20031.13,AUD
BAL0000005634,ACC00000188,2025-12-30,20031.13,19810.13,AUD
BAL0000005635,ACC00000188,2025-12-29,19810.13,20487.57,AUD
BAL0000005636,ACC00000188,2025-12-28,20487.57,21190.76,AUD
BAL0000005637,ACC00000188,2025-12-27,21190.76,20351.95,AUD
BAL0000005638,ACC00000188,2025-12-26,20351.95,20224.07,AUD
BAL0000005639,ACC00000188,2025-12-25,20224.07,20860.44,AUD
BAL0000005640,ACC00000188,2025-12-24,20860.44,21464.77,AUD
BAL0000005641,ACC00000189,2026-01-22,96695.70,96143.42,JPY
BAL0000005642,ACC00000189,2026-01-21,96143.42,96653.23,JPY
BAL0000005643,ACC00000189,2026-01-20,96653.23,96080.28,JPY
BAL0000005644,ACC00000189,2026-01-19,96080.28,95696.15,JPY
BAL0000005645,ACC00000189,2026-01-18,95696.15,95301.93,JPY
BAL0000005646,ACC00000189,2026-01-17,95301.93,94436.69,JPY
BAL0000005647,ACC00000189,2026-01-16,94436.69,94575.75,JPY
BAL0000005648,ACC00000189,2026-01-15,94575.75,94212.39,JPY
BAL0000005649,ACC00000189,2026-01-14,94212.39,94733.51,JPY
BAL0000005650,ACC00000189,2026-01-13,94733.51,95388.20,JPY
BAL0000005651,ACC00000189,2026-01-12,95388.20,95519.90,JPY
BAL0000005652,ACC00000189,2026-01-11,95519.90,96501.95,JPY
BAL0000005653,ACC00000189,2026-01-10,96501.95,96134.16,JPY
BAL0000005654,ACC00000189,2026-01-09,96134.16,96119.13,JPY
BAL0000005655,ACC00000189,2026-01-08,96119.13,95986.19,JPY
BAL0000005656,ACC00000189,2026-01-07,95986.19,96252.69,JPY
BAL0000005657,ACC00000189,2026-01-06,96252.69,96595.69,JPY
BAL0000005658,ACC00000189,2026-01-05,96595.69,96126.43,JPY
BAL0000005659,ACC00000189,2026-01-04,96126.43,96158.31,JPY
BAL0000005660,ACC00000189,2026-01-03,96158.31,96117.57,JPY
BAL0000005661,ACC00000189,2026-01-02,96117.57,95223.84,JPY
BAL0000005662,ACC00000189,2026-01-01,95223.84,94522.38,JPY
BAL0000005663,ACC00000189,2025-12-31,94522.38,93733.87,JPY
BAL0000005664,ACC00000189,2025-12-30,93733.87,94282.59,JPY
BAL0000005665,ACC00000189,2025-12-29,94282.59,94340.75,JPY
BAL0000005666,ACC00000189,2025-12-28,94340.75,93721.35,JPY
BAL0000005667,ACC00000189,2025-12-27,93721.35,94238.70,JPY
BAL0000005668,ACC00000189,2025-12-26,94238.70,94167.82,JPY
BAL0000005669,ACC00000189,2025-12-25,94167.82,95106.92,JPY
BAL0000005670,ACC00000189,2025-12-24,95106.92,95927.28,JPY
BAL0000005671,ACC00000190,2026-01-22,23086.22,22654.39,CAD
BAL0000005672,ACC00000190,2026-01-21,22654.39,22328.75,CAD
BAL0000005673,ACC00000190,2026-01-20,22328.75,23248.31,CAD
BAL0000005674,ACC00000190,2026-01-19,23248.31,22405.06,CAD
BAL0000005675,ACC00000190,2026-01-18,22405.06,22640.51,CAD
BAL0000005676,ACC00000190,2026-01-17,22640.51,22463.15,CAD
BAL0000005677,ACC00000190,2026-01-16,22463.15,21674.59,CAD
BAL0000005678,ACC00000190,2026-01-15,21674.59,22273.29,CAD
BAL0000005679,ACC00000190,2026-01-14,22273.29,22020.23,CAD
BAL0000005680,ACC00000190,2026-01-13,22020.23,22559.65,CAD
BAL0000005681,ACC00000190,2026-01-12,22559.65,22397.87,CAD
BAL0000005682,ACC00000190,2026-01-11,22397.87,22032.44,CAD
BAL0000005683,ACC00000190,2026-01-10,22032.44,21503.74,CAD
BAL0000005684,ACC00000190,2026-01-09,21503.74,21084.72,CAD
BAL0000005685,ACC00000190,2026-01-08,21084.72,21879.27,CAD
BAL0000005686,ACC00000190,2026-01-07,21879.27,22586.32,CAD
BAL0000005687,ACC00000190,2026-01-06,22586.32,21681.80,CAD
BAL0000005688,ACC00000190,2026-01-05,21681.80,21649.58,CAD
BAL0000005689,ACC00000190,2026-01-04,21649.58,20937.39,CAD
BAL0000005690,ACC00000190,2026-01-03,20937.39,20397.99,CAD
BAL0000005691,ACC00000190,2026-01-02,20397.99,19435.49,CAD
BAL0000005692,ACC00000190,2026-01-01,19435.49,19669.44,CAD
BAL0000005693,ACC00000190,2025-12-31,19669.44,19775.39,CAD
BAL0000005694,ACC00000190,2025-12-30,19775.39,19130.85,CAD
BAL0000005695,ACC00000190,2025-12-29,19130.85,18320.23,CAD
BAL0000005696,ACC00000190,2025-12-28,18320.23,18326.83,CAD
BAL0000005697,ACC00000190,2025-12-27,18326.83,18350.20,CAD
BAL0000005698,ACC00000190,2025-12-26,18350.20,18314.09,CAD
BAL0000005699,ACC00000190,2025-12-25,18314.09,17769.28,CAD
BAL0000005700,ACC00000190,2025-12-24,17769.28,17693.31,CAD
BAL0000005701,ACC00000191,2026-01-22,9393.98,8480.47,EUR
BAL0000005702,ACC00000191,2026-01-21,8480.47,9328.75,EUR
BAL0000005703,ACC00000191,2026-01-20,9328.75,8934.17,EUR
BAL0000005704,ACC00000191,2026-01-19,8934.17,8065.38,EUR
BAL0000005705,ACC00000191,2026-01-18,8065.38,7965.00,EUR
BAL0000005706,ACC00000191,2026-01-17,7965.00,7305.98,EUR
BAL0000005707,ACC00000191,2026-01-16,7305.98,7216.23,EUR
BAL0000005708,ACC00000191,2026-01-15,7216.23,7465.26,EUR
BAL0000005709,ACC00000191,2026-01-14,7465.26,7749.09,EUR
BAL0000005710,ACC00000191,2026-01-13,7749.09,7826.21,EUR
BAL0000005711,ACC00000191,2026-01-12,7826.21,7363.04,EUR
BAL0000005712,ACC00000191,2026-01-11,7363.04,7340.82,EUR
BAL0000005713,ACC00000191,2026-01-10,7340.82,7418.13,EUR
BAL0000005714,ACC00000191,2026-01-09,7418.13,8211.58,EUR
BAL0000005715,ACC00000191,2026-01-08,8211.58,7238.99,EUR
BAL0000005716,ACC00000191,2026-01-07,7238.99,7781.11,EUR
BAL0000005717,ACC00000191,2026-01-06,7781.11,7438.28,EUR
BAL0000005718,ACC00000191,2026-01-05,7438.28,7597.73,EUR
BAL0000005719,ACC00000191,2026-01-04,7597.73,7807.44,EUR
BAL0000005720,ACC00000191,2026-01-03,7807.44,8677.50,EUR
BAL0000005721,ACC00000191,2026-01-02,8677.50,8331.55,EUR
BAL0000005722,ACC00000191,2026-01-01,8331.55,8799.79,EUR
BAL0000005723,ACC00000191,2025-12-31,8799.79,9072.22,EUR
BAL0000005724,ACC00000191,2025-12-30,9072.22,9881.20,EUR
BAL0000005725,ACC00000191,2025-12-29,9881.20,9906.78,EUR
BAL0000005726,ACC00000191,2025-12-28,9906.78,9178.20,EUR
BAL0000005727,ACC00000191,2025-12-27,9178.20,8541.92,EUR
BAL0000005728,ACC00000191,2025-12-26,8541.92,9396.29,EUR
BAL0000005729,ACC00000191,2025-12-25,9396.29,9863.89,EUR
BAL0000005730,ACC00000191,2025-12-24,9863.89,9128.91,EUR
BAL0000005731,ACC00000192,2026-01-22,11591.92,11883.72,USD
BAL0000005732,ACC00000192,2026-01-21,11883.72,11576.98,USD
BAL0000005733,ACC00000192,2026-01-20,11576.98,12509.07,USD
BAL0000005734,ACC00000192,2026-01-19,12509.07,11663.23,USD
BAL0000005735,ACC00000192,2026-01-18,11663.23,11417.19,USD
BAL0000005736,ACC00000192,2026-01-17,11417.19,11169.68,USD
BAL0000005737,ACC00000192,2026-01-16,11169.68,12103.45,USD
BAL0000005738,ACC00000192,2026-01-15,12103.45,11882.56,USD
BAL0000005739,ACC00000192,2026-01-14,11882.56,11273.40,USD
BAL0000005740,ACC00000192,2026-01-13,11273.40,10502.20,USD
BAL0000005741,ACC00000192,2026-01-12,10502.20,10212.10,USD
BAL0000005742,ACC00000192,2026-01-11,10212.10,10414.46,USD
BAL0000005743,ACC00000192,2026-01-10,10414.46,10671.95,USD
BAL0000005744,ACC00000192,2026-01-09,10671.95,11491.53,USD
BAL0000005745,ACC00000192,2026-01-08,11491.53,12362.45,USD
BAL0000005746,ACC00000192,2026-01-07,12362.45,11812.07,USD
BAL0000005747,ACC00000192,2026-01-06,11812.07,12034.13,USD
BAL0000005748,ACC00000192,2026-01-05,12034.13,11685.23,USD
BAL0000005749,ACC00000192,2026-01-04,11685.23,11049.07,USD
BAL0000005750,ACC00000192,2026-01-03,11049.07,11349.54,USD
BAL0000005751,ACC00000192,2026-01-02,11349.54,11972.47,USD
BAL0000005752,ACC00000192,2026-01-01,11972.47,12277.16,USD
BAL0000005753,ACC00000192,2025-12-31,12277.16,11952.45,USD
BAL0000005754,ACC00000192,2025-12-30,11952.45,11656.29,USD
BAL0000005755,ACC00000192,2025-12-29,11656.29,11692.22,USD
BAL0000005756,ACC00000192,2025-12-28,11692.22,11336.59,USD
BAL0000005757,ACC00000192,2025-12-27,11336.59,10646.70,USD
BAL0000005758,ACC00000192,2025-12-26,10646.70,11575.69,USD
BAL0000005759,ACC00000192,2025-12-25,11575.69,11269.03,USD
BAL0000005760,ACC00000192,2025-12-24,11269.03,10361.45,USD
BAL0000005761,ACC00000193,2026-01-22,29437.39,30388.48,CNY
BAL0000005762,ACC00000193,2026-01-21,30388.48,31295.94,CNY
BAL0000005763,ACC00000193,2026-01-20,31295.94,32064.51,CNY
BAL0000005764,ACC00000193,2026-01-19,32064.51,32192.89,CNY
BAL0000005765,ACC00000193,2026-01-18,32192.89,31773.99,CNY
BAL0000005766,ACC00000193,2026-01-17,31773.99,32605.12,CNY
BAL0000005767,ACC00000193,2026-01-16,32605.12,31960.65,CNY
BAL0000005768,ACC00000193,2026-01-15,31960.65,31692.29,CNY
BAL0000005769,ACC00000193,2026-01-14,31692.29,32426.57,CNY
BAL0000005770,ACC00000193,2026-01-13,32426.57,32528.98,CNY
BAL0000005771,ACC00000193,2026-01-12,32528.98,32207.70,CNY
BAL0000005772,ACC00000193,2026-01-11,32207.70,31617.40,CNY
BAL0000005773,ACC00000193,2026-01-10,31617.40,30868.42,CNY
BAL0000005774,ACC00000193,2026-01-09,30868.42,30784.44,CNY
BAL0000005775,ACC00000193,2026-01-08,30784.44,30797.60,CNY
BAL0000005776,ACC00000193,2026-01-07,30797.60,31066.38,CNY
BAL0000005777,ACC00000193,2026-01-06,31066.38,31952.93,CNY
BAL0000005778,ACC00000193,2026-01-05,31952.93,31798.18,CNY
BAL0000005779,ACC00000193,2026-01-04,31798.18,31152.77,CNY
BAL0000005780,ACC00000193,2026-01-03,31152.77,31277.12,CNY
BAL0000005781,ACC00000193,2026-01-02,31277.12,31640.05,CNY
BAL0000005782,ACC00000193,2026-01-01,31640.05,30890.24,CNY
BAL0000005783,ACC00000193,2025-12-31,30890.24,30913.99,CNY
BAL0000005784,ACC00000193,2025-12-30,30913.99,29985.04,CNY
BAL0000005785,ACC00000193,2025-12-29,29985.04,29193.39,CNY
BAL0000005786,ACC00000193,2025-12-28,29193.39,29063.92,CNY
BAL0000005787,ACC00000193,2025-12-27,29063.92,29996.49,CNY
BAL0000005788,ACC00000193,2025-12-26,29996.49,30803.59,CNY
BAL0000005789,ACC00000193,2025-12-25,30803.59,31795.05,CNY
BAL0000005790,ACC00000193,2025-12-24,31795.05,31326.15,CNY
BAL0000005791,ACC00000194,2026-01-22,81530.48,81373.40,USD
BAL0000005792,ACC00000194,2026-01-21,81373.40,81569.63,USD
BAL0000005793,ACC00000194,2026-01-20,81569.63,81623.96,USD
BAL0000005794,ACC00000194,2026-01-19,81623.96,81564.01,USD
BAL0000005795,ACC00000194,2026-01-18,81564.01,81172.88,USD
BAL0000005796,ACC00000194,2026-01-17,81172.88,81558.08,USD
BAL0000005797,ACC00000194,2026-01-16,81558.08,81977.40,USD
BAL0000005798,ACC00000194,2026-01-15,81977.40,81027.05,USD
BAL0000005799,ACC00000194,2026-01-14,81027.05,80717.20,USD
BAL0000005800,ACC00000194,2026-01-13,80717.20,80593.13,USD
BAL0000005801,ACC00000194,2026-01-12,80593.13,80261.90,USD
BAL0000005802,ACC00000194,2026-01-11,80261.90,80935.38,USD
BAL0000005803,ACC00000194,2026-01-10,80935.38,80829.26,USD
BAL0000005804,ACC00000194,2026-01-09,80829.26,80190.23,USD
BAL0000005805,ACC00000194,2026-01-08,80190.23,80741.92,USD
BAL0000005806,ACC00000194,2026-01-07,80741.92,80741.56,USD
BAL0000005807,ACC00000194,2026-01-06,80741.56,80027.66,USD
BAL0000005808,ACC00000194,2026-01-05,80027.66,80518.76,USD
BAL0000005809,ACC00000194,2026-01-04,80518.76,81194.76,USD
BAL0000005810,ACC00000194,2026-01-03,81194.76,81923.89,USD
BAL0000005811,ACC00000194,2026-01-02,81923.89,82343.36,USD
BAL0000005812,ACC00000194,2026-01-01,82343.36,81517.19,USD
BAL0000005813,ACC00000194,2025-12-31,81517.19,82373.91,USD
BAL0000005814,ACC00000194,2025-12-30,82373.91,81586.54,USD
BAL0000005815,ACC00000194,2025-12-29,81586.54,81625.07,USD
BAL0000005816,ACC00000194,2025-12-28,81625.07,80793.45,USD
BAL0000005817,ACC00000194,2025-12-27,80793.45,80142.37,USD
BAL0000005818,ACC00000194,2025-12-26,80142.37,80121.26,USD
BAL0000005819,ACC00000194,2025-12-25,80121.26,81094.38,USD
BAL0000005820,ACC00000194,2025-12-24,81094.38,81674.35,USD
BAL0000005821,ACC00000195,2026-01-22,57022.79,57720.72,AUD
BAL0000005822,ACC00000195,2026-01-21,57720.72,56778.96,AUD
BAL0000005823,ACC00000195,2026-01-20,56778.96,56869.74,AUD
BAL0000005824,ACC00000195,2026-01-19,56869.74,57598.31,AUD
BAL0000005825,ACC00000195,2026-01-18,57598.31,57744.82,AUD
BAL0000005826,ACC00000195,2026-01-17,57744.82,57302.91,AUD
BAL0000005827,ACC00000195,2026-01-16,57302.91,57872.47,AUD
BAL0000005828,ACC00000195,2026-01-15,57872.47,57763.11,AUD
BAL0000005829,ACC00000195,2026-01-14,57763.11,57211.17,AUD
BAL0000005830,ACC00000195,2026-01-13,57211.17,57055.98,AUD
BAL0000005831,ACC00000195,2026-01-12,57055.98,56911.38,AUD
BAL0000005832,ACC00000195,2026-01-11,56911.38,56758.86,AUD
BAL0000005833,ACC00000195,2026-01-10,56758.86,56668.99,AUD
BAL0000005834,ACC00000195,2026-01-09,56668.99,57652.47,AUD
BAL0000005835,ACC00000195,2026-01-08,57652.47,57960.14,AUD
BAL0000005836,ACC00000195,2026-01-07,57960.14,58724.62,AUD
BAL0000005837,ACC00000195,2026-01-06,58724.62,59594.70,AUD
BAL0000005838,ACC00000195,2026-01-05,59594.70,59582.22,AUD
BAL0000005839,ACC00000195,2026-01-04,59582.22,60243.26,AUD
BAL0000005840,ACC00000195,2026-01-03,60243.26,60297.95,AUD
BAL0000005841,ACC00000195,2026-01-02,60297.95,60814.28,AUD
BAL0000005842,ACC00000195,2026-01-01,60814.28,60823.94,AUD
BAL0000005843,ACC00000195,2025-12-31,60823.94,60984.38,AUD
BAL0000005844,ACC00000195,2025-12-30,60984.38,61540.82,AUD
BAL0000005845,ACC00000195,2025-12-29,61540.82,61091.87,AUD
BAL0000005846,ACC00000195,2025-12-28,61091.87,61409.52,AUD
BAL0000005847,ACC00000195,2025-12-27,61409.52,60934.30,AUD
BAL0000005848,ACC00000195,2025-12-26,60934.30,61561.20,AUD
BAL0000005849,ACC00000195,2025-12-25,61561.20,61449.68,AUD
BAL0000005850,ACC00000195,2025-12-24,61449.68,61284.96,AUD
BAL0000005851,ACC00000196,2026-01-22,94283.95,93685.76,CHF
BAL0000005852,ACC00000196,2026-01-21,93685.76,92703.69,CHF
BAL0000005853,ACC00000196,2026-01-20,92703.69,92424.66,CHF
BAL0000005854,ACC00000196,2026-01-19,92424.66,93358.24,CHF
BAL0000005855,ACC00000196,2026-01-18,93358.24,93022.55,CHF
BAL0000005856,ACC00000196,2026-01-17,93022.55,92503.45,CHF
BAL0000005857,ACC00000196,2026-01-16,92503.45,93005.35,CHF
BAL0000005858,ACC00000196,2026-01-15,93005.35,92259.98,CHF
BAL0000005859,ACC00000196,2026-01-14,92259.98,92004.08,CHF
BAL0000005860,ACC00000196,2026-01-13,92004.08,92785.47,CHF
BAL0000005861,ACC00000196,2026-01-12,92785.47,92136.72,CHF
