transaction_id,account_id,transaction_type,amount,currency,transaction_date,description,status
TXN0000003718,ACC00000140,PAYMENT,2750.74,CAD,2026-03-08,WITHDRAWAL - Branch,COMPLETED
TXN0000003719,ACC00000034,DEPOSIT,1451.23,USD,2026-04-16,DEPOSIT - Mobile,PENDING
TXN0000003720,ACC00001036,TRANSFER,-1383.79,USD,2026-02-07,PAYMENT - ATM,FAILED
TXN0000003721,ACC00001437,DEPOSIT,9816.01,CAD,2026-01-28,TRANSFER - Branch,FAILED
TXN0000003722,ACC00000146,TRANSFER,-1623.30,EUR,2026-03-16,DEPOSIT - Branch,COMPLETED
TXN0000003723,ACC00001085,PAYMENT,9740.92,GBP,2026-02-21,PAYMENT - ATM,PENDING
TXN0000003724,ACC00001025,DEPOSIT,-3534.12,GBP,2026-02-14,TRANSFER - Mobile,REVERSED
,ACC00000889,DEPOSIT,3018.27,AUD,2026-01-14,PAYMENT - Branch,FAILED
TXN0000003726,ACC00000883,DEPOSIT,-7959.88,CAD,2026-02-13,DEPOSIT - Mobile,COMPLETED
TXN0000003727,ACC00000858,PAYMENT,-3983.97,AUD,2025-12-28,TRANSFER - ATM,COMPLETED
TXN0000003728,ACC00000103,WITHDRAWAL,-4703.47,GBP,2026-03-13,INTEREST - ATM,FAILED
TXN0000003729,ACC00001147,DEPOSIT,6050.18,AUD,2026-02-10,WITHDRAWAL - Branch,COMPLETED
TXN0000003730,ACC00001439,FEE,1081.03,CAD,2026-03-11,DEPOSIT - Mobile,FAILED
TXN0000003731,ACC00001163,FEE,-7277.16,AUD,2025-12-08,WITHDRAWAL - Online,REVERSED
TXN0000003732,ACC00000453,TRANSFER,4715.95,GBP,2025-12-25,DEPOSIT - Branch,REVERSED
TXN0000003733,ACC00000855,TRANSFER,-9127.58,USD,2026-03-08,PAYMENT - Branch,COMPLETED
TXN0000003734,ACC00000575,FEE,-511.14,JPY,2025-11-06,FEE - Online,COMPLETED
TXN0000003735,ACC00000290,INTEREST,-8104.66,GBP,2026-04-09,DEPOSIT - Mobile,COMPLETED
TXN0000003736,ACC00001189,FEE,-6727.36,CAD,2025-11-14,WITHDRAWAL - Online,PENDING
TXN0000003737,ACC00001049,TRANSFER,9641.40,JPY,2026-02-28,FEE - ATM,REVERSED
TXN0000003738,ACC00000367,DEPOSIT,-8775.14,CNY,2026-01-11,TRANSFER - Branch,PENDING
TXN0000003739,ACC00000349,INTEREST,-1912.74,AUD,2026-02-04,WITHDRAWAL - ATM,COMPLETED
TXN0000003740,ACC00001076,WITHDRAWAL,-3162.62,USD,2025-12-31,TRANSFER - ATM,REVERSED
TXN0000003741,ACC00000579,TRANSFER,-9588.14,CHF,2026-04-12,WITHDRAWAL - Mobile,REVERSED
TXN0000003742,ACC00000171,TRANSFER,6199.80,CAD,2026-03-25,DEPOSIT - Online,PENDING
TXN0000003743,ACC00000218,FEE,-1197.71,CAD,2026-03-29,FEE - Online,FAILED
TXN0000003744,ACC00000101,INTEREST,-8115.51,CAD,2025-11-01,WITHDRAWAL - ATM,REVERSED
TXN0000003745,ACC00000442,TRANSFER,-3323.20,AUD,2026-02-05,DEPOSIT - Online,REVERSED
TXN0000003746,ACC00001211,WITHDRAWAL,2870.70,EUR,2025-11-08,DEPOSIT - Online,PENDING
TXN0000003747,ACC00001181,INTEREST,-3536.98,AUD,2025-11-04,INTEREST - Mobile,REVERSED
TXN0000003748,ACC00000142,WITHDRAWAL,2587.66,GBP,2026-03-26,TRANSFER - Online,PENDING
TXN0000003749,ACC00000272,TRANSFER,5514.15,AUD,2025-11-09,WITHDRAWAL - Branch,PENDING
TXN0000003750,ACC00000918,INTEREST,404.43,JPY,2026-03-01,DEPOSIT - Branch,COMPLETED
TXN0000003751,ACC00001469,FEE,9947.74,JPY,2025-11-11,INTEREST - Branch,COMPLETED
TXN0000003752,ACC00001244,PAYMENT,-820.96,CHF,2025-11-21,PAYMENT - ATM,FAILED
TXN0000003753,ACC00000339,FEE,-6244.11,AUD,2026-01-07,DEPOSIT - Online,REVERSED
TXN0000003754,ACC00000903,PAYMENT,-3241.60,CHF,2026-02-06,DEPOSIT - Mobile,PENDING
TXN0000003755,ACC00000118,FEE,-5065.32,CNY,2026-03-15,PAYMENT - Branch,COMPLETED
TXN0000003756,ACC00000574,DEPOSIT,395.76,JPY,2026-04-06,DEPOSIT - Branch,COMPLETED
TXN0000003757,ACC00000152,PAYMENT,2972.37,JPY,2026-02-26,DEPOSIT - ATM,FAILED
TXN0000003758,ACC00000811,INTEREST,1486.17,GBP,2025-11-03,PAYMENT - ATM,REVERSED
,ACC00001062,INTEREST,-5159.02,JPY,2026-04-07,INTEREST - Mobile,COMPLETED
TXN0000003760,ACC00001320,TRANSFER,203.43,AUD,2026-04-06,FEE - Online,FAILED
TXN0000003761,ACC00000382,PAYMENT,9939.48,USD,2026-01-16,TRANSFER - ATM,REVERSED
TXN0000003762,ACC00000962,FEE,1919.07,EUR,2026-01-19,TRANSFER - ATM,FAILED
TXN0000003763,ACC00000226,TRANSFER,8547.95,CNY,2026-04-18,PAYMENT - Online,FAILED
TXN0000003764,ACC00000280,PAYMENT,4877.75,USD,2025-11-27,PAYMENT - Mobile,COMPLETED
TXN0000003765,ACC00001249,FEE,6923.50,USD,2026-04-18,WITHDRAWAL - ATM,FAILED
TXN0000003766,ACC00001454,DEPOSIT,-5223.65,EUR,2025-12-10,DEPOSIT - Mobile,PENDING
TXN0000003767,ACC00001289,PAYMENT,-4591.46,GBP,2026-03-12,PAYMENT - Mobile,COMPLETED
TXN0000003768,ACC00000907,WITHDRAWAL,-731.48,EUR,2025-12-19,FEE - Online,COMPLETED
TXN0000003769,ACC00000399,FEE,7811.01,GBP,2026-01-17,INTEREST - Online,FAILED
TXN0000003770,ACC00000808,PAYMENT,7744.59,CHF,2026-03-13,INTEREST - ATM,PENDING
TXN0000003771,ACC00000721,DEPOSIT,-2157.76,JPY,2026-02-20,INTEREST - Online,FAILED
TXN0000003772,ACC00000046,DEPOSIT,6186.75,GBP,2026-04-02,INTEREST - Branch,COMPLETED
TXN0000003773,ACC00000835,INTEREST,-8212.30,USD,2026-01-30,TRANSFER - ATM,REVERSED
TXN0000003774,ACC00001429,DEPOSIT,-9739.66,CNY,2025-12-11,DEPOSIT - Mobile,COMPLETED
TXN0000003775,ACC00001359,INTEREST,4023.93,CAD,2026-03-02,PAYMENT - Online,FAILED
TXN0000003776,ACC00000606,TRANSFER,5673.29,USD,2026-04-15,PAYMENT - Online,REVERSED
TXN0000003777,ACC00001134,PAYMENT,8749.42,CAD,2026-03-26,FEE - Mobile,COMPLETED
TXN0000003778,ACC00001234,WITHDRAWAL,-254.07,EUR,2026-03-03,TRANSFER - Branch,COMPLETED
TXN0000003779,ACC00000349,WITHDRAWAL,-7222.57,AUD,2026-01-04,PAYMENT - Mobile,FAILED
TXN0000003780,ACC00001184,TRANSFER,-1037.88,CAD,2026-04-21,FEE - ATM,PENDING
TXN0000003781,ACC00001092,PAYMENT,5522.15,CAD,2026-04-18,TRANSFER - Branch,COMPLETED
TXN0000003782,ACC00001213,TRANSFER,7393.35,GBP,2025-11-08,DEPOSIT - Branch,FAILED
TXN0000003783,ACC00000872,WITHDRAWAL,-3192.32,AUD,2026-02-27,WITHDRAWAL - Mobile,COMPLETED
TXN0000003784,ACC00000403,INTEREST,4734.89,EUR,2026-03-23,DEPOSIT - ATM,REVERSED
TXN0000003785,ACC00000364,DEPOSIT,3614.87,CHF,2026-01-13,DEPOSIT - Branch,COMPLETED
TXN0000003786,ACC00000859,WITHDRAWAL,-5385.93,JPY,2026-01-15,TRANSFER - Online,FAILED
TXN0000003787,ACC00000599,WITHDRAWAL,-5742.94,AUD,2025-12-27,TRANSFER - ATM,COMPLETED
TXN0000003788,ACC00000593,WITHDRAWAL,8670.67,JPY,2026-02-10,FEE - Mobile,REVERSED
TXN0000003789,ACC00001137,PAYMENT,219.35,CAD,2026-02-02,FEE - Branch,FAILED
TXN0000003790,ACC00001138,DEPOSIT,-3639.76,USD,2026-04-03,PAYMENT - ATM,FAILED
TXN0000003791,ACC00000325,DEPOSIT,8532.21,JPY,2025-11-19,INTEREST - Online,REVERSED
TXN0000003792,ACC00000328,TRANSFER,-5672.84,CHF,2025-11-12,INTEREST - Branch,PENDING
TXN0000003793,ACC00000274,DEPOSIT,1752.25,USD,2026-03-11,DEPOSIT - Online,REVERSED
TXN0000003794,ACC00001080,DEPOSIT,-8856.41,USD,2026-03-15,PAYMENT - ATM,PENDING
TXN0000003795,ACC00001313,DEPOSIT,6023.26,EUR,2026-04-15,WITHDRAWAL - Branch,FAILED
TXN0000003796,ACC00000657,FEE,6073.90,CAD,2026-01-29,DEPOSIT - ATM,PENDING
TXN0000003797,ACC00000864,TRANSFER,-2564.66,JPY,2025-11-16,TRANSFER - Mobile,FAILED
TXN0000003798,ACC00000939,WITHDRAWAL,9178.70,CHF,2025-11-21,TRANSFER - Online,FAILED
TXN0000003799,ACC00000524,FEE,-9219.39,JPY,2025-11-28,DEPOSIT - Mobile,FAILED
TXN0000003800,ACC00000469,INTEREST,8529.79,EUR,2025-11-29,TRANSFER - Mobile,PENDING
TXN0000003801,ACC00001315,WITHDRAWAL,3324.15,CAD,2025-12-04,DEPOSIT - Branch,PENDING
TXN0000003802,ACC00000608,DEPOSIT,2658.98,CAD,2026-01-26,WITHDRAWAL - Branch,PENDING
TXN0000003803,ACC00000913,DEPOSIT,1025.72,EUR,2026-03-17,FEE - Mobile,FAILED
TXN0000003804,ACC00000744,FEE,-4099.26,GBP,2026-02-15,FEE - Branch,PENDING
TXN0000003805,ACC00000838,WITHDRAWAL,8331.69,EUR,2025-12-04,PAYMENT - Mobile,FAILED
TXN0000003806,ACC00000074,INTEREST,-5050.93,GBP,2026-03-22,DEPOSIT - Branch,FAILED
TXN0000003807,ACC00000867,TRANSFER,9553.79,EUR,2025-10-30,WITHDRAWAL - Mobile,FAILED
TXN0000003808,ACC00001333,FEE,4400.35,CNY,2026-03-27,TRANSFER - Mobile,FAILED
TXN0000003809,ACC00000887,WITHDRAWAL,-6456.64,JPY,2026-01-05,FEE - Online,FAILED
TXN0000003810,ACC00000199,PAYMENT,1040.73,CNY,2025-11-29,DEPOSIT - Online,PENDING
TXN0000003811,ACC00000179,WITHDRAWAL,-406.38,EUR,2026-04-17,TRANSFER - Branch,PENDING
TXN0000003812,ACC00000571,WITHDRAWAL,-2057.67,EUR,2026-01-28,FEE - ATM,REVERSED
TXN0000003813,ACC00000978,TRANSFER,-2646.50,EUR,2025-12-08,TRANSFER - Branch,PENDING
TXN0000003814,ACC00000623,INTEREST,6064.55,EUR,2026-03-05,DEPOSIT - ATM,REVERSED
TXN0000003815,ACC00000683,INTEREST,-1425.68,CNY,2026-01-13,WITHDRAWAL - ATM,REVERSED
TXN0000003816,ACC00001380,INTEREST,1177.16,CHF,2026-02-24,FEE - Online,FAILED
TXN0000003817,ACC00000955,TRANSFER,3513.03,CHF,2025-10-25,TRANSFER - Mobile,REVERSED
TXN0000003818,ACC00000887,DEPOSIT,-3944.40,JPY,2025-12-18,FEE - ATM,PENDING
TXN0000003819,ACC00001384,PAYMENT,-287.51,CNY,2026-01-19,INTEREST - Branch,PENDING
TXN0000003820,ACC00001372,INTEREST,-994.84,GBP,2026-04-21,FEE - Online,COMPLETED
TXN0000003821,ACC00000941,DEPOSIT,-7764.42,JPY,2026-02-16,INTEREST - ATM,PENDING
TXN0000003822,ACC00000893,FEE,4889.25,CNY,2026-02-18,TRANSFER - Mobile,COMPLETED
TXN0000003823,ACC00000699,PAYMENT,6844.70,USD,2026-04-09,TRANSFER - Online,FAILED
TXN0000003824,ACC00000788,FEE,-597.43,USD,2025-10-24,WITHDRAWAL - Online,FAILED
TXN0000003825,ACC00000770,INTEREST,-1588.61,CAD,2025-10-30,TRANSFER - Online,REVERSED
TXN0000003826,ACC00000449,INTEREST,-8595.18,CAD,2025-12-15,WITHDRAWAL - Mobile,PENDING
TXN0000003827,ACC00000248,TRANSFER,-2381.14,USD,2026-02-17,TRANSFER - Mobile,COMPLETED
TXN0000003828,ACC00000281,WITHDRAWAL,-7452.44,AUD,2026-01-29,INTEREST - Online,FAILED
TXN0000003829,ACC00000265,WITHDRAWAL,-2193.15,EUR,2026-04-04,FEE - Online,REVERSED
TXN0000003830,ACC00000534,TRANSFER,4256.63,CHF,2025-10-29,INTEREST - Branch,PENDING
TXN0000003831,ACC00000532,DEPOSIT,-7640.83,GBP,2025-12-02,FEE - Mobile,COMPLETED
TXN0000003832,ACC00000316,PAYMENT,-8508.84,CHF,2025-12-24,TRANSFER - Branch,PENDING
TXN0000003833,ACC00000623,DEPOSIT,-222.97,EUR,2026-03-05,DEPOSIT - Branch,FAILED
TXN0000003834,ACC00001111,TRANSFER,2075.38,JPY,2026-02-11,DEPOSIT - ATM,REVERSED
TXN0000003835,ACC00001094,INTEREST,6388.19,EUR,2025-12-20,TRANSFER - ATM,COMPLETED
TXN0000003836,ACC00000167,INTEREST,7402.79,AUD,2026-03-04,DEPOSIT - Mobile,COMPLETED
TXN0000003837,ACC00000317,WITHDRAWAL,8665.54,AUD,2025-12-21,WITHDRAWAL - Mobile,FAILED
TXN0000003838,ACC00001390,PAYMENT,3466.14,AUD,2025-12-27,DEPOSIT - Mobile,FAILED
TXN0000003839,ACC00000034,FEE,-4325.29,USD,2025-11-04,FEE - Online,REVERSED
TXN0000003840,ACC00000307,FEE,-6675.39,CAD,2026-01-28,PAYMENT - Mobile,FAILED
TXN0000003841,ACC00001492,FEE,-4476.74,USD,2025-12-15,INTEREST - Online,COMPLETED
TXN0000003842,ACC00001064,TRANSFER,-5166.57,GBP,2025-12-30,FEE - Branch,REVERSED
TXN0000003843,ACC00000713,WITHDRAWAL,5104.18,AUD,2025-11-20,WITHDRAWAL - Online,REVERSED
TXN0000003844,ACC00001289,FEE,-8975.39,GBP,2026-01-29,WITHDRAWAL - ATM,REVERSED
TXN0000003845,ACC00000584,WITHDRAWAL,7952.96,CAD,2026-02-11,TRANSFER - Mobile,FAILED
TXN0000003846,ACC00000674,PAYMENT,3339.91,CNY,2026-01-29,PAYMENT - Branch,REVERSED
,ACC00001265,TRANSFER,4280.11,GBP,2026-03-08,DEPOSIT - Branch,COMPLETED
TXN0000003848,ACC00001142,WITHDRAWAL,824.49,EUR,2025-12-18,WITHDRAWAL - Online,PENDING
TXN0000003849,ACC00000056,WITHDRAWAL,555.00,CHF,2026-04-08,PAYMENT - Mobile,PENDING
TXN0000003850,ACC00000203,INTEREST,-1454.29,JPY,2026-04-18,TRANSFER - Mobile,REVERSED
TXN0000003851,ACC00001372,INTEREST,-3679.71,GBP,2025-12-10,INTEREST - Mobile,FAILED
TXN0000003852,ACC00001016,FEE,2730.57,GBP,2026-03-17,WITHDRAWAL - Online,COMPLETED
TXN0000003853,ACC00000817,WITHDRAWAL,4012.84,AUD,2026-02-03,DEPOSIT - Online,PENDING
TXN0000003854,ACC00000946,FEE,-6866.46,CAD,2025-11-15,FEE - ATM,COMPLETED
TXN0000003855,ACC00000120,INTEREST,7176.97,CHF,2026-02-17,INTEREST - ATM,PENDING
TXN0000003856,ACC00001368,INTEREST,-5050.23,CHF,2025-12-29,PAYMENT - Mobile,COMPLETED
TXN0000003857,ACC00000444,FEE,3229.26,AUD,2026-04-02,PAYMENT - ATM,COMPLETED
TXN0000003858,ACC00000112,PAYMENT,8557.65,CHF,2026-02-05,PAYMENT - Branch,REVERSED
TXN0000003859,ACC00001171,TRANSFER,2177.41,USD,2025-11-12,TRANSFER - Mobile,FAILED
TXN0000003860,ACC00000315,DEPOSIT,7079.36,USD,2026-01-02,DEPOSIT - Mobile,REVERSED
TXN0000003861,ACC00001239,INTEREST,-6907.68,EUR,2025-10-26,WITHDRAWAL - Mobile,PENDING
TXN0000003862,ACC00000808,PAYMENT,6536.75,CHF,2026-04-03,PAYMENT - Mobile,FAILED
TXN0000003863,ACC00001153,TRANSFER,-2007.42,CHF,2026-04-16,DEPOSIT - Online,REVERSED
TXN0000003864,ACC00000911,FEE,-2440.53,AUD,2025-11-16,PAYMENT - Mobile,REVERSED
TXN0000003865,ACC00001433,WITHDRAWAL,-4527.84,CAD,2025-11-18,PAYMENT - Mobile,FAILED
TXN0000003866,ACC00001057,INTEREST,-3535.13,GBP,2025-12-22,PAYMENT - Online,REVERSED
TXN0000003867,ACC00000221,PAYMENT,-4494.03,CNY,2026-01-06,FEE - Mobile,REVERSED
TXN0000003868,ACC00001197,PAYMENT,-3028.18,CAD,2026-03-23,DEPOSIT - ATM,FAILED
TXN0000003869,ACC00000799,WITHDRAWAL,-2794.75,AUD,2025-11-16,DEPOSIT - Online,PENDING
TXN0000003870,ACC00000928,WITHDRAWAL,-8152.22,CNY,2025-12-26,WITHDRAWAL - Online,FAILED
TXN0000003871,ACC00000330,INTEREST,-1272.02,USD,2025-11-21,DEPOSIT - Mobile,REVERSED
TXN0000003872,ACC00000837,FEE,-8499.61,GBP,2026-01-11,PAYMENT - ATM,FAILED
TXN0000003873,ACC00000551,DEPOSIT,-6484.79,GBP,2026-03-28,WITHDRAWAL - ATM,REVERSED
TXN0000003874,ACC00001182,FEE,-5265.38,EUR,2026-01-03,TRANSFER - ATM,PENDING
TXN0000003875,ACC00000475,DEPOSIT,-4413.46,EUR,2025-11-25,TRANSFER - ATM,FAILED
TXN0000003876,ACC00000296,INTEREST,-7569.16,JPY,2026-01-21,INTEREST - Mobile,FAILED
TXN0000003877,ACC00001436,PAYMENT,6670.34,AUD,2026-03-19,INTEREST - Online,COMPLETED
TXN0000003878,ACC00000775,WITHDRAWAL,-3759.60,AUD,2025-12-08,DEPOSIT - Mobile,PENDING
TXN0000003879,ACC00000523,INTEREST,-1212.04,EUR,2026-01-14,TRANSFER - Online,FAILED
TXN0000003880,ACC00000535,PAYMENT,-3872.65,EUR,2026-04-01,DEPOSIT - Online,REVERSED
TXN0000003881,ACC00000458,PAYMENT,7495.37,CAD,2026-02-20,TRANSFER - Mobile,COMPLETED
TXN0000003882,ACC00000410,INTEREST,-9894.70,CAD,2026-03-22,WITHDRAWAL - Branch,PENDING
TXN0000003883,ACC00000242,INTEREST,3716.16,CHF,2026-01-12,FEE - Online,COMPLETED
TXN0000003884,ACC00001477,FEE,2050.61,EUR,2026-03-09,WITHDRAWAL - ATM,PENDING
TXN0000003885,ACC00000970,WITHDRAWAL,-6910.25,GBP,2026-01-25,FEE - Online,REVERSED
TXN0000003886,ACC00001450,FEE,9891.37,CAD,2025-11-04,DEPOSIT - Online,FAILED
TXN0000003887,ACC00000198,TRANSFER,3663.18,GBP,2026-01-01,INTEREST - Mobile,COMPLETED
TXN0000003888,ACC00000828,WITHDRAWAL,-5593.59,CAD,2026-04-04,WITHDRAWAL - Online,FAILED
TXN0000003889,ACC00000507,PAYMENT,6010.61,GBP,2026-02-08,FEE - Mobile,REVERSED
TXN0000003890,ACC00000283,FEE,5918.16,USD,2026-02-12,WITHDRAWAL - Branch,COMPLETED
TXN0000003891,ACC00000047,TRANSFER,-4007.78,EUR,2026-01-25,WITHDRAWAL - Mobile,COMPLETED
TXN0000003892,ACC00000803,TRANSFER,-6621.20,CHF,2026-02-07,TRANSFER - Mobile,COMPLETED
TXN0000003893,ACC00000989,WITHDRAWAL,-1344.41,EUR,2026-02-02,PAYMENT - ATM,COMPLETED
TXN0000003894,ACC00000941,INTEREST,8016.67,JPY,2026-03-10,WITHDRAWAL - Branch,PENDING
TXN0000003895,ACC00000641,FEE,-7163.76,AUD,2026-02-27,INTEREST - Branch,REVERSED
TXN0000003896,ACC00000170,PAYMENT,-6737.51,GBP,2025-12-06,FEE - ATM,REVERSED
TXN0000003897,ACC00000138,FEE,-1889.55,JPY,2026-04-03,WITHDRAWAL - Branch,PENDING
,ACC00000244,DEPOSIT,4764.30,USD,2026-03-07,DEPOSIT - ATM,REVERSED
TXN0000003899,ACC00000479,WITHDRAWAL,5628.76,JPY,2025-12-17,FEE - Mobile,PENDING
TXN0000003900,ACC00000001,WITHDRAWAL,-98.28,CHF,2026-03-12,INTEREST - Branch,REVERSED
TXN0000003901,ACC00000830,WITHDRAWAL,5438.16,CNY,2026-03-06,TRANSFER - Branch,REVERSED
TXN0000003902,ACC00000034,WITHDRAWAL,-5901.80,USD,2026-03-09,INTEREST - Online,REVERSED
TXN0000003903,ACC00000895,TRANSFER,5779.38,CAD,2026-04-15,FEE - Online,PENDING
TXN0000003904,ACC00000391,DEPOSIT,7219.59,CHF,2026-02-02,DEPOSIT - Online,FAILED
TXN0000003905,ACC00000465,INTEREST,768.53,CNY,2026-01-16,WITHDRAWAL - ATM,PENDING
TXN0000003906,ACC00001069,INTEREST,5058.63,EUR,2026-02-01,DEPOSIT - ATM,FAILED
TXN0000003907,ACC00000422,DEPOSIT,1383.59,GBP,2025-11-09,WITHDRAWAL - Branch,FAILED
TXN0000003908,ACC00001230,TRANSFER,58.29,CNY,2025-11-20,WITHDRAWAL - Mobile,FAILED
TXN0000003909,ACC00000909,TRANSFER,3454.35,GBP,2026-04-21,TRANSFER - ATM,COMPLETED
TXN0000003910,ACC00000328,WITHDRAWAL,-5318.71,CHF,2026-02-21,DEPOSIT - Branch,FAILED
TXN0000003911,ACC00000952,WITHDRAWAL,-4089.94,CHF,2026-04-17,WITHDRAWAL - Online,REVERSED
TXN0000003912,ACC00000275,FEE,-2564.17,CNY,2026-03-18,TRANSFER - ATM,PENDING
TXN0000003913,ACC00000697,PAYMENT,4819.50,CNY,2026-01-07,DEPOSIT - Online,FAILED
TXN0000003914,ACC00001253,TRANSFER,4768.39,JPY,2026-02-07,INTEREST - Online,FAILED
TXN0000003915,ACC00000862,WITHDRAWAL,-369.33,CNY,2025-11-11,TRANSFER - ATM,FAILED
TXN0000003916,ACC00001220,INTEREST,9941.08,JPY,2025-11-13,DEPOSIT - Branch,REVERSED
TXN0000003917,ACC00000538,INTEREST,-7081.41,GBP,2026-01-18,FEE - Branch,FAILED
TXN0000003918,ACC00000216,INTEREST,-3159.21,CNY,2026-04-01,PAYMENT - Mobile,FAILED
TXN0000003919,ACC00000565,PAYMENT,3230.47,CNY,2025-12-07,FEE - Mobile,COMPLETED
TXN0000003920,ACC00001071,INTEREST,-2405.93,EUR,2025-11-24,PAYMENT - Online,COMPLETED
TXN0000003921,ACC00001259,TRANSFER,5926.51,CNY,2026-01-29,TRANSFER - Mobile,PENDING
TXN0000003922,ACC00000511,WITHDRAWAL,-1151.59,CAD,2026-04-05,FEE - Branch,FAILED
TXN0000003923,ACC00001010,TRANSFER,7117.69,CNY,2026-01-08,FEE - Branch,REVERSED
TXN0000003924,ACC00001333,PAYMENT,7584.13,CNY,2025-12-07,INTEREST - Branch,FAILED
TXN0000003925,ACC00000384,TRANSFER,875.35,CAD,2026-03-07,TRANSFER - ATM,COMPLETED
TXN0000003926,ACC00001251,INTEREST,242.21,GBP,2026-01-07,FEE - Mobile,COMPLETED
TXN0000003927,ACC00000983,PAYMENT,-3794.20,USD,2026-03-27,PAYMENT - ATM,REVERSED
TXN0000003928,ACC00000533,WITHDRAWAL,-9754.00,CAD,2026-02-13,FEE - Online,PENDING
TXN0000003929,ACC00000664,INTEREST,7423.89,GBP,2025-11-09,TRANSFER - Mobile,PENDING
,ACC00001491,TRANSFER,-1991.68,USD,2025-11-19,PAYMENT - Branch,REVERSED
TXN0000003931,ACC00000254,WITHDRAWAL,-1403.74,GBP,2026-03-20,INTEREST - Online,REVERSED
TXN0000003932,ACC00000499,FEE,-6097.76,CHF,2025-12-13,PAYMENT - ATM,COMPLETED
TXN0000003933,ACC00001245,DEPOSIT,-5857.52,CHF,2026-03-23,WITHDRAWAL - Online,FAILED
TXN0000003934,ACC00001486,WITHDRAWAL,-9137.62,CAD,2026-02-11,TRANSFER - Branch,FAILED
TXN0000003935,ACC00001485,WITHDRAWAL,-8181.25,CHF,2026-02-17,TRANSFER - Branch,COMPLETED
TXN0000003936,ACC00000829,DEPOSIT,5889.88,EUR,2026-02-27,PAYMENT - Online,REVERSED
TXN0000003937,ACC00000912,WITHDRAWAL,847.86,CAD,2026-03-23,INTEREST - Online,REVERSED
TXN0000003938,ACC00001479,DEPOSIT,6269.71,JPY,2026-04-14,INTEREST - Branch,COMPLETED
TXN0000003939,ACC00000355,DEPOSIT,-5489.93,JPY,2026-03-25,FEE - Branch,PENDING
TXN0000003940,ACC00000090,DEPOSIT,-5890.15,CNY,2026-03-31,FEE - Online,COMPLETED
TXN0000003941,ACC00000374,WITHDRAWAL,-1809.53,CAD,2025-11-05,INTEREST - Mobile,FAILED
TXN0000003942,ACC00000253,WITHDRAWAL,-9002.26,USD,2026-01-07,TRANSFER - Branch,FAILED
TXN0000003943,ACC00000113,WITHDRAWAL,-9591.04,CNY,2026-04-10,TRANSFER - ATM,REVERSED
TXN0000003944,ACC00000096,FEE,-1408.29,JPY,2026-01-19,PAYMENT - Mobile,PENDING
TXN0000003945,ACC00000782,INTEREST,8045.38,CAD,2025-11-23,INTEREST - Online,REVERSED
TXN0000003946,ACC00000371,DEPOSIT,-5305.45,CHF,2025-12-17,FEE - Mobile,FAILED
TXN0000003947,ACC00001401,TRANSFER,2956.70,USD,2026-03-11,DEPOSIT - Online,COMPLETED
TXN0000003948,ACC00001303,WITHDRAWAL,-4834.46,CNY,2025-12-21,DEPOSIT - Mobile,COMPLETED
TXN0000003949,ACC00001190,DEPOSIT,-2663.19,CNY,2025-12-31,INTEREST - Mobile,COMPLETED
TXN0000003950,ACC00000227,WITHDRAWAL,469.89,AUD,2026-02-03,FEE - Mobile,REVERSED
TXN0000003951,ACC00000994,TRANSFER,-2442.06,GBP,2025-11-27,INTEREST - Online,FAILED
TXN0000003952,ACC00000049,FEE,-7341.02,USD,2026-04-06,FEE - ATM,COMPLETED
TXN0000003953,ACC00000585,WITHDRAWAL,3434.32,EUR,2026-01-27,DEPOSIT - Branch,COMPLETED
TXN0000003954,ACC00000092,INTEREST,7394.47,AUD,2026-01-07,WITHDRAWAL - Mobile,COMPLETED
TXN0000003955,ACC00000383,DEPOSIT,2028.25,CNY,2026-04-20,DEPOSIT - Online,REVERSED
TXN0000003956,ACC00000767,TRANSFER,-507.14,USD,2026-03-15,PAYMENT - Branch,COMPLETED
TXN0000003957,ACC00001476,WITHDRAWAL,-3177.98,CAD,2026-04-05,FEE - Mobile,PENDING
TXN0000003958,ACC00000320,FEE,-3633.12,JPY,2026-01-27,WITHDRAWAL - ATM,REVERSED
TXN0000003959,ACC00000622,TRANSFER,-2259.83,GBP,2025-11-06,FEE - Mobile,REVERSED
TXN0000003960,ACC00001467,DEPOSIT,-9795.22,GBP,2026-02-21,INTEREST - ATM,REVERSED
TXN0000003961,ACC00001022,TRANSFER,9579.05,AUD,2025-12-23,DEPOSIT - Mobile,PENDING
TXN0000003962,ACC00000342,INTEREST,6560.10,AUD,2026-04-01,PAYMENT - Branch,FAILED
TXN0000003963,ACC00000472,WITHDRAWAL,-429.08,USD,2026-01-16,INTEREST - Branch,COMPLETED
TXN0000003964,ACC00001393,WITHDRAWAL,-713.25,EUR,2026-04-11,DEPOSIT - Online,REVERSED
TXN0000003965,ACC00000769,WITHDRAWAL,1425.56,CNY,2026-02-24,TRANSFER - Mobile,COMPLETED
TXN0000003966,ACC00000413,INTEREST,-9457.07,EUR,2025-11-11,DEPOSIT - Mobile,COMPLETED
TXN0000003967,ACC00001313,TRANSFER,-921.02,EUR,2025-10-31,INTEREST - Online,PENDING
TXN0000003968,ACC00000304,DEPOSIT,-1500.83,GBP,2026-01-06,FEE - ATM,FAILED
TXN0000003969,ACC00000228,FEE,8370.52,EUR,2026-01-12,FEE - Mobile,PENDING
TXN0000003970,ACC00001304,WITHDRAWAL,-780.71,JPY,2025-12-06,DEPOSIT - Online,REVERSED
