balance_id,account_id,balance_date,opening_balance,closing_balance,currency
BAL0000013165,ACC00000439,2025-12-29,20521.02,21087.42,JPY
BAL0000013166,ACC00000439,2025-12-28,21087.42,20138.88,JPY
BAL0000013167,ACC00000439,2025-12-27,20138.88,20802.99,JPY
BAL0000013168,ACC00000439,2025-12-26,20802.99,20268.03,JPY
BAL0000013169,ACC00000439,2025-12-25,20268.03,20874.61,JPY
BAL0000013170,ACC00000439,2025-12-24,20874.61,21793.33,JPY
BAL0000013171,ACC00000440,2026-01-22,1091.31,854.83,USD
BAL0000013172,ACC00000440,2026-01-21,854.83,298.78,USD
BAL0000013173,ACC00000440,2026-01-20,298.78,-570.27,USD
BAL0000013174,ACC00000440,2026-01-19,-570.27,-12.85,USD
BAL0000013175,ACC00000440,2026-01-18,-12.85,287.15,USD
BAL0000013176,ACC00000440,2026-01-17,287.15,1099.55,USD
BAL0000013177,ACC00000440,2026-01-16,1099.55,271.12,USD
BAL0000013178,ACC00000440,2026-01-15,271.12,290.66,USD
BAL0000013179,ACC00000440,2026-01-14,290.66,799.80,USD
BAL0000013180,ACC00000440,2026-01-13,799.80,-89.78,USD
BAL0000013181,ACC00000440,2026-01-12,-89.78,701.64,USD
BAL0000013182,ACC00000440,2026-01-11,701.64,687.79,USD
BAL0000013183,ACC00000440,2026-01-10,687.79,-270.41,USD
BAL0000013184,ACC00000440,2026-01-09,-270.41,597.12,USD
BAL0000013185,ACC00000440,2026-01-08,597.12,727.86,USD
BAL0000013186,ACC00000440,2026-01-07,727.86,-139.12,USD
BAL0000013187,ACC00000440,2026-01-06,-139.12,158.39,USD
BAL0000013188,ACC00000440,2026-01-05,158.39,579.34,USD
BAL0000013189,ACC00000440,2026-01-04,579.34,1026.35,USD
BAL0000013190,ACC00000440,2026-01-03,1026.35,1152.93,USD
BAL0000013191,ACC00000440,2026-01-02,1152.93,633.44,USD
BAL0000013192,ACC00000440,2026-01-01,633.44,-189.00,USD
BAL0000013193,ACC00000440,2025-12-31,-189.00,592.14,USD
BAL0000013194,ACC00000440,2025-12-30,592.14,-265.31,USD
BAL0000013195,ACC00000440,2025-12-29,-265.31,106.91,USD
BAL0000013196,ACC00000440,2025-12-28,106.91,73.68,USD
BAL0000013197,ACC00000440,2025-12-27,73.68,303.75,USD
BAL0000013198,ACC00000440,2025-12-26,303.75,-417.04,USD
BAL0000013199,ACC00000440,2025-12-25,-417.04,-764.05,USD
BAL0000013200,ACC00000440,2025-12-24,-764.05,124.32,USD
BAL0000013201,ACC00000441,2026-01-22,85607.78,85100.54,CAD
BAL0000013202,ACC00000441,2026-01-21,85100.54,85404.34,CAD
BAL0000013203,ACC00000441,2026-01-20,85404.34,84722.42,CAD
BAL0000013204,ACC00000441,2026-01-19,84722.42,83824.96,CAD
BAL0000013205,ACC00000441,2026-01-18,83824.96,83831.60,CAD
BAL0000013206,ACC00000441,2026-01-17,83831.60,83260.33,CAD
BAL0000013207,ACC00000441,2026-01-16,83260.33,84251.82,CAD
BAL0000013208,ACC00000441,2026-01-15,84251.82,84610.68,CAD
BAL0000013209,ACC00000441,2026-01-14,84610.68,85411.99,CAD
BAL0000013210,ACC00000441,2026-01-13,85411.99,85729.26,CAD
BAL0000013211,ACC00000441,2026-01-12,85729.26,86457.61,CAD
BAL0000013212,ACC00000441,2026-01-11,86457.61,87383.71,CAD
BAL0000013213,ACC00000441,2026-01-10,87383.71,86730.50,CAD
BAL0000013214,ACC00000441,2026-01-09,86730.50,85789.41,CAD
BAL0000013215,ACC00000441,2026-01-08,85789.41,86355.78,CAD
BAL0000013216,ACC00000441,2026-01-07,86355.78,85716.85,CAD
BAL0000013217,ACC00000441,2026-01-06,85716.85,85500.62,CAD
BAL0000013218,ACC00000441,2026-01-05,85500.62,86242.37,CAD
BAL0000013219,ACC00000441,2026-01-04,86242.37,86849.27,CAD
BAL0000013220,ACC00000441,2026-01-03,86849.27,87542.45,CAD
BAL0000013221,ACC00000441,2026-01-02,87542.45,88150.07,CAD
BAL0000013222,ACC00000441,2026-01-01,88150.07,88372.39,CAD
BAL0000013223,ACC00000441,2025-12-31,88372.39,88868.03,CAD
BAL0000013224,ACC00000441,2025-12-30,88868.03,89120.46,CAD
BAL0000013225,ACC00000441,2025-12-29,89120.46,89338.39,CAD
BAL0000013226,ACC00000441,2025-12-28,89338.39,88720.93,CAD
BAL0000013227,ACC00000441,2025-12-27,88720.93,88127.89,CAD
BAL0000013228,ACC00000441,2025-12-26,88127.89,88865.81,CAD
BAL0000013229,ACC00000441,2025-12-25,88865.81,88177.25,CAD
BAL0000013230,ACC00000441,2025-12-24,88177.25,87478.02,CAD
BAL0000013231,ACC00000442,2026-01-22,18144.54,18548.42,AUD
BAL0000013232,ACC00000442,2026-01-21,18548.42,17746.01,AUD
BAL0000013233,ACC00000442,2026-01-20,17746.01,18204.08,AUD
BAL0000013234,ACC00000442,2026-01-19,18204.08,17849.72,AUD
BAL0000013235,ACC00000442,2026-01-18,17849.72,18010.07,AUD
BAL0000013236,ACC00000442,2026-01-17,18010.07,17067.98,AUD
BAL0000013237,ACC00000442,2026-01-16,17067.98,17692.00,AUD
BAL0000013238,ACC00000442,2026-01-15,17692.00,16848.46,AUD
BAL0000013239,ACC00000442,2026-01-14,16848.46,16758.18,AUD
BAL0000013240,ACC00000442,2026-01-13,16758.18,15964.05,AUD
BAL0000013241,ACC00000442,2026-01-12,15964.05,16809.64,AUD
BAL0000013242,ACC00000442,2026-01-11,16809.64,17579.08,AUD
BAL0000013243,ACC00000442,2026-01-10,17579.08,16846.40,AUD
BAL0000013244,ACC00000442,2026-01-09,16846.40,16283.36,AUD
BAL0000013245,ACC00000442,2026-01-08,16283.36,17216.13,AUD
BAL0000013246,ACC00000442,2026-01-07,17216.13,16853.93,AUD
BAL0000013247,ACC00000442,2026-01-06,16853.93,15926.81,AUD
BAL0000013248,ACC00000442,2026-01-05,15926.81,15460.66,AUD
BAL0000013249,ACC00000442,2026-01-04,15460.66,16296.11,AUD
BAL0000013250,ACC00000442,2026-01-03,16296.11,17073.67,AUD
BAL0000013251,ACC00000442,2026-01-02,17073.67,16279.85,AUD
BAL0000013252,ACC00000442,2026-01-01,16279.85,17055.14,AUD
BAL0000013253,ACC00000442,2025-12-31,17055.14,17987.95,AUD
BAL0000013254,ACC00000442,2025-12-30,17987.95,18313.99,AUD
BAL0000013255,ACC00000442,2025-12-29,18313.99,17645.09,AUD
BAL0000013256,ACC00000442,2025-12-28,17645.09,16831.96,AUD
BAL0000013257,ACC00000442,2025-12-27,16831.96,16332.24,AUD
BAL0000013258,ACC00000442,2025-12-26,16332.24,16674.91,AUD
BAL0000013259,ACC00000442,2025-12-25,16674.91,16146.76,AUD
BAL0000013260,ACC00000442,2025-12-24,16146.76,16930.87,AUD
BAL0000013261,ACC00000443,2026-01-22,45622.77,45371.06,CNY
BAL0000013262,ACC00000443,2026-01-21,45371.06,44884.76,CNY
BAL0000013263,ACC00000443,2026-01-20,44884.76,45342.40,CNY
BAL0000013264,ACC00000443,2026-01-19,45342.40,45681.85,CNY
BAL0000013265,ACC00000443,2026-01-18,45681.85,46361.60,CNY
BAL0000013266,ACC00000443,2026-01-17,46361.60,46062.06,CNY
BAL0000013267,ACC00000443,2026-01-16,46062.06,46560.96,CNY
BAL0000013268,ACC00000443,2026-01-15,46560.96,46643.61,CNY
BAL0000013269,ACC00000443,2026-01-14,46643.61,45823.16,CNY
BAL0000013270,ACC00000443,2026-01-13,45823.16,45571.37,CNY
BAL0000013271,ACC00000443,2026-01-12,45571.37,45959.24,CNY
BAL0000013272,ACC00000443,2026-01-11,45959.24,45330.81,CNY
BAL0000013273,ACC00000443,2026-01-10,45330.81,45299.05,CNY
BAL0000013274,ACC00000443,2026-01-09,45299.05,45956.48,CNY
BAL0000013275,ACC00000443,2026-01-08,45956.48,46010.12,CNY
BAL0000013276,ACC00000443,2026-01-07,46010.12,46452.49,CNY
BAL0000013277,ACC00000443,2026-01-06,46452.49,46240.31,CNY
BAL0000013278,ACC00000443,2026-01-05,46240.31,46866.14,CNY
BAL0000013279,ACC00000443,2026-01-04,46866.14,46198.02,CNY
BAL0000013280,ACC00000443,2026-01-03,46198.02,46843.25,CNY
BAL0000013281,ACC00000443,2026-01-02,46843.25,46136.49,CNY
BAL0000013282,ACC00000443,2026-01-01,46136.49,46391.20,CNY
BAL0000013283,ACC00000443,2025-12-31,46391.20,45563.30,CNY
BAL0000013284,ACC00000443,2025-12-30,45563.30,46014.66,CNY
BAL0000013285,ACC00000443,2025-12-29,46014.66,46270.58,CNY
BAL0000013286,ACC00000443,2025-12-28,46270.58,45720.42,CNY
BAL0000013287,ACC00000443,2025-12-27,45720.42,46154.94,CNY
BAL0000013288,ACC00000443,2025-12-26,46154.94,46987.29,CNY
BAL0000013289,ACC00000443,2025-12-25,46987.29,46397.57,CNY
BAL0000013290,ACC00000443,2025-12-24,46397.57,46421.14,CNY
BAL0000013291,ACC00000444,2026-01-22,81049.24,81936.93,AUD
BAL0000013292,ACC00000444,2026-01-21,81936.93,81838.17,AUD
BAL0000013293,ACC00000444,2026-01-20,81838.17,82774.71,AUD
BAL0000013294,ACC00000444,2026-01-19,82774.71,82045.55,AUD
BAL0000013295,ACC00000444,2026-01-18,82045.55,81896.96,AUD
BAL0000013296,ACC00000444,2026-01-17,81896.96,80936.00,AUD
BAL0000013297,ACC00000444,2026-01-16,80936.00,80754.68,AUD
BAL0000013298,ACC00000444,2026-01-15,80754.68,80288.21,AUD
BAL0000013299,ACC00000444,2026-01-14,80288.21,79353.17,AUD
BAL0000013300,ACC00000444,2026-01-13,79353.17,79330.22,AUD
BAL0000013301,ACC00000444,2026-01-12,79330.22,78608.93,AUD
BAL0000013302,ACC00000444,2026-01-11,78608.93,77959.35,AUD
BAL0000013303,ACC00000444,2026-01-10,77959.35,78126.21,AUD
BAL0000013304,ACC00000444,2026-01-09,78126.21,78358.61,AUD
BAL0000013305,ACC00000444,2026-01-08,78358.61,78436.51,AUD
BAL0000013306,ACC00000444,2026-01-07,78436.51,78453.00,AUD
BAL0000013307,ACC00000444,2026-01-06,78453.00,78446.31,AUD
BAL0000013308,ACC00000444,2026-01-05,78446.31,78414.11,AUD
BAL0000013309,ACC00000444,2026-01-04,78414.11,79373.18,AUD
BAL0000013310,ACC00000444,2026-01-03,79373.18,79103.50,AUD
BAL0000013311,ACC00000444,2026-01-02,79103.50,78824.23,AUD
BAL0000013312,ACC00000444,2026-01-01,78824.23,78585.12,AUD
BAL0000013313,ACC00000444,2025-12-31,78585.12,78978.55,AUD
BAL0000013314,ACC00000444,2025-12-30,78978.55,79201.00,AUD
BAL0000013315,ACC00000444,2025-12-29,79201.00,78551.28,AUD
BAL0000013316,ACC00000444,2025-12-28,78551.28,79180.81,AUD
BAL0000013317,ACC00000444,2025-12-27,79180.81,78215.54,AUD
BAL0000013318,ACC00000444,2025-12-26,78215.54,77523.44,AUD
BAL0000013319,ACC00000444,2025-12-25,77523.44,78275.25,AUD
BAL0000013320,ACC00000444,2025-12-24,78275.25,78867.06,AUD
BAL0000013321,ACC00000445,2026-01-22,73028.29,73269.97,CNY
BAL0000013322,ACC00000445,2026-01-21,73269.97,74154.32,CNY
BAL0000013323,ACC00000445,2026-01-20,74154.32,74477.48,CNY
BAL0000013324,ACC00000445,2026-01-19,74477.48,74702.32,CNY
BAL0000013325,ACC00000445,2026-01-18,74702.32,75222.90,CNY
BAL0000013326,ACC00000445,2026-01-17,75222.90,76209.40,CNY
BAL0000013327,ACC00000445,2026-01-16,76209.40,76019.82,CNY
BAL0000013328,ACC00000445,2026-01-15,76019.82,75239.49,CNY
BAL0000013329,ACC00000445,2026-01-14,75239.49,74971.80,CNY
BAL0000013330,ACC00000445,2026-01-13,74971.80,75530.61,CNY
BAL0000013331,ACC00000445,2026-01-12,75530.61,76030.79,CNY
BAL0000013332,ACC00000445,2026-01-11,76030.79,75644.00,CNY
BAL0000013333,ACC00000445,2026-01-10,75644.00,75041.70,CNY
BAL0000013334,ACC00000445,2026-01-09,75041.70,74541.59,CNY
BAL0000013335,ACC00000445,2026-01-08,74541.59,73934.60,CNY
BAL0000013336,ACC00000445,2026-01-07,73934.60,74266.13,CNY
BAL0000013337,ACC00000445,2026-01-06,74266.13,73561.09,CNY
BAL0000013338,ACC00000445,2026-01-05,73561.09,73913.87,CNY
BAL0000013339,ACC00000445,2026-01-04,73913.87,74429.99,CNY
BAL0000013340,ACC00000445,2026-01-03,74429.99,74925.75,CNY
BAL0000013341,ACC00000445,2026-01-02,74925.75,74470.19,CNY
BAL0000013342,ACC00000445,2026-01-01,74470.19,75122.63,CNY
BAL0000013343,ACC00000445,2025-12-31,75122.63,74130.58,CNY
BAL0000013344,ACC00000445,2025-12-30,74130.58,74090.42,CNY
BAL0000013345,ACC00000445,2025-12-29,74090.42,74855.05,CNY
BAL0000013346,ACC00000445,2025-12-28,74855.05,74934.21,CNY
BAL0000013347,ACC00000445,2025-12-27,74934.21,75325.07,CNY
BAL0000013348,ACC00000445,2025-12-26,75325.07,75194.09,CNY
BAL0000013349,ACC00000445,2025-12-25,75194.09,75415.72,CNY
BAL0000013350,ACC00000445,2025-12-24,75415.72,74667.82,CNY
BAL0000013351,ACC00000446,2026-01-22,94361.85,95306.24,CNY
BAL0000013352,ACC00000446,2026-01-21,95306.24,95796.93,CNY
BAL0000013353,ACC00000446,2026-01-20,95796.93,95641.15,CNY
BAL0000013354,ACC00000446,2026-01-19,95641.15,96162.10,CNY
BAL0000013355,ACC00000446,2026-01-18,96162.10,96913.41,CNY
BAL0000013356,ACC00000446,2026-01-17,96913.41,96088.28,CNY
BAL0000013357,ACC00000446,2026-01-16,96088.28,96523.34,CNY
BAL0000013358,ACC00000446,2026-01-15,96523.34,95729.92,CNY
BAL0000013359,ACC00000446,2026-01-14,95729.92,96052.97,CNY
BAL0000013360,ACC00000446,2026-01-13,96052.97,95607.75,CNY
BAL0000013361,ACC00000446,2026-01-12,95607.75,96590.93,CNY
BAL0000013362,ACC00000446,2026-01-11,96590.93,96925.50,CNY
BAL0000013363,ACC00000446,2026-01-10,96925.50,96414.70,CNY
BAL0000013364,ACC00000446,2026-01-09,96414.70,96113.24,CNY
BAL0000013365,ACC00000446,2026-01-08,96113.24,95734.17,CNY
BAL0000013366,ACC00000446,2026-01-07,95734.17,95082.41,CNY
BAL0000013367,ACC00000446,2026-01-06,95082.41,94206.25,CNY
BAL0000013368,ACC00000446,2026-01-05,94206.25,93716.23,CNY
BAL0000013369,ACC00000446,2026-01-04,93716.23,94274.34,CNY
BAL0000013370,ACC00000446,2026-01-03,94274.34,94017.58,CNY
BAL0000013371,ACC00000446,2026-01-02,94017.58,93478.89,CNY
BAL0000013372,ACC00000446,2026-01-01,93478.89,93070.94,CNY
BAL0000013373,ACC00000446,2025-12-31,93070.94,94067.06,CNY
BAL0000013374,ACC00000446,2025-12-30,94067.06,93955.82,CNY
BAL0000013375,ACC00000446,2025-12-29,93955.82,94190.65,CNY
BAL0000013376,ACC00000446,2025-12-28,94190.65,93340.97,CNY
BAL0000013377,ACC00000446,2025-12-27,93340.97,94285.75,CNY
BAL0000013378,ACC00000446,2025-12-26,94285.75,94863.26,CNY
BAL0000013379,ACC00000446,2025-12-25,94863.26,94142.69,CNY
BAL0000013380,ACC00000446,2025-12-24,94142.69,94279.56,CNY
BAL0000013381,ACC00000447,2026-01-22,98185.69,97882.36,CAD
BAL0000013382,ACC00000447,2026-01-21,97882.36,97350.00,CAD
BAL0000013383,ACC00000447,2026-01-20,97350.00,96795.33,CAD
BAL0000013384,ACC00000447,2026-01-19,96795.33,96987.33,CAD
BAL0000013385,ACC00000447,2026-01-18,96987.33,97817.74,CAD
BAL0000013386,ACC00000447,2026-01-17,97817.74,96828.37,CAD
BAL0000013387,ACC00000447,2026-01-16,96828.37,96949.70,CAD
BAL0000013388,ACC00000447,2026-01-15,96949.70,97501.89,CAD
BAL0000013389,ACC00000447,2026-01-14,97501.89,98008.37,CAD
BAL0000013390,ACC00000447,2026-01-13,98008.37,97967.48,CAD
BAL0000013391,ACC00000447,2026-01-12,97967.48,97471.43,CAD
BAL0000013392,ACC00000447,2026-01-11,97471.43,98044.49,CAD
BAL0000013393,ACC00000447,2026-01-10,98044.49,98561.21,CAD
BAL0000013394,ACC00000447,2026-01-09,98561.21,98335.75,CAD
BAL0000013395,ACC00000447,2026-01-08,98335.75,97372.20,CAD
BAL0000013396,ACC00000447,2026-01-07,97372.20,97237.80,CAD
BAL0000013397,ACC00000447,2026-01-06,97237.80,96372.38,CAD
BAL0000013398,ACC00000447,2026-01-05,96372.38,95776.24,CAD
BAL0000013399,ACC00000447,2026-01-04,95776.24,96697.60,CAD
BAL0000013400,ACC00000447,2026-01-03,96697.60,95833.17,CAD
BAL0000013401,ACC00000447,2026-01-02,95833.17,95004.51,CAD
BAL0000013402,ACC00000447,2026-01-01,95004.51,94835.66,CAD
BAL0000013403,ACC00000447,2025-12-31,94835.66,95334.85,CAD
BAL0000013404,ACC00000447,2025-12-30,95334.85,95972.01,CAD
BAL0000013405,ACC00000447,2025-12-29,95972.01,95052.48,CAD
BAL0000013406,ACC00000447,2025-12-28,95052.48,94348.86,CAD
BAL0000013407,ACC00000447,2025-12-27,94348.86,94526.23,CAD
BAL0000013408,ACC00000447,2025-12-26,94526.23,94461.83,CAD
BAL0000013409,ACC00000447,2025-12-25,94461.83,94572.24,CAD
BAL0000013410,ACC00000447,2025-12-24,94572.24,94374.85,CAD
BAL0000013411,ACC00000448,2026-01-22,74747.21,74307.29,AUD
BAL0000013412,ACC00000448,2026-01-21,74307.29,74949.84,AUD
BAL0000013413,ACC00000448,2026-01-20,74949.84,74307.01,AUD
BAL0000013414,ACC00000448,2026-01-19,74307.01,74673.90,AUD
BAL0000013415,ACC00000448,2026-01-18,74673.90,74356.96,AUD
BAL0000013416,ACC00000448,2026-01-17,74356.96,73823.97,AUD
BAL0000013417,ACC00000448,2026-01-16,73823.97,73572.76,AUD
BAL0000013418,ACC00000448,2026-01-15,73572.76,72690.65,AUD
BAL0000013419,ACC00000448,2026-01-14,72690.65,72028.67,AUD
BAL0000013420,ACC00000448,2026-01-13,72028.67,72479.07,AUD
BAL0000013421,ACC00000448,2026-01-12,72479.07,73233.34,AUD
BAL0000013422,ACC00000448,2026-01-11,73233.34,72666.57,AUD
BAL0000013423,ACC00000448,2026-01-10,72666.57,73220.49,AUD
BAL0000013424,ACC00000448,2026-01-09,73220.49,73062.15,AUD
BAL0000013425,ACC00000448,2026-01-08,73062.15,72377.57,AUD
BAL0000013426,ACC00000448,2026-01-07,72377.57,71464.48,AUD
BAL0000013427,ACC00000448,2026-01-06,71464.48,71226.88,AUD
BAL0000013428,ACC00000448,2026-01-05,71226.88,71642.30,AUD
BAL0000013429,ACC00000448,2026-01-04,71642.30,71677.30,AUD
BAL0000013430,ACC00000448,2026-01-03,71677.30,71573.94,AUD
BAL0000013431,ACC00000448,2026-01-02,71573.94,71803.35,AUD
BAL0000013432,ACC00000448,2026-01-01,71803.35,72564.76,AUD
BAL0000013433,ACC00000448,2025-12-31,72564.76,73160.27,AUD
BAL0000013434,ACC00000448,2025-12-30,73160.27,72598.77,AUD
BAL0000013435,ACC00000448,2025-12-29,72598.77,71757.15,AUD
BAL0000013436,ACC00000448,2025-12-28,71757.15,72382.64,AUD
BAL0000013437,ACC00000448,2025-12-27,72382.64,71703.63,AUD
BAL0000013438,ACC00000448,2025-12-26,71703.63,71336.07,AUD
BAL0000013439,ACC00000448,2025-12-25,71336.07,71733.41,AUD
BAL0000013440,ACC00000448,2025-12-24,71733.41,71207.72,AUD
BAL0000013441,ACC00000449,2026-01-22,35196.55,36076.48,CAD
BAL0000013442,ACC00000449,2026-01-21,36076.48,35788.88,CAD
BAL0000013443,ACC00000449,2026-01-20,35788.88,35131.88,CAD
BAL0000013444,ACC00000449,2026-01-19,35131.88,36106.22,CAD
BAL0000013445,ACC00000449,2026-01-18,36106.22,35319.12,CAD
BAL0000013446,ACC00000449,2026-01-17,35319.12,36122.30,CAD
BAL0000013447,ACC00000449,2026-01-16,36122.30,36307.34,CAD
BAL0000013448,ACC00000449,2026-01-15,36307.34,35999.76,CAD
BAL0000013449,ACC00000449,2026-01-14,35999.76,36065.86,CAD
BAL0000013450,ACC00000449,2026-01-13,36065.86,35115.00,CAD
BAL0000013451,ACC00000449,2026-01-12,35115.00,34377.98,CAD
BAL0000013452,ACC00000449,2026-01-11,34377.98,34119.79,CAD
BAL0000013453,ACC00000449,2026-01-10,34119.79,33868.43,CAD
BAL0000013454,ACC00000449,2026-01-09,33868.43,34412.73,CAD
BAL0000013455,ACC00000449,2026-01-08,34412.73,33886.52,CAD
BAL0000013456,ACC00000449,2026-01-07,33886.52,33586.61,CAD
BAL0000013457,ACC00000449,2026-01-06,33586.61,34098.07,CAD
BAL0000013458,ACC00000449,2026-01-05,34098.07,33287.13,CAD
BAL0000013459,ACC00000449,2026-01-04,33287.13,33529.00,CAD
BAL0000013460,ACC00000449,2026-01-03,33529.00,32790.27,CAD
BAL0000013461,ACC00000449,2026-01-02,32790.27,33624.18,CAD
BAL0000013462,ACC00000449,2026-01-01,33624.18,33297.55,CAD
BAL0000013463,ACC00000449,2025-12-31,33297.55,33318.59,CAD
BAL0000013464,ACC00000449,2025-12-30,33318.59,34141.92,CAD
BAL0000013465,ACC00000449,2025-12-29,34141.92,34222.77,CAD
BAL0000013466,ACC00000449,2025-12-28,34222.77,33839.17,CAD
BAL0000013467,ACC00000449,2025-12-27,33839.17,33937.93,CAD
BAL0000013468,ACC00000449,2025-12-26,33937.93,33050.99,CAD
BAL0000013469,ACC00000449,2025-12-25,33050.99,33836.57,CAD
BAL0000013470,ACC00000449,2025-12-24,33836.57,32969.97,CAD
BAL0000013471,ACC00000450,2026-01-22,93560.15,92985.98,GBP
BAL0000013472,ACC00000450,2026-01-21,92985.98,93938.31,GBP
BAL0000013473,ACC00000450,2026-01-20,93938.31,93460.06,GBP
BAL0000013474,ACC00000450,2026-01-19,93460.06,93360.24,GBP
BAL0000013475,ACC00000450,2026-01-18,93360.24,92477.90,GBP
BAL0000013476,ACC00000450,2026-01-17,92477.90,92120.63,GBP
BAL0000013477,ACC00000450,2026-01-16,92120.63,92402.68,GBP
BAL0000013478,ACC00000450,2026-01-15,92402.68,92270.70,GBP
BAL0000013479,ACC00000450,2026-01-14,92270.70,92172.88,GBP
BAL0000013480,ACC00000450,2026-01-13,92172.88,93060.87,GBP
BAL0000013481,ACC00000450,2026-01-12,93060.87,92611.86,GBP
BAL0000013482,ACC00000450,2026-01-11,92611.86,93458.89,GBP
BAL0000013483,ACC00000450,2026-01-10,93458.89,94316.83,GBP
BAL0000013484,ACC00000450,2026-01-09,94316.83,93783.19,GBP
BAL0000013485,ACC00000450,2026-01-08,93783.19,93368.19,GBP
BAL0000013486,ACC00000450,2026-01-07,93368.19,93375.46,GBP
BAL0000013487,ACC00000450,2026-01-06,93375.46,94314.58,GBP
BAL0000013488,ACC00000450,2026-01-05,94314.58,94067.29,GBP
BAL0000013489,ACC00000450,2026-01-04,94067.29,94329.31,GBP
BAL0000013490,ACC00000450,2026-01-03,94329.31,94989.81,GBP
BAL0000013491,ACC00000450,2026-01-02,94989.81,95532.52,GBP
BAL0000013492,ACC00000450,2026-01-01,95532.52,94873.79,GBP
BAL0000013493,ACC00000450,2025-12-31,94873.79,95118.84,GBP
BAL0000013494,ACC00000450,2025-12-30,95118.84,94854.17,GBP
BAL0000013495,ACC00000450,2025-12-29,94854.17,94449.03,GBP
BAL0000013496,ACC00000450,2025-12-28,94449.03,95393.46,GBP
BAL0000013497,ACC00000450,2025-12-27,95393.46,95725.59,GBP
BAL0000013498,ACC00000450,2025-12-26,95725.59,96462.45,GBP
BAL0000013499,ACC00000450,2025-12-25,96462.45,96749.74,GBP
BAL0000013500,ACC00000450,2025-12-24,96749.74,97099.32,GBP
BAL0000013501,ACC00000451,2026-01-22,26998.91,27663.95,GBP
BAL0000013502,ACC00000451,2026-01-21,27663.95,26739.37,GBP
BAL0000013503,ACC00000451,2026-01-20,26739.37,26636.08,GBP
BAL0000013504,ACC00000451,2026-01-19,26636.08,27058.82,GBP
BAL0000013505,ACC00000451,2026-01-18,27058.82,27676.25,GBP
BAL0000013506,ACC00000451,2026-01-17,27676.25,27135.99,GBP
BAL0000013507,ACC00000451,2026-01-16,27135.99,27597.80,GBP
BAL0000013508,ACC00000451,2026-01-15,27597.80,26697.16,GBP
BAL0000013509,ACC00000451,2026-01-14,26697.16,26951.65,GBP
BAL0000013510,ACC00000451,2026-01-13,26951.65,26927.76,GBP
BAL0000013511,ACC00000451,2026-01-12,26927.76,27408.41,GBP
BAL0000013512,ACC00000451,2026-01-11,27408.41,27758.21,GBP
BAL0000013513,ACC00000451,2026-01-10,27758.21,28376.56,GBP
BAL0000013514,ACC00000451,2026-01-09,28376.56,29261.58,GBP
BAL0000013515,ACC00000451,2026-01-08,29261.58,29645.97,GBP
BAL0000013516,ACC00000451,2026-01-07,29645.97,30114.44,GBP
BAL0000013517,ACC00000451,2026-01-06,30114.44,29333.67,GBP
BAL0000013518,ACC00000451,2026-01-05,29333.67,30320.67,GBP
BAL0000013519,ACC00000451,2026-01-04,30320.67,31233.48,GBP
BAL0000013520,ACC00000451,2026-01-03,31233.48,31231.09,GBP
BAL0000013521,ACC00000451,2026-01-02,31231.09,32228.18,GBP
BAL0000013522,ACC00000451,2026-01-01,32228.18,32640.42,GBP
BAL0000013523,ACC00000451,2025-12-31,32640.42,32627.23,GBP
BAL0000013524,ACC00000451,2025-12-30,32627.23,33018.34,GBP
BAL0000013525,ACC00000451,2025-12-29,33018.34,32064.18,GBP
BAL0000013526,ACC00000451,2025-12-28,32064.18,32609.67,GBP
BAL0000013527,ACC00000451,2025-12-27,32609.67,33257.20,GBP
BAL0000013528,ACC00000451,2025-12-26,33257.20,32339.74,GBP
BAL0000013529,ACC00000451,2025-12-25,32339.74,32622.98,GBP
BAL0000013530,ACC00000451,2025-12-24,32622.98,33488.93,GBP
BAL0000013531,ACC00000452,2026-01-22,61556.26,60953.90,GBP
BAL0000013532,ACC00000452,2026-01-21,60953.90,61520.40,GBP
BAL0000013533,ACC00000452,2026-01-20,61520.40,60608.56,GBP
BAL0000013534,ACC00000452,2026-01-19,60608.56,60927.05,GBP
BAL0000013535,ACC00000452,2026-01-18,60927.05,61703.20,GBP
BAL0000013536,ACC00000452,2026-01-17,61703.20,61073.34,GBP
BAL0000013537,ACC00000452,2026-01-16,61073.34,60369.80,GBP
BAL0000013538,ACC00000452,2026-01-15,60369.80,59994.50,GBP
BAL0000013539,ACC00000452,2026-01-14,59994.50,59647.32,GBP
BAL0000013540,ACC00000452,2026-01-13,59647.32,58891.31,GBP
BAL0000013541,ACC00000452,2026-01-12,58891.31,59327.60,GBP
BAL0000013542,ACC00000452,2026-01-11,59327.60,58649.30,GBP
BAL0000013543,ACC00000452,2026-01-10,58649.30,57787.41,GBP
BAL0000013544,ACC00000452,2026-01-09,57787.41,58665.19,GBP
BAL0000013545,ACC00000452,2026-01-08,58665.19,57930.27,GBP
BAL0000013546,ACC00000452,2026-01-07,57930.27,57544.54,GBP
BAL0000013547,ACC00000452,2026-01-06,57544.54,57695.57,GBP
BAL0000013548,ACC00000452,2026-01-05,57695.57,57160.38,GBP
BAL0000013549,ACC00000452,2026-01-04,57160.38,57307.38,GBP
BAL0000013550,ACC00000452,2026-01-03,57307.38,56989.52,GBP
BAL0000013551,ACC00000452,2026-01-02,56989.52,57028.00,GBP
BAL0000013552,ACC00000452,2026-01-01,57028.00,57800.61,GBP
BAL0000013553,ACC00000452,2025-12-31,57800.61,58424.85,GBP
