transaction_id,account_id,transaction_type,amount,currency,transaction_date,description,status
TXN0000003298,ACC00001265,TRANSFER,-3186.54,USD,2026-01-24,FEE - Branch,REVERSED
TXN0000003299,ACC00000338,WITHDRAWAL,-1459.27,EUR,2026-02-18,PAYMENT - Branch,COMPLETED
TXN0000003300,ACC00000916,DEPOSIT,-5990.63,EUR,2025-12-01,INTEREST - Mobile,PENDING
TXN0000003301,ACC00000546,INTEREST,-2335.39,EUR,2026-04-03,PAYMENT - ATM,PENDING
TXN0000003302,ACC00000942,INTEREST,3993.79,CNY,2026-02-27,DEPOSIT - ATM,PENDING
TXN0000003303,ACC00001120,INTEREST,6513.14,JPY,2025-12-01,WITHDRAWAL - Online,COMPLETED
TXN0000003304,ACC00000391,TRANSFER,3512.03,USD,2026-04-10,INTEREST - Online,REVERSED
TXN0000003305,ACC00000722,PAYMENT,5797.35,GBP,2026-03-05,TRANSFER - Branch,PENDING
TXN0000003306,ACC00001355,WITHDRAWAL,2131.68,CAD,2025-11-25,INTEREST - Mobile,COMPLETED
TXN0000003307,ACC00000611,WITHDRAWAL,5952.95,JPY,2026-02-20,INTEREST - Mobile,REVERSED
TXN0000003308,ACC00001431,FEE,-7222.36,CAD,2026-03-14,TRANSFER - ATM,REVERSED
TXN0000003309,ACC00001418,FEE,4507.76,EUR,2026-02-14,FEE - ATM,REVERSED
TXN0000003310,ACC00000420,DEPOSIT,-1790.78,GBP,2026-01-17,TRANSFER - ATM,FAILED
TXN0000003311,ACC00000420,PAYMENT,-4960.36,GBP,2026-04-10,WITHDRAWAL - Mobile,REVERSED
TXN0000003312,ACC00000414,WITHDRAWAL,8401.01,USD,2026-02-21,INTEREST - ATM,COMPLETED
TXN0000003313,ACC00001052,TRANSFER,7483.35,JPY,2026-02-17,DEPOSIT - ATM,REVERSED
TXN0000003314,ACC00000341,INTEREST,4976.23,CAD,2026-01-09,WITHDRAWAL - Online,FAILED
TXN0000003315,ACC00000579,DEPOSIT,-7746.39,JPY,2026-03-23,TRANSFER - Branch,PENDING
TXN0000003316,ACC00000463,FEE,-6831.05,JPY,2025-12-31,WITHDRAWAL - ATM,REVERSED
TXN0000003317,ACC00001404,PAYMENT,6043.62,AUD,2025-11-26,FEE - Mobile,REVERSED
TXN0000003318,ACC00000510,INTEREST,-5275.99,EUR,2025-12-05,INTEREST - Branch,PENDING
TXN0000003319,ACC00000264,WITHDRAWAL,-2415.87,CHF,2025-10-24,INTEREST - Branch,FAILED
TXN0000003320,ACC00001446,FEE,-8154.64,JPY,2026-03-17,PAYMENT - Online,REVERSED
TXN0000003321,ACC00000544,FEE,-1087.11,CAD,2025-11-02,INTEREST - ATM,REVERSED
TXN0000003322,ACC00000636,WITHDRAWAL,-6406.70,GBP,2026-01-19,PAYMENT - Branch,FAILED
TXN0000003323,ACC00000405,INTEREST,6834.31,EUR,2025-11-14,WITHDRAWAL - Branch,COMPLETED
TXN0000003324,ACC00000372,TRANSFER,560.87,AUD,2026-02-15,PAYMENT - ATM,REVERSED
TXN0000003325,ACC00000999,PAYMENT,3433.23,EUR,2025-11-10,INTEREST - ATM,REVERSED
TXN0000003326,ACC00001082,DEPOSIT,8576.80,AUD,2026-04-15,DEPOSIT - Branch,COMPLETED
TXN0000003327,ACC00001145,INTEREST,8711.76,GBP,2026-04-17,INTEREST - Branch,PENDING
TXN0000003328,ACC00001037,DEPOSIT,-9757.98,GBP,2026-02-14,WITHDRAWAL - Online,PENDING
TXN0000003329,ACC00001155,WITHDRAWAL,-740.84,CHF,2026-04-14,DEPOSIT - Branch,FAILED
TXN0000003330,ACC00001339,DEPOSIT,-4052.15,GBP,2025-11-29,WITHDRAWAL - ATM,REVERSED
TXN0000003331,ACC00001164,PAYMENT,6410.59,EUR,2026-01-08,DEPOSIT - Mobile,COMPLETED
TXN0000003332,ACC00001203,PAYMENT,-6774.18,AUD,2025-12-14,INTEREST - Branch,COMPLETED
TXN0000003333,ACC00000153,TRANSFER,1928.82,CHF,2026-03-09,TRANSFER - ATM,REVERSED
TXN0000003334,ACC00000698,INTEREST,-3056.01,JPY,2026-01-24,PAYMENT - Branch,PENDING
TXN0000003335,ACC00001042,FEE,-666.22,CNY,2026-01-19,INTEREST - Online,FAILED
TXN0000003336,ACC00001172,INTEREST,-6618.42,CNY,2026-04-07,INTEREST - ATM,COMPLETED
TXN0000003337,ACC00000722,INTEREST,8608.49,GBP,2026-01-06,INTEREST - ATM,PENDING
TXN0000003338,ACC00000111,PAYMENT,6320.81,GBP,2025-12-31,INTEREST - Branch,REVERSED
TXN0000003339,ACC00000166,FEE,-6677.30,USD,2026-02-21,INTEREST - Online,REVERSED
TXN0000003340,ACC00000253,TRANSFER,-313.84,CNY,2026-02-26,PAYMENT - ATM,COMPLETED
TXN0000003341,ACC00000276,TRANSFER,1017.39,EUR,2025-10-30,INTEREST - Branch,COMPLETED
TXN0000003342,ACC00000868,INTEREST,3514.63,CAD,2025-12-15,INTEREST - Branch,REVERSED
TXN0000003343,ACC00000493,FEE,4824.33,EUR,2025-12-31,PAYMENT - Mobile,FAILED
TXN0000003344,ACC00000902,INTEREST,957.70,AUD,2026-03-01,TRANSFER - Branch,REVERSED
TXN0000003345,ACC00000778,FEE,-6973.52,EUR,2026-04-09,DEPOSIT - ATM,PENDING
TXN0000003346,ACC00000400,WITHDRAWAL,-8638.65,AUD,2026-01-26,FEE - Mobile,COMPLETED
TXN0000003347,ACC00000055,WITHDRAWAL,-3175.49,EUR,2026-03-15,DEPOSIT - ATM,REVERSED
TXN0000003348,ACC00001017,WITHDRAWAL,-232.35,EUR,2025-11-14,DEPOSIT - Mobile,REVERSED
TXN0000003349,ACC00000353,PAYMENT,-3557.62,CNY,2026-02-19,TRANSFER - ATM,FAILED
TXN0000003350,ACC00000332,DEPOSIT,-62.32,CAD,2026-02-11,INTEREST - Mobile,PENDING
TXN0000003351,ACC00000383,FEE,7957.76,CAD,2026-02-17,INTEREST - Mobile,PENDING
TXN0000003352,ACC00000529,DEPOSIT,-5157.34,GBP,2026-02-20,WITHDRAWAL - ATM,COMPLETED
TXN0000003353,ACC00000689,DEPOSIT,3906.04,CHF,2026-01-14,INTEREST - Mobile,REVERSED
TXN0000003354,ACC00000582,FEE,1798.86,CHF,2025-12-25,PAYMENT - ATM,REVERSED
TXN0000003355,ACC00000396,WITHDRAWAL,3811.15,CAD,2025-11-21,FEE - Mobile,COMPLETED
TXN0000003356,ACC00000178,INTEREST,9972.00,CAD,2025-12-26,DEPOSIT - Branch,PENDING
TXN0000003357,ACC00000976,PAYMENT,-7388.72,EUR,2026-04-04,PAYMENT - ATM,PENDING
TXN0000003358,ACC00000164,WITHDRAWAL,9647.63,CHF,2026-03-08,FEE - ATM,REVERSED
TXN0000003359,ACC00000365,PAYMENT,4392.43,JPY,2026-01-20,FEE - Online,REVERSED
TXN0000003360,ACC00001392,INTEREST,5219.92,CHF,2026-04-08,WITHDRAWAL - Branch,FAILED
TXN0000003361,ACC00001403,DEPOSIT,-9088.14,USD,2025-12-21,DEPOSIT - Online,COMPLETED
TXN0000003362,ACC00000063,FEE,-9090.98,AUD,2025-11-29,DEPOSIT - Online,REVERSED
TXN0000003363,ACC00000231,FEE,2631.29,AUD,2026-02-19,FEE - Online,REVERSED
TXN0000003364,ACC00000967,DEPOSIT,9817.58,JPY,2025-12-21,INTEREST - ATM,FAILED
TXN0000003365,ACC00000152,TRANSFER,-2343.23,CHF,2026-02-17,WITHDRAWAL - Mobile,FAILED
TXN0000003366,ACC00001496,FEE,-4832.24,GBP,2025-11-12,PAYMENT - Online,REVERSED
TXN0000003367,ACC00000563,PAYMENT,-4759.95,AUD,2025-11-30,FEE - Branch,FAILED
TXN0000003368,ACC00000953,FEE,-9870.16,CNY,2026-01-23,PAYMENT - Mobile,FAILED
TXN0000003369,ACC00001402,WITHDRAWAL,8350.13,JPY,2026-01-11,PAYMENT - Branch,PENDING
TXN0000003370,ACC00000629,TRANSFER,-399.05,USD,2025-11-04,FEE - Online,REVERSED
TXN0000003371,ACC00001092,WITHDRAWAL,3974.25,JPY,2025-10-29,PAYMENT - Mobile,COMPLETED
TXN0000003372,ACC00000413,TRANSFER,-1441.88,AUD,2026-01-30,PAYMENT - Branch,COMPLETED
TXN0000003373,ACC00000261,INTEREST,2818.04,JPY,2026-03-02,TRANSFER - Branch,PENDING
TXN0000003374,ACC00001125,INTEREST,-1562.15,USD,2026-03-08,PAYMENT - Branch,FAILED
TXN0000003375,ACC00001275,PAYMENT,4310.76,CHF,2026-03-04,PAYMENT - Online,REVERSED
TXN0000003376,ACC00000082,WITHDRAWAL,-2525.36,GBP,2026-01-29,INTEREST - Mobile,REVERSED
TXN0000003377,ACC00000293,TRANSFER,-7232.95,USD,2026-04-14,INTEREST - Branch,PENDING
TXN0000003378,ACC00000065,INTEREST,-8682.21,AUD,2025-12-11,DEPOSIT - Branch,COMPLETED
TXN0000003379,ACC00000034,PAYMENT,1397.64,CHF,2026-03-16,PAYMENT - ATM,COMPLETED
TXN0000003380,ACC00000942,TRANSFER,-9979.31,CNY,2025-12-25,TRANSFER - Online,REVERSED
TXN0000003381,ACC00001047,FEE,-7885.41,CNY,2026-04-16,INTEREST - Mobile,REVERSED
TXN0000003382,ACC00000607,TRANSFER,-7028.42,USD,2025-12-03,TRANSFER - Mobile,PENDING
TXN0000003383,ACC00001140,DEPOSIT,5763.19,USD,2026-04-19,DEPOSIT - Mobile,COMPLETED
TXN0000003384,ACC00000704,TRANSFER,-1486.96,USD,2025-11-17,PAYMENT - ATM,PENDING
TXN0000003385,ACC00000969,DEPOSIT,-9413.94,USD,2026-04-22,TRANSFER - ATM,COMPLETED
TXN0000003386,ACC00000876,FEE,4646.68,USD,2026-02-01,TRANSFER - Online,COMPLETED
TXN0000003387,ACC00000748,TRANSFER,-6764.72,AUD,2025-12-10,WITHDRAWAL - ATM,COMPLETED
TXN0000003388,ACC00001036,DEPOSIT,-9496.41,AUD,2025-11-02,WITHDRAWAL - Mobile,FAILED
TXN0000003389,ACC00000484,DEPOSIT,-9046.56,GBP,2025-12-27,TRANSFER - Branch,FAILED
TXN0000003390,ACC00000677,WITHDRAWAL,-7787.67,GBP,2026-03-03,INTEREST - ATM,PENDING
TXN0000003391,ACC00000867,WITHDRAWAL,-1595.74,USD,2025-12-05,TRANSFER - ATM,FAILED
TXN0000003392,ACC00000703,WITHDRAWAL,-2413.78,JPY,2025-12-03,DEPOSIT - Online,REVERSED
TXN0000003393,ACC00000396,TRANSFER,-6018.16,CAD,2025-11-16,WITHDRAWAL - Online,FAILED
TXN0000003394,ACC00001147,TRANSFER,1001.90,CAD,2025-11-06,INTEREST - Mobile,REVERSED
TXN0000003395,ACC00000984,DEPOSIT,-9560.25,USD,2025-12-14,PAYMENT - Branch,PENDING
TXN0000003396,ACC00001318,TRANSFER,5330.57,USD,2025-12-07,DEPOSIT - Mobile,PENDING
TXN0000003397,ACC00000090,DEPOSIT,-2613.90,CAD,2026-04-16,WITHDRAWAL - Branch,PENDING
TXN0000003398,ACC00000471,PAYMENT,-1415.63,AUD,2026-04-22,INTEREST - Branch,REVERSED
TXN0000003399,ACC00000565,FEE,-7979.29,CHF,2026-03-09,INTEREST - Mobile,REVERSED
TXN0000003400,ACC00001044,INTEREST,1890.42,CNY,2026-01-04,INTEREST - Mobile,COMPLETED
TXN0000003401,ACC00001315,WITHDRAWAL,2953.10,EUR,2026-01-03,PAYMENT - Online,REVERSED
TXN0000003402,ACC00001092,DEPOSIT,-8576.38,JPY,2026-03-28,TRANSFER - Branch,COMPLETED
TXN0000003403,ACC00000365,DEPOSIT,-4737.86,JPY,2025-11-09,DEPOSIT - ATM,REVERSED
TXN0000003404,ACC00001213,INTEREST,4326.55,AUD,2025-12-28,PAYMENT - Branch,PENDING
TXN0000003405,ACC00000661,PAYMENT,-7375.05,USD,2025-12-12,TRANSFER - ATM,REVERSED
TXN0000003406,ACC00000972,INTEREST,1504.41,JPY,2026-02-26,WITHDRAWAL - Branch,REVERSED
TXN0000003407,ACC00000008,PAYMENT,4063.26,GBP,2025-11-21,WITHDRAWAL - Branch,REVERSED
TXN0000003408,ACC00000950,TRANSFER,-9017.46,CAD,2026-03-02,INTEREST - Branch,REVERSED
TXN0000003409,ACC00001129,WITHDRAWAL,2498.81,GBP,2025-12-19,PAYMENT - Branch,PENDING
TXN0000003410,ACC00000627,DEPOSIT,6061.46,JPY,2025-11-14,TRANSFER - ATM,FAILED
TXN0000003411,ACC00001477,DEPOSIT,-9566.23,AUD,2025-12-21,INTEREST - ATM,COMPLETED
TXN0000003412,ACC00000734,INTEREST,8295.67,AUD,2026-03-30,WITHDRAWAL - ATM,REVERSED
TXN0000003413,ACC00001108,DEPOSIT,387.73,JPY,2026-01-15,TRANSFER - ATM,FAILED
TXN0000003414,ACC00001023,FEE,7852.80,AUD,2026-01-20,PAYMENT - Online,REVERSED
TXN0000003415,ACC00000351,DEPOSIT,3302.60,JPY,2026-04-19,INTEREST - Mobile,PENDING
TXN0000003416,ACC00000880,INTEREST,4668.97,AUD,2026-04-16,WITHDRAWAL - Online,PENDING
TXN0000003417,ACC00001233,FEE,-9754.09,GBP,2026-01-24,PAYMENT - ATM,PENDING
TXN0000003418,ACC00001243,PAYMENT,-6525.80,CHF,2026-03-17,TRANSFER - Online,FAILED
TXN0000003419,ACC00001428,TRANSFER,4251.24,CHF,2025-11-30,INTEREST - Online,FAILED
TXN0000003420,ACC00000876,TRANSFER,4347.52,USD,2026-01-20,DEPOSIT - Mobile,PENDING
TXN0000003421,ACC00000898,DEPOSIT,3058.18,AUD,2026-04-07,PAYMENT - Branch,PENDING
TXN0000003422,,FEE,-1075.37,JPY,2025-10-28,DEPOSIT - Branch,FAILED
TXN0000003423,ACC00000584,PAYMENT,-1704.99,CHF,2026-02-12,PAYMENT - Mobile,COMPLETED
TXN0000003424,ACC00000341,FEE,8222.71,CAD,2026-02-23,WITHDRAWAL - Online,FAILED
TXN0000003425,ACC00000255,FEE,-2562.67,CHF,2026-03-09,FEE - Branch,REVERSED
TXN0000003426,ACC00000614,INTEREST,-8291.33,CNY,2026-02-10,DEPOSIT - ATM,FAILED
TXN0000003427,ACC00000495,WITHDRAWAL,3058.17,JPY,2025-12-12,WITHDRAWAL - Mobile,PENDING
TXN0000003428,ACC00001428,PAYMENT,552.15,CHF,2026-03-01,DEPOSIT - Mobile,PENDING
TXN0000003429,ACC00000166,TRANSFER,-712.89,USD,2026-03-29,INTEREST - Branch,PENDING
TXN0000003430,ACC00000999,PAYMENT,-5200.75,EUR,2026-04-14,INTEREST - Mobile,PENDING
TXN0000003431,ACC00000501,TRANSFER,1302.61,CHF,2025-11-13,WITHDRAWAL - Online,REVERSED
TXN0000003432,ACC00000934,DEPOSIT,622.51,EUR,2025-12-24,FEE - Mobile,REVERSED
TXN0000003433,ACC00000161,INTEREST,8979.17,USD,2026-02-02,PAYMENT - Branch,PENDING
TXN0000003434,ACC00001059,DEPOSIT,-3946.26,GBP,2025-11-25,WITHDRAWAL - ATM,REVERSED
,ACC00000006,WITHDRAWAL,-3424.35,USD,2026-04-03,FEE - Mobile,COMPLETED
TXN0000003436,ACC00000003,PAYMENT,-8564.69,CAD,2025-12-31,PAYMENT - Branch,REVERSED
TXN0000003437,ACC00000609,PAYMENT,7973.07,CHF,2025-11-02,INTEREST - Online,REVERSED
TXN0000003438,ACC00000579,TRANSFER,-5134.82,JPY,2026-03-16,WITHDRAWAL - Online,REVERSED
TXN0000003439,ACC00000196,PAYMENT,1568.36,GBP,2025-11-25,INTEREST - Mobile,COMPLETED
TXN0000003440,ACC00001144,PAYMENT,8236.63,EUR,2026-03-30,PAYMENT - Mobile,FAILED
TXN0000003441,ACC00000826,TRANSFER,8129.45,USD,2026-04-09,DEPOSIT - Online,PENDING
TXN0000003442,ACC00000840,INTEREST,7501.24,CNY,2025-11-18,PAYMENT - Branch,FAILED
TXN0000003443,ACC00001042,WITHDRAWAL,-5849.25,CNY,2026-02-20,FEE - Mobile,REVERSED
TXN0000003444,ACC00001492,DEPOSIT,-1645.76,AUD,2025-10-29,FEE - Online,FAILED
TXN0000003445,ACC00000709,DEPOSIT,-6703.80,EUR,2026-02-14,WITHDRAWAL - ATM,COMPLETED
TXN0000003446,ACC00000013,DEPOSIT,3997.54,JPY,2026-01-01,FEE - Mobile,FAILED
TXN0000003447,ACC00000708,TRANSFER,168.93,EUR,2026-04-10,FEE - Mobile,REVERSED
TXN0000003448,ACC00000796,DEPOSIT,5004.72,CAD,2026-01-24,PAYMENT - Mobile,COMPLETED
TXN0000003449,ACC00000587,WITHDRAWAL,-5081.30,AUD,2025-11-17,TRANSFER - Mobile,PENDING
TXN0000003450,ACC00001057,FEE,4687.96,CHF,2025-12-24,FEE - Mobile,REVERSED
TXN0000003451,ACC00000401,PAYMENT,-2314.32,CAD,2026-01-20,FEE - Mobile,COMPLETED
TXN0000003452,ACC00001253,INTEREST,7714.81,CHF,2026-03-22,DEPOSIT - ATM,PENDING
TXN0000003453,ACC00001292,PAYMENT,9607.74,CAD,2026-02-15,PAYMENT - Online,FAILED
TXN0000003454,ACC00000508,INTEREST,4933.04,AUD,2026-01-29,DEPOSIT - Mobile,PENDING
TXN0000003455,ACC00000743,PAYMENT,1513.99,CAD,2026-01-26,TRANSFER - Online,COMPLETED
TXN0000003456,ACC00001290,WITHDRAWAL,-8069.30,EUR,2025-12-22,INTEREST - Branch,FAILED
TXN0000003457,ACC00000742,FEE,5175.43,GBP,2025-12-06,PAYMENT - Mobile,FAILED
TXN0000003458,ACC00000979,PAYMENT,-3437.37,AUD,2025-11-26,TRANSFER - Online,PENDING
TXN0000003459,ACC00000243,INTEREST,-6310.44,GBP,2026-01-06,WITHDRAWAL - Online,REVERSED
TXN0000003460,ACC00000827,PAYMENT,-1631.95,USD,2025-10-29,TRANSFER - Mobile,FAILED
TXN0000003461,ACC00000192,WITHDRAWAL,5589.63,GBP,2026-04-20,INTEREST - Online,REVERSED
TXN0000003462,ACC00001056,PAYMENT,-7064.83,CHF,2025-11-29,INTEREST - ATM,REVERSED
TXN0000003463,ACC00001455,DEPOSIT,2592.58,CAD,2025-12-15,WITHDRAWAL - ATM,FAILED
TXN0000003464,ACC00000332,PAYMENT,-1186.73,CAD,2025-12-11,WITHDRAWAL - Branch,FAILED
,ACC00000698,FEE,-2466.19,JPY,2026-01-25,DEPOSIT - Branch,FAILED
TXN0000003466,ACC00001169,INTEREST,6669.36,EUR,2025-12-20,INTEREST - Online,FAILED
TXN0000003467,ACC00001486,DEPOSIT,180.25,JPY,2026-03-12,INTEREST - Online,PENDING
TXN0000003468,ACC00000573,INTEREST,7520.48,CAD,2025-12-09,PAYMENT - Mobile,COMPLETED
TXN0000003469,ACC00001248,TRANSFER,-185.84,EUR,2026-01-21,TRANSFER - Online,FAILED
TXN0000003470,ACC00000251,INTEREST,7762.77,CHF,2026-03-29,FEE - Mobile,COMPLETED
TXN0000003471,ACC00000689,DEPOSIT,6050.51,CHF,2025-12-12,PAYMENT - ATM,FAILED
TXN0000003472,ACC00000412,DEPOSIT,-9120.62,JPY,2025-10-26,INTEREST - Branch,FAILED
TXN0000003473,ACC00000571,DEPOSIT,5790.40,JPY,2026-01-13,PAYMENT - Online,COMPLETED
TXN0000003474,ACC00000467,INTEREST,2753.25,JPY,2026-03-26,TRANSFER - Branch,FAILED
TXN0000003475,ACC00000335,TRANSFER,-4277.85,USD,2025-11-26,FEE - ATM,COMPLETED
TXN0000003476,ACC00000748,FEE,-8462.35,AUD,2026-03-23,DEPOSIT - Online,PENDING
TXN0000003477,ACC00001119,PAYMENT,-4740.82,JPY,2025-12-22,DEPOSIT - ATM,COMPLETED
TXN0000003478,ACC00000896,DEPOSIT,-1564.99,USD,2025-12-07,WITHDRAWAL - Mobile,REVERSED
TXN0000003479,ACC00000985,WITHDRAWAL,-9378.48,USD,2025-12-17,TRANSFER - Branch,REVERSED
TXN0000003480,ACC00001061,INTEREST,-5206.41,JPY,2026-02-18,PAYMENT - ATM,COMPLETED
TXN0000003481,ACC00000847,DEPOSIT,219.80,GBP,2026-01-23,PAYMENT - Mobile,COMPLETED
TXN0000003482,ACC00000224,TRANSFER,-4913.19,EUR,2025-11-04,TRANSFER - Mobile,PENDING
TXN0000003483,ACC00001272,FEE,-4826.93,EUR,2025-12-09,WITHDRAWAL - Online,REVERSED
TXN0000003484,ACC00001275,TRANSFER,3118.68,CHF,2026-01-28,FEE - ATM,COMPLETED
TXN0000003485,ACC00000347,WITHDRAWAL,23.44,EUR,2025-11-29,TRANSFER - ATM,REVERSED
TXN0000003486,,DEPOSIT,5630.43,USD,2026-02-05,WITHDRAWAL - Online,FAILED
TXN0000003487,ACC00001002,TRANSFER,-4124.97,GBP,2025-11-12,WITHDRAWAL - Online,FAILED
TXN0000003488,ACC00001349,FEE,-3768.81,USD,2026-03-14,INTEREST - Branch,FAILED
TXN0000003489,ACC00000724,DEPOSIT,3524.20,JPY,2026-03-07,TRANSFER - Branch,PENDING
TXN0000003490,ACC00000616,PAYMENT,2534.14,JPY,2026-04-18,TRANSFER - Branch,FAILED
TXN0000003491,ACC00000454,DEPOSIT,433.85,CAD,2026-03-20,FEE - ATM,COMPLETED
TXN0000003492,ACC00001006,DEPOSIT,8705.47,USD,2025-11-13,DEPOSIT - Mobile,REVERSED
TXN0000003493,ACC00000220,PAYMENT,228.20,CAD,2026-03-23,INTEREST - Branch,COMPLETED
TXN0000003494,ACC00000249,WITHDRAWAL,-1250.54,CHF,2026-04-11,PAYMENT - Branch,PENDING
TXN0000003495,ACC00000686,INTEREST,3361.64,GBP,2026-04-17,TRANSFER - ATM,COMPLETED
TXN0000003496,ACC00001086,FEE,-148.80,CAD,2026-01-20,PAYMENT - Online,COMPLETED
TXN0000003497,ACC00000295,INTEREST,-7359.66,USD,2026-02-02,PAYMENT - ATM,FAILED
TXN0000003498,ACC00000157,FEE,-5636.57,GBP,2025-12-18,INTEREST - ATM,PENDING
TXN0000003499,ACC00001402,TRANSFER,-3825.95,JPY,2025-12-15,FEE - ATM,PENDING
TXN0000003500,ACC00000034,DEPOSIT,-5146.43,CHF,2026-02-24,PAYMENT - ATM,COMPLETED
TXN0000003501,ACC00000258,WITHDRAWAL,-2386.72,JPY,2025-11-22,TRANSFER - Mobile,FAILED
TXN0000003502,ACC00000235,WITHDRAWAL,-8214.63,CNY,2026-03-18,INTEREST - Branch,REVERSED
TXN0000003503,ACC00001341,INTEREST,-8399.73,USD,2026-04-07,TRANSFER - Branch,COMPLETED
TXN0000003504,ACC00000930,TRANSFER,6539.55,GBP,2025-12-19,WITHDRAWAL - ATM,REVERSED
TXN0000003505,ACC00000446,PAYMENT,7598.52,GBP,2025-11-29,DEPOSIT - Mobile,PENDING
TXN0000003506,ACC00001012,TRANSFER,4536.47,CNY,2025-12-28,WITHDRAWAL - Branch,PENDING
TXN0000003507,ACC00001380,TRANSFER,-5318.59,AUD,2026-03-28,INTEREST - Branch,COMPLETED
TXN0000003508,ACC00001184,INTEREST,-8532.12,CAD,2025-11-22,INTEREST - Mobile,COMPLETED
TXN0000003509,ACC00001457,WITHDRAWAL,-4945.45,EUR,2026-01-23,INTEREST - Mobile,COMPLETED
TXN0000003510,ACC00000079,PAYMENT,-6370.61,CHF,2026-01-30,PAYMENT - ATM,COMPLETED
TXN0000003511,ACC00001399,INTEREST,-5504.02,JPY,2025-11-23,INTEREST - ATM,COMPLETED
TXN0000003512,ACC00000493,WITHDRAWAL,-7410.57,EUR,2026-03-07,WITHDRAWAL - Mobile,REVERSED
TXN0000003513,ACC00000286,WITHDRAWAL,8634.14,CNY,2026-03-13,TRANSFER - Online,COMPLETED
TXN0000003514,ACC00000473,WITHDRAWAL,7529.43,CNY,2025-12-05,TRANSFER - Branch,COMPLETED
TXN0000003515,ACC00000982,TRANSFER,-5740.91,GBP,2026-04-15,WITHDRAWAL - Mobile,FAILED
TXN0000003516,ACC00001431,INTEREST,1249.63,CAD,2026-02-22,FEE - Mobile,REVERSED
TXN0000003517,ACC00000353,INTEREST,-6843.32,CNY,2026-04-15,DEPOSIT - Mobile,FAILED
TXN0000003518,ACC00000584,FEE,-6211.17,CHF,2026-04-13,FEE - ATM,REVERSED
TXN0000003519,ACC00000828,INTEREST,-4102.02,EUR,2025-12-10,PAYMENT - Branch,PENDING
TXN0000003520,ACC00000421,WITHDRAWAL,-4558.64,CAD,2026-03-24,DEPOSIT - ATM,COMPLETED
TXN0000003521,ACC00000408,TRANSFER,-4922.07,JPY,2026-02-03,WITHDRAWAL - Online,COMPLETED
TXN0000003522,ACC00000515,INTEREST,-2197.59,CAD,2026-03-26,FEE - Mobile,FAILED
TXN0000003523,ACC00000630,FEE,665.39,EUR,2025-10-31,PAYMENT - Online,COMPLETED
TXN0000003524,ACC00001325,PAYMENT,6732.53,CHF,2026-03-03,WITHDRAWAL - Mobile,REVERSED
TXN0000003525,ACC00001395,WITHDRAWAL,-5076.73,CHF,2026-01-30,INTEREST - ATM,FAILED
TXN0000003526,ACC00000898,INTEREST,-1875.07,AUD,2025-12-26,WITHDRAWAL - Mobile,REVERSED
TXN0000003527,ACC00000087,FEE,603.60,JPY,2026-02-06,PAYMENT - Branch,FAILED
TXN0000003528,ACC00000638,DEPOSIT,-7889.45,EUR,2026-03-03,INTEREST - Online,COMPLETED
TXN0000003529,ACC00001291,WITHDRAWAL,5869.69,CHF,2025-12-07,INTEREST - Online,PENDING
TXN0000003530,ACC00000855,DEPOSIT,-5948.11,AUD,2026-03-06,INTEREST - Online,FAILED
TXN0000003531,ACC00000655,PAYMENT,9862.54,GBP,2025-12-11,PAYMENT - Online,FAILED
TXN0000003532,ACC00000259,FEE,-4957.12,CNY,2025-11-28,FEE - Online,REVERSED
TXN0000003533,ACC00000401,TRANSFER,1259.66,CAD,2026-03-27,DEPOSIT - Online,FAILED
TXN0000003534,ACC00000229,PAYMENT,1260.65,CAD,2026-02-19,INTEREST - Branch,REVERSED
TXN0000003535,ACC00000953,DEPOSIT,-3660.61,CNY,2026-01-29,DEPOSIT - Branch,PENDING
TXN0000003536,ACC00000483,TRANSFER,287.07,CAD,2026-02-07,FEE - Mobile,FAILED
TXN0000003537,ACC00000919,FEE,8250.22,USD,2025-12-08,WITHDRAWAL - Online,PENDING
TXN0000003538,ACC00000703,FEE,9391.12,JPY,2026-01-05,WITHDRAWAL - Branch,COMPLETED
TXN0000003539,ACC00001496,WITHDRAWAL,-2525.48,GBP,2026-02-26,FEE - Online,FAILED
TXN0000003540,ACC00001095,INTEREST,2697.82,CHF,2026-01-15,PAYMENT - ATM,FAILED
TXN0000003541,ACC00001301,DEPOSIT,5305.24,EUR,2026-02-26,WITHDRAWAL - Branch,PENDING
TXN0000003542,ACC00000906,WITHDRAWAL,-4681.47,EUR,2025-11-09,INTEREST - ATM,COMPLETED
TXN0000003543,ACC00001214,TRANSFER,-8198.30,JPY,2026-01-18,WITHDRAWAL - ATM,PENDING
TXN0000003544,ACC00000639,INTEREST,37.60,JPY,2026-02-15,PAYMENT - Mobile,REVERSED
TXN0000003545,ACC00001489,PAYMENT,6867.11,CNY,2026-03-27,PAYMENT - Branch,COMPLETED
TXN0000003546,ACC00000697,INTEREST,-290.05,JPY,2025-11-19,FEE - Mobile,COMPLETED
TXN0000003547,ACC00000728,INTEREST,4428.63,CNY,2025-12-04,FEE - Mobile,REVERSED
TXN0000003548,ACC00000233,DEPOSIT,5817.53,GBP,2026-03-01,INTEREST - ATM,COMPLETED
TXN0000003549,ACC00001363,WITHDRAWAL,-361.70,JPY,2025-11-18,PAYMENT - Online,FAILED
TXN0000003550,ACC00000538,WITHDRAWAL,-9981.50,AUD,2026-02-23,WITHDRAWAL - Branch,REVERSED
