account_id,customer_id,account_type,balance,currency,status,opened_date,last_transaction_date
ACC00000287,CUST000713,LOAN,78337.19,JPY,SUSPENDED,2024-06-07,2026-02-16
ACC00000288,CUST000664,INVESTMENT,75465.03,AUD,SUSPENDED,2027-10-02,2026-02-16
ACC00000289,CUST000603,LOAN,97772.97,CAD,SUSPENDED,2026-02-23,2026-02-11
ACC00000290,CUST000378,SAVINGS,54401.95,EUR,SUSPENDED,2024-10-01,2026-02-01
ACC00000291,CUST999628,CREDIT,47222.36,GBP,SUSPENDED,2024-02-20,2025-12-31
ACC00000292,CUST000372,CREDIT,86758.89,EUR,PENDING,2025-01-26,2025-12-26
ACC00000293,CUST000358,LOAN,67666.22,CHF,SUSPENDED,2027-03-20,2026-02-04
ACC00000294,CUST000409,INVESTMENT,84773.09,EUR,CLOSED,2027-08-28,2026-02-04
ACC00000295,CUST000988,SAVINGS,3153.25,JPY,CLOSED,2025-12-03,2026-01-29
ACC00000296,CUST000012,LOAN,97271.45,AUD,PENDING,2025-08-01,2025-12-30
ACC00000297,CUST000571,INVESTMENT,58725.95,EUR,ACTIVE,2027-07-10,2026-02-01
ACC00000298,CUST949876,CHECKING,13264.02,AUD,PENDING,2024-05-18,2026-01-31
ACC00000299,CUST941164,CREDIT,59110.43,CAD,CLOSED,2024-09-27,2026-02-05
ACC00000300,CUST000578,SAVINGS,65004.95,EUR,CLOSED,2027-05-01,2026-01-12
ACC00000301,CUST000677,LOAN,99584.20,CAD,CLOSED,2024-09-04,2025-12-23
ACC00000302,CUST000243,LOAN,15547.33,CHF,PENDING,2024-12-05,2026-02-14
ACC00000303,CUST000580,CREDIT,19434.92,GBP,CLOSED,2027-12-29,2026-02-11
ACC00000304,CUST000755,SAVINGS,94788.71,EUR,PENDING,2025-11-22,2026-02-11
ACC00000305,CUST000556,CREDIT,20993.12,USD,CLOSED,2027-07-16,2026-01-25
ACC00000306,CUST000092,INVESTMENT,20585.62,AUD,CLOSED,2024-08-01,2025-12-25
ACC00000307,CUST000374,LOAN,49247.17,CNY,ACTIVE,2027-03-16,2026-01-27
ACC00000308,CUST904145,CHECKING,72073.77,GBP,ACTIVE,2025-07-27,2026-02-11
ACC00000309,CUST000829,LOAN,27069.97,EUR,CLOSED,2026-01-08,2026-02-02
ACC00000310,CUST000872,INVESTMENT,93361.67,CNY,SUSPENDED,2024-10-08,2026-02-07
ACC00000311,CUST000172,CREDIT,84710.49,AUD,SUSPENDED,2026-10-24,2026-01-11
ACC00000312,CUST000368,SAVINGS,9727.56,JPY,ACTIVE,2024-05-04,2026-02-01
ACC00000313,CUST000731,CREDIT,2371.88,USD,CLOSED,2027-09-09,2026-01-23
ACC00000314,CUST000531,SAVINGS,68929.32,CAD,CLOSED,2027-05-15,2026-01-12
ACC00000315,CUST000257,INVESTMENT,61533.02,GBP,SUSPENDED,2026-07-08,2026-01-29
ACC00000316,CUST000648,SAVINGS,49210.91,GBP,CLOSED,2027-02-04,2025-12-29
ACC00000317,CUST000022,CREDIT,96982.16,EUR,CLOSED,2025-12-03,2026-01-02
ACC00000318,CUST000426,INVESTMENT,35026.69,CHF,PENDING,2026-05-14,2026-01-17
ACC00000319,CUST000128,CHECKING,59020.99,USD,ACTIVE,2025-10-31,2026-01-02
ACC00000320,CUST000635,CHECKING,99639.26,JPY,SUSPENDED,2024-06-14,2026-02-03
ACC00000321,CUST000340,SAVINGS,21345.30,CNY,ACTIVE,2026-02-08,2026-01-02
ACC00000322,CUST000144,CHECKING,89080.85,JPY,SUSPENDED,2024-08-05,2026-01-28
ACC00000323,CUST948644,CREDIT,70206.04,GBP,PENDING,2025-02-04,2026-01-02
ACC00000324,CUST000610,SAVINGS,65737.92,CAD,CLOSED,2027-01-10,2026-01-09
ACC00000325,CUST000192,LOAN,57214.11,CNY,SUSPENDED,2027-02-16,2026-01-24
ACC00000326,CUST000588,CREDIT,81273.85,GBP,ACTIVE,2024-06-17,2026-01-10
,CUST000379,CREDIT,57717.10,GBP,PENDING,2027-12-25,2026-01-24
ACC00000328,CUST000854,SAVINGS,52101.52,JPY,CLOSED,2025-01-21,2026-01-15
ACC00000329,CUST000581,CREDIT,75341.53,EUR,CLOSED,2025-06-18,2026-02-16
ACC00000330,CUST000638,LOAN,50964.80,CNY,ACTIVE,2026-04-18,2026-01-17
ACC00000331,CUST000332,INVESTMENT,66977.63,CHF,CLOSED,2024-07-07,2026-01-14
ACC00000332,CUST000946,CREDIT,23941.97,GBP,SUSPENDED,2027-11-23,2026-01-29
ACC00000333,CUST000695,CHECKING,54778.06,CHF,ACTIVE,2024-04-19,2025-12-31
ACC00000334,CUST000932,SAVINGS,55122.15,GBP,ACTIVE,2026-12-18,2026-01-01
ACC00000335,CUST914596,LOAN,2531.20,GBP,PENDING,2026-05-28,2026-01-12
,CUST000096,CHECKING,85301.70,CNY,SUSPENDED,2024-07-30,2026-01-01
ACC00000337,CUST000724,LOAN,49415.71,GBP,PENDING,2026-10-14,2026-01-01
ACC00000338,CUST956545,INVESTMENT,74704.98,CNY,SUSPENDED,2025-10-31,2026-01-03
ACC00000339,CUST000624,CREDIT,94899.29,CHF,ACTIVE,2027-10-04,2026-02-04
ACC00000340,CUST000580,CHECKING,91050.55,CAD,PENDING,2026-03-05,2026-01-10
ACC00000341,CUST000284,LOAN,67464.08,CHF,CLOSED,2024-03-10,2026-02-11
ACC00000342,CUST000083,INVESTMENT,55142.32,USD,PENDING,2027-05-29,2026-02-05
ACC00000343,CUST000529,CREDIT,20409.97,USD,CLOSED,2024-11-08,2026-02-01
ACC00000344,CUST000812,LOAN,17278.09,JPY,PENDING,2024-03-23,2025-12-29
ACC00000345,CUST000970,INVESTMENT,454.11,AUD,PENDING,2026-01-18,2026-02-14
ACC00000346,CUST000536,SAVINGS,68430.06,CAD,ACTIVE,2026-11-20,2026-01-12
ACC00000347,CUST000191,CREDIT,69685.68,JPY,SUSPENDED,2025-04-20,2026-01-07
ACC00000348,CUST000448,CHECKING,29374.21,EUR,PENDING,2025-11-27,2026-02-04
ACC00000349,CUST000133,SAVINGS,37220.85,JPY,ACTIVE,2027-09-14,2025-12-26
ACC00000350,CUST000789,CHECKING,46719.19,CHF,CLOSED,2026-03-13,2025-12-25
ACC00000351,CUST000963,CHECKING,72954.78,JPY,ACTIVE,2024-09-14,2026-01-22
ACC00000352,CUST000865,LOAN,5116.67,AUD,SUSPENDED,2027-07-29,2026-01-21
ACC00000353,CUST000603,CHECKING,56639.85,CNY,SUSPENDED,2024-09-18,2026-02-02
ACC00000354,CUST000626,SAVINGS,72430.66,GBP,ACTIVE,2026-03-05,2026-02-15
ACC00000355,CUST000240,INVESTMENT,94808.25,JPY,CLOSED,2025-12-27,2025-12-26
ACC00000356,CUST000390,CREDIT,19351.66,JPY,SUSPENDED,2024-03-15,2026-02-04
ACC00000357,,CHECKING,65102.42,GBP,CLOSED,2027-03-09,2025-12-29
ACC00000358,CUST930602,SAVINGS,98804.07,GBP,SUSPENDED,2027-07-31,2026-02-17
ACC00000359,CUST000288,SAVINGS,99377.83,EUR,SUSPENDED,2025-09-01,2026-01-19
ACC00000360,CUST000675,LOAN,73293.22,CHF,CLOSED,2024-04-15,2026-02-20
ACC00000361,CUST000533,CHECKING,50411.09,USD,PENDING,2027-09-03,2026-01-12
ACC00000362,CUST000933,CREDIT,25907.03,JPY,ACTIVE,2026-04-20,2026-02-07
ACC00000363,CUST000116,LOAN,18317.61,USD,PENDING,2027-05-02,2026-01-10
ACC00000364,CUST000931,INVESTMENT,33150.30,EUR,ACTIVE,2024-04-07,2026-01-01
ACC00000365,CUST000243,LOAN,58340.76,USD,SUSPENDED,2025-02-06,2026-01-11
ACC00000366,CUST000391,CREDIT,31035.01,EUR,SUSPENDED,2026-02-16,2026-02-05
ACC00000367,CUST000623,SAVINGS,59452.02,CAD,SUSPENDED,2024-10-27,2026-02-07
ACC00000368,CUST000013,LOAN,66103.39,CNY,ACTIVE,2024-11-04,2026-01-26
ACC00000369,CUST000118,CHECKING,28072.04,CHF,SUSPENDED,2025-08-30,2026-01-18
ACC00000370,CUST000970,INVESTMENT,22326.00,CHF,CLOSED,2026-02-14,2026-02-12
ACC00000371,CUST000785,SAVINGS,68815.50,AUD,SUSPENDED,2025-07-03,2026-01-25
ACC00000372,CUST000779,CHECKING,34399.14,USD,ACTIVE,2026-01-16,2026-01-13
ACC00000373,CUST000049,INVESTMENT,32633.17,JPY,CLOSED,2024-03-26,2026-02-01
ACC00000374,CUST000633,CREDIT,52830.45,CAD,PENDING,2026-01-20,2026-02-11
ACC00000375,CUST000581,CREDIT,38943.26,GBP,ACTIVE,2026-01-31,2026-02-13
ACC00000376,CUST000380,CHECKING,33771.79,CAD,PENDING,2026-06-13,2026-02-05
ACC00000377,CUST000391,SAVINGS,78346.35,JPY,PENDING,2024-03-25,2026-02-08
ACC00000378,CUST000684,CHECKING,33521.39,CAD,CLOSED,2026-09-17,2025-12-28
ACC00000379,CUST000388,SAVINGS,42123.37,CHF,PENDING,2026-10-22,2025-12-28
ACC00000380,CUST000644,CREDIT,71843.10,CHF,ACTIVE,2027-11-08,2026-02-01
ACC00000381,CUST000439,CHECKING,38139.16,CHF,CLOSED,2026-08-25,2026-02-21
ACC00000382,CUST913393,CHECKING,59536.66,CNY,CLOSED,2026-01-04,2026-01-21
ACC00000383,CUST000306,CREDIT,90862.66,CNY,ACTIVE,2025-02-08,2026-01-03
ACC00000384,CUST916031,CREDIT,42706.27,CNY,ACTIVE,2024-09-07,2025-12-28
ACC00000385,CUST000728,CREDIT,40775.77,JPY,ACTIVE,2025-02-12,2026-02-16
ACC00000386,CUST000039,CREDIT,74711.83,JPY,CLOSED,2026-04-25,2026-01-21
ACC00000387,CUST925770,LOAN,10378.05,JPY,SUSPENDED,2027-07-23,2026-01-17
ACC00000388,CUST000854,CREDIT,78303.38,JPY,SUSPENDED,2026-01-14,2026-02-12
ACC00000389,CUST000354,LOAN,66597.76,CNY,PENDING,2025-09-11,2026-02-10
ACC00000390,CUST966000,CHECKING,79379.44,GBP,SUSPENDED,2024-05-21,2026-01-29
ACC00000391,CUST000707,INVESTMENT,90895.98,EUR,PENDING,2024-07-30,2026-01-11
ACC00000392,CUST000169,SAVINGS,64564.96,GBP,CLOSED,2026-08-03,2026-01-04
ACC00000393,CUST000897,SAVINGS,93611.19,AUD,PENDING,2026-02-06,2025-12-28
ACC00000394,CUST000973,INVESTMENT,36193.37,JPY,CLOSED,2027-05-29,2026-01-06
ACC00000395,CUST000411,INVESTMENT,55567.50,CHF,SUSPENDED,2026-10-14,2026-01-15
ACC00000396,,CHECKING,61501.67,CNY,ACTIVE,2026-12-21,2026-02-04
ACC00000397,CUST000496,SAVINGS,66241.37,GBP,CLOSED,2026-11-18,2026-01-22
ACC00000398,CUST000412,CHECKING,97392.02,CHF,CLOSED,2026-11-29,2025-12-28
ACC00000399,CUST000898,CHECKING,32786.23,CAD,SUSPENDED,2025-06-14,2026-01-08
ACC00000400,CUST000012,CREDIT,71914.03,CNY,ACTIVE,2027-04-02,2026-01-27
ACC00000401,CUST000021,CHECKING,31336.20,GBP,ACTIVE,2027-12-04,2026-01-13
ACC00000402,CUST000837,INVESTMENT,99646.99,CHF,CLOSED,2026-09-23,2026-01-24
ACC00000403,CUST000553,LOAN,31871.49,CAD,CLOSED,2027-03-09,2025-12-29
ACC00000404,CUST000375,INVESTMENT,83868.62,CAD,SUSPENDED,2027-11-15,2025-12-28
ACC00000405,CUST000420,INVESTMENT,78206.70,GBP,SUSPENDED,2028-01-15,2025-12-29
ACC00000406,CUST000977,SAVINGS,75629.75,GBP,SUSPENDED,2026-05-11,2026-01-11
ACC00000407,CUST000494,SAVINGS,12442.87,CNY,ACTIVE,2025-10-14,2026-01-23
ACC00000408,CUST000294,CHECKING,21567.67,EUR,SUSPENDED,2027-03-05,2026-01-01
ACC00000409,CUST000620,CREDIT,20672.93,EUR,SUSPENDED,2027-07-10,2026-01-21
ACC00000410,CUST954506,LOAN,27990.48,AUD,PENDING,2025-12-29,2026-02-10
ACC00000411,CUST000880,LOAN,39699.74,CAD,SUSPENDED,2025-04-01,2026-01-01
ACC00000412,CUST000409,CREDIT,92835.11,AUD,CLOSED,2026-03-10,2026-01-18
ACC00000413,CUST000657,CREDIT,10111.37,USD,CLOSED,2026-11-23,2026-01-08
ACC00000414,CUST000008,CREDIT,51345.58,JPY,CLOSED,2026-01-30,2026-02-20
ACC00000415,CUST907165,LOAN,77614.54,EUR,PENDING,2025-01-06,2025-12-24
ACC00000416,CUST000296,INVESTMENT,26564.04,USD,CLOSED,2025-05-12,2026-01-02
ACC00000417,CUST000498,INVESTMENT,41073.45,USD,ACTIVE,2024-06-15,2026-01-09
ACC00000418,CUST000948,CREDIT,48775.39,CHF,CLOSED,2027-08-29,2026-01-25
ACC00000419,CUST000708,CHECKING,84119.15,JPY,PENDING,2027-04-23,2026-01-20
ACC00000420,CUST000755,CREDIT,99858.38,GBP,PENDING,2027-09-30,2026-01-18
ACC00000421,CUST000182,INVESTMENT,27603.06,JPY,SUSPENDED,2026-02-27,2026-02-08
ACC00000422,CUST000381,SAVINGS,34325.68,CAD,SUSPENDED,2026-01-14,2026-02-07
ACC00000423,CUST000081,CHECKING,5414.12,USD,PENDING,2024-11-07,2025-12-28
ACC00000424,CUST000965,CREDIT,98058.74,CNY,ACTIVE,2026-02-24,2026-01-22
ACC00000425,CUST000408,LOAN,384.18,GBP,ACTIVE,2024-06-15,2026-01-15
ACC00000426,CUST000448,CREDIT,66000.40,CAD,PENDING,2026-02-07,2025-12-27
ACC00000427,CUST000115,CHECKING,73309.77,USD,SUSPENDED,2026-12-13,2026-01-30
ACC00000428,CUST000573,SAVINGS,36311.02,CNY,CLOSED,2024-04-08,2026-01-15
ACC00000429,CUST000045,CHECKING,64823.86,EUR,PENDING,2024-12-05,2026-01-08
ACC00000430,CUST000675,CHECKING,48726.51,AUD,SUSPENDED,2025-03-07,2025-12-29
ACC00000431,CUST000043,INVESTMENT,69303.28,EUR,CLOSED,2027-02-21,2026-02-01
ACC00000432,CUST000047,INVESTMENT,8299.52,AUD,PENDING,2026-09-15,2026-02-18
ACC00000433,CUST000516,SAVINGS,98107.59,USD,CLOSED,2024-05-07,2026-01-30
ACC00000434,CUST000890,CREDIT,46121.31,CNY,SUSPENDED,2025-04-22,2026-02-10
ACC00000435,CUST935765,CREDIT,62949.48,EUR,SUSPENDED,2026-04-18,2026-01-12
ACC00000436,CUST000080,SAVINGS,74531.45,GBP,ACTIVE,2026-02-26,2026-01-18
ACC00000437,CUST000631,INVESTMENT,14187.38,AUD,SUSPENDED,2027-11-21,2026-02-12
ACC00000438,CUST000712,SAVINGS,638.29,USD,CLOSED,2026-12-23,2026-02-09
ACC00000439,CUST000691,CREDIT,72313.59,CHF,SUSPENDED,2026-10-11,2026-01-08
ACC00000440,CUST000564,SAVINGS,99654.09,EUR,ACTIVE,2024-07-13,2026-02-10
ACC00000441,CUST000152,CHECKING,55159.36,AUD,PENDING,2026-05-29,2026-02-19
ACC00000442,CUST921151,CHECKING,90727.65,USD,SUSPENDED,2025-06-25,2026-01-22
ACC00000443,CUST000877,INVESTMENT,84230.15,JPY,CLOSED,2024-04-15,2026-01-03
ACC00000444,CUST000694,LOAN,6578.96,CHF,PENDING,2026-06-15,2026-02-05
ACC00000445,CUST000625,CHECKING,52377.28,JPY,ACTIVE,2027-03-30,2026-01-29
ACC00000446,CUST000690,CHECKING,90579.87,CNY,SUSPENDED,2025-03-17,2026-02-06
ACC00000447,CUST000849,LOAN,44951.03,CHF,CLOSED,2027-12-24,2026-02-14
ACC00000448,CUST000625,CHECKING,35939.28,USD,SUSPENDED,2027-03-17,2026-01-14
ACC00000449,CUST000231,SAVINGS,26675.87,JPY,SUSPENDED,2025-02-18,2026-01-13
ACC00000450,CUST000187,INVESTMENT,39994.67,JPY,ACTIVE,2024-07-18,2026-01-10
ACC00000451,CUST000242,SAVINGS,63880.20,CAD,ACTIVE,2025-12-03,2026-01-31
ACC00000452,CUST000446,SAVINGS,11538.61,CAD,CLOSED,2027-03-20,2026-02-14
ACC00000453,CUST000835,SAVINGS,80505.54,GBP,SUSPENDED,2025-08-11,2026-02-08
ACC00000454,CUST000489,CHECKING,59081.46,CAD,CLOSED,2026-06-20,2026-01-15
ACC00000455,CUST963320,CREDIT,3875.00,CHF,SUSPENDED,2026-12-07,2026-01-06
ACC00000456,CUST000764,LOAN,65464.81,USD,CLOSED,2024-11-01,2026-01-04
ACC00000457,CUST905639,SAVINGS,9214.41,AUD,PENDING,2027-05-12,2026-01-13
ACC00000458,CUST000089,SAVINGS,52411.56,JPY,PENDING,2026-06-17,2026-01-04
ACC00000459,CUST000457,SAVINGS,91102.28,CHF,ACTIVE,2027-05-25,2026-02-01
ACC00000460,CUST000712,SAVINGS,84632.89,CAD,SUSPENDED,2027-05-04,2026-01-24
ACC00000461,CUST000296,LOAN,73871.55,JPY,PENDING,2026-12-12,2026-02-01
ACC00000462,CUST000900,CHECKING,37819.32,USD,PENDING,2025-08-26,2026-02-07
ACC00000463,CUST000787,SAVINGS,203.32,CAD,CLOSED,2026-03-16,2026-01-02
ACC00000464,CUST000665,SAVINGS,23652.48,CHF,CLOSED,2025-03-29,2026-01-18
ACC00000465,CUST000505,CHECKING,13110.02,JPY,PENDING,2025-09-09,2026-02-15
ACC00000466,CUST000830,INVESTMENT,74903.88,CNY,CLOSED,2027-06-12,2026-01-17
ACC00000467,CUST000760,INVESTMENT,30277.80,GBP,PENDING,2026-07-11,2026-01-04
ACC00000468,CUST000398,INVESTMENT,14128.49,JPY,SUSPENDED,2027-07-11,2026-01-19
ACC00000469,CUST000858,CREDIT,8635.11,CHF,PENDING,2025-06-25,2026-01-05
ACC00000470,CUST950681,CHECKING,42209.02,JPY,ACTIVE,2026-05-24,2026-01-20
ACC00000471,CUST000462,CREDIT,37941.05,AUD,CLOSED,2026-11-01,2026-02-10
,CUST000294,LOAN,68215.56,AUD,SUSPENDED,2025-10-10,2025-12-30
ACC00000473,CUST000671,CREDIT,49946.34,CHF,SUSPENDED,2025-01-04,2026-01-06
ACC00000474,CUST954849,LOAN,89980.77,CNY,CLOSED,2024-08-23,2026-02-02
ACC00000475,CUST000235,CHECKING,88552.32,CHF,CLOSED,2027-12-29,2025-12-30
ACC00000476,CUST000186,LOAN,65609.63,CAD,CLOSED,2026-07-29,2026-01-19
ACC00000477,CUST000508,SAVINGS,53987.83,CNY,CLOSED,2027-02-03,2026-02-06
ACC00000478,CUST934493,CHECKING,32099.40,CHF,CLOSED,2024-07-06,2026-01-28
ACC00000479,CUST000233,INVESTMENT,80808.90,CAD,ACTIVE,2024-05-04,2026-01-20
ACC00000480,CUST000019,CHECKING,17170.35,CNY,SUSPENDED,2025-07-05,2026-01-21
ACC00000481,CUST000452,CREDIT,98833.44,AUD,CLOSED,2026-07-14,2026-01-06
ACC00000482,CUST000513,CREDIT,48438.08,JPY,ACTIVE,2027-08-07,2025-12-23
ACC00000483,CUST000550,CHECKING,6471.89,CNY,ACTIVE,2027-06-08,2026-02-10
ACC00000484,CUST934958,SAVINGS,72690.67,JPY,PENDING,2026-03-13,2026-02-01
ACC00000485,CUST000944,CHECKING,29123.09,USD,ACTIVE,2025-08-13,2026-01-08
ACC00000486,CUST000137,INVESTMENT,71314.58,GBP,CLOSED,2026-04-02,2026-01-05
ACC00000487,CUST000104,SAVINGS,75631.66,AUD,ACTIVE,2026-08-31,2026-01-06
ACC00000488,CUST000388,INVESTMENT,13456.69,CNY,SUSPENDED,2024-07-30,2026-01-25
ACC00000489,CUST000326,INVESTMENT,33720.71,EUR,PENDING,2024-10-03,2026-01-18
ACC00000490,CUST000666,CREDIT,575.54,CNY,CLOSED,2026-09-18,2026-01-20
ACC00000491,CUST000398,CREDIT,51436.91,JPY,PENDING,2027-03-16,2025-12-25
ACC00000492,CUST000198,INVESTMENT,78884.61,AUD,ACTIVE,2026-01-22,2026-01-05
ACC00000493,CUST000517,INVESTMENT,91574.58,CAD,ACTIVE,2026-11-14,2026-02-05
ACC00000494,CUST000837,INVESTMENT,19869.26,CNY,ACTIVE,2026-12-21,2026-02-05
ACC00000495,CUST000043,CREDIT,56800.19,CNY,PENDING,2024-11-22,2026-01-29
ACC00000496,CUST000560,CHECKING,2170.28,GBP,PENDING,2025-11-27,2026-02-12
ACC00000497,CUST000960,INVESTMENT,59599.45,AUD,ACTIVE,2024-04-17,2026-02-15
ACC00000498,CUST000688,CHECKING,14505.93,CAD,PENDING,2025-06-22,2026-01-13
ACC00000499,CUST000750,INVESTMENT,91929.70,CNY,PENDING,2027-01-22,2026-01-31
ACC00000500,CUST000548,INVESTMENT,44528.36,AUD,ACTIVE,2024-09-14,2026-02-02
ACC00000501,CUST000855,INVESTMENT,75063.77,JPY,PENDING,2026-09-29,2026-02-16
ACC00000502,CUST000240,INVESTMENT,6755.59,GBP,CLOSED,2027-05-10,2026-01-11
ACC00000503,CUST000411,CREDIT,31906.32,GBP,ACTIVE,2025-06-04,2025-12-29
ACC00000504,CUST000038,CHECKING,48415.77,CAD,ACTIVE,2026-02-19,2026-01-10
ACC00000505,CUST000521,SAVINGS,34014.67,JPY,CLOSED,2026-03-25,2025-12-24
ACC00000506,CUST000520,SAVINGS,86331.74,GBP,CLOSED,2025-09-20,2025-12-31
ACC00000507,CUST000254,INVESTMENT,15373.96,CHF,PENDING,2025-12-01,2026-02-07
ACC00000508,CUST000259,LOAN,29958.25,CHF,ACTIVE,2025-06-10,2026-02-01
ACC00000509,CUST000702,CREDIT,39392.72,CNY,ACTIVE,2025-10-12,2026-02-13
ACC00000510,CUST000925,CREDIT,79685.00,USD,PENDING,2026-09-21,2026-01-30
ACC00000511,CUST000765,INVESTMENT,54032.77,CHF,PENDING,2027-04-10,2026-02-02
ACC00000512,CUST000860,CREDIT,40350.06,USD,CLOSED,2027-01-16,2025-12-30
ACC00000513,CUST000789,LOAN,57217.27,JPY,ACTIVE,2025-06-10,2026-02-06
ACC00000514,CUST000264,INVESTMENT,7799.72,AUD,PENDING,2026-12-27,2026-01-08
ACC00000515,CUST000562,INVESTMENT,23036.52,AUD,SUSPENDED,2027-03-05,2026-01-29
ACC00000516,CUST000449,CREDIT,26684.06,CNY,SUSPENDED,2026-09-05,2026-02-12
ACC00000517,CUST000538,CHECKING,86803.29,CAD,SUSPENDED,2027-02-09,2026-01-26
ACC00000518,CUST000224,INVESTMENT,30941.78,JPY,CLOSED,2027-09-18,2026-02-08
ACC00000519,CUST000352,LOAN,11943.85,CNY,CLOSED,2024-10-05,2025-12-28
ACC00000520,CUST000672,INVESTMENT,80636.68,CAD,PENDING,2027-08-11,2025-12-25
ACC00000521,CUST903776,CREDIT,43067.88,GBP,CLOSED,2026-04-18,2026-02-14
ACC00000522,CUST000733,CREDIT,99369.21,GBP,PENDING,2027-10-21,2026-01-10
ACC00000523,CUST000460,CREDIT,12076.31,CNY,CLOSED,2027-10-25,2026-02-06
ACC00000524,CUST000896,CREDIT,70967.37,AUD,SUSPENDED,2026-01-19,2026-01-19
ACC00000525,CUST000163,CREDIT,95546.31,EUR,SUSPENDED,2024-06-17,2026-01-29
ACC00000526,CUST000814,INVESTMENT,77636.31,CHF,ACTIVE,2027-01-30,2026-01-29
ACC00000527,CUST000057,CREDIT,3580.14,EUR,PENDING,2027-01-11,2026-01-21
ACC00000528,CUST000813,SAVINGS,36483.96,USD,PENDING,2025-03-20,2026-02-20
ACC00000529,CUST000220,INVESTMENT,58142.48,AUD,ACTIVE,2026-11-21,2026-02-12
ACC00000530,CUST000200,INVESTMENT,92367.16,JPY,CLOSED,2026-07-23,2026-01-01
ACC00000531,CUST000285,CREDIT,44234.83,CHF,SUSPENDED,2026-08-26,2026-02-21
ACC00000532,CUST933946,SAVINGS,2522.86,USD,ACTIVE,2024-11-10,2025-12-24
ACC00000533,CUST000342,INVESTMENT,85670.99,CHF,ACTIVE,2026-11-19,2026-02-05
ACC00000534,CUST000229,INVESTMENT,15411.52,GBP,PENDING,2027-06-01,2025-12-27
ACC00000535,CUST000678,INVESTMENT,7096.57,CNY,CLOSED,2025-10-15,2026-01-13
ACC00000536,CUST000466,LOAN,1575.35,AUD,ACTIVE,2027-08-28,2026-02-07
ACC00000537,CUST000577,SAVINGS,88507.25,CNY,PENDING,2026-02-28,2026-01-28
ACC00000538,CUST000492,CREDIT,50346.91,CHF,PENDING,2026-07-31,2025-12-27
ACC00000539,CUST000105,LOAN,54316.34,EUR,PENDING,2024-09-01,2025-12-31
ACC00000540,CUST934828,SAVINGS,5196.54,EUR,PENDING,2025-08-22,2026-01-16
ACC00000541,CUST000434,LOAN,79522.76,CHF,PENDING,2024-04-11,2026-01-21
ACC00000542,CUST000894,CREDIT,22346.46,CHF,PENDING,2027-01-19,2026-01-21
ACC00000543,CUST000186,SAVINGS,82736.62,AUD,PENDING,2028-01-03,2026-02-03
ACC00000544,CUST000940,INVESTMENT,32886.23,CNY,CLOSED,2026-04-19,2026-01-03
ACC00000545,CUST000106,INVESTMENT,53531.61,JPY,CLOSED,2025-10-30,2026-01-31
ACC00000546,CUST000902,SAVINGS,25343.49,USD,PENDING,2027-12-05,2026-01-21
ACC00000547,CUST000912,CREDIT,46680.78,CHF,CLOSED,2024-03-26,2026-02-17
ACC00000548,CUST000851,SAVINGS,82621.29,AUD,PENDING,2025-11-29,2025-12-23
ACC00000549,CUST935047,LOAN,17364.84,CHF,ACTIVE,2027-02-07,2025-12-29
ACC00000550,CUST000439,CREDIT,7996.46,CAD,PENDING,2024-10-28,2026-02-16
ACC00000551,CUST000819,CHECKING,29094.29,CAD,SUSPENDED,2026-09-17,2026-02-15
ACC00000552,CUST000338,INVESTMENT,28934.09,GBP,SUSPENDED,2025-05-30,2026-02-14
ACC00000553,CUST000070,CREDIT,82818.92,AUD,SUSPENDED,2025-09-17,2026-02-02
ACC00000554,CUST000248,LOAN,65730.78,CHF,CLOSED,2024-07-18,2026-02-12
ACC00000555,CUST000358,INVESTMENT,81178.88,JPY,ACTIVE,2024-07-15,2026-02-10
ACC00000556,CUST000497,INVESTMENT,71389.56,GBP,CLOSED,2027-11-14,2026-01-29
ACC00000557,CUST000628,SAVINGS,79827.71,CHF,ACTIVE,2026-07-01,2026-02-06
ACC00000558,CUST000117,SAVINGS,60616.87,GBP,SUSPENDED,2027-03-22,2025-12-30
ACC00000559,CUST000282,CHECKING,49225.86,EUR,CLOSED,2027-11-24,2026-02-16
ACC00000560,CUST000130,SAVINGS,73210.95,GBP,SUSPENDED,2024-08-27,2026-02-11
ACC00000561,CUST972877,SAVINGS,24704.81,GBP,PENDING,2026-05-26,2025-12-26
ACC00000562,CUST000762,SAVINGS,32599.11,EUR,PENDING,2024-06-01,2026-01-18
ACC00000563,CUST000204,CHECKING,54608.29,CHF,PENDING,2024-04-25,2026-01-21
ACC00000564,CUST000206,INVESTMENT,85230.32,GBP,CLOSED,2025-02-25,2026-02-03
ACC00000565,CUST000250,LOAN,29561.93,JPY,CLOSED,2025-08-16,2026-02-17
ACC00000566,CUST000107,CHECKING,31124.27,CHF,SUSPENDED,2027-01-11,2026-01-21
ACC00000567,CUST000106,CREDIT,76844.30,CNY,SUSPENDED,2024-02-09,2026-01-28
ACC00000568,CUST000427,LOAN,75037.73,USD,ACTIVE,2027-06-28,2026-01-19
ACC00000569,CUST000507,INVESTMENT,91821.79,EUR,PENDING,2026-12-20,2026-01-11
ACC00000570,CUST000310,SAVINGS,73054.26,CNY,ACTIVE,2025-02-28,2026-01-24
ACC00000571,CUST000612,INVESTMENT,37927.33,USD,SUSPENDED,2026-01-18,2026-01-14
ACC00000572,CUST000737,INVESTMENT,54417.47,CAD,PENDING,2026-12-29,2026-02-16
